StateCounty,Unknown,Toe nailing or no anchorage,Clips,Single wraps,Double wraps,Structural
MOSte. Genevieve County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MOStoddard County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MOStone County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MOSullivan County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MOTaney County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MOTexas County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MOVernon County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MOWarren County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MOWashington County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MOWayne County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MOWebster County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MOWorth County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MOWright County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MSAdams County,0.0000000000000000,0.3556750319050510,0.0725422606670818,-0.0159209052298760,-0.0821199822825145,-0.1218001556939310
MSAlcorn County,0.0000000000000000,0.1540855918503790,0.0227771307143014,-0.0051425104926666,-0.0381039451935793,-0.0624923124391090
MSAmite County,0.0000000000000000,0.3832529357182860,0.0803940315938980,-0.0173761492669072,-0.0894342848250158,-0.1308958107492480
MSAttala County,0.0000000000000000,0.2520407939785980,0.0433545484712514,-0.0101698717668126,-0.0587142977242155,-0.0904073849711521
MSBenton County,0.0000000000000000,0.1810174156377460,0.0227318208547891,-0.0067959236881890,-0.0423550291756033,-0.0683537168223539
MSBolivar County,0.0000000000000000,0.2583789991344060,0.0443837250550347,-0.0106300033521068,-0.0595528492064912,-0.0916523124089033
MSCalhoun County,0.0000000000000000,0.2235166073974900,0.0379045698651486,-0.0085072898755688,-0.0534155027493570,-0.0840470956929703
MSCarroll County,0.0000000000000000,0.2209930951754850,0.0328503190037752,-0.0086201613081756,-0.0511687970943013,-0.0805334741736575
MSChickasaw County,0.0000000000000000,0.2400119822328790,0.0402800283128062,-0.0093732243093621,-0.0566080835372778,-0.0879428693691739
MSChoctaw County,0.0000000000000000,0.2088540470215800,0.0354382081723850,-0.0079802051254816,-0.0500898423122124,-0.0785868503723872
MSClaiborne County,0.0000000000000000,0.3096863496246470,0.0542598632772617,-0.0129554400136590,-0.0715248501652672,-0.1088805509982780
MSClarke County,0.0000000000000000,0.3183615094749290,0.0594001026469240,-0.0136455605002337,-0.0751328468223370,-0.1123180983411660
MSClay County,0.0000000000000000,0.2464321070984330,0.0446757313158990,-0.0100405213358779,-0.0585264970919013,-0.0897100957447751
MSCoahoma County,0.0000000000000000,0.2399374207792350,0.0320634117620626,-0.0095235096885850,-0.0534892509465499,-0.0833999220625098
MSCopiah County,0.0000000000000000,0.3593198782918790,0.0703496200743252,-0.0159842734645680,-0.0829280724823001,-0.1228265722284830
MSCovington County,0.0000000000000000,0.3798788083609510,0.0840839644609113,-0.0170514301451758,-0.0891668925663605,-0.1298856771992440
MSDesoto County,0.0000000000000000,0.2139988973894720,0.0273729756060883,-0.0079962481498662,-0.0485826301103455,-0.0770087257743605
MSForrest County,0.0000000000000000,0.4081911300613040,0.0903238895272480,-0.0188297886506337,-0.0962693533765366,-0.1389398018759500
MSFranklin County,0.0000000000000000,0.3493716720150140,0.0653579071969819,-0.0154586413933354,-0.0801197972081902,-0.1190303876769000
MSGeorge County,0.0000000000000000,0.4703296859758510,0.1209122039144460,-0.0230684308083082,-0.1128371873861880,-0.1572623761453710
MSGreene County,0.0000000000000000,0.4254161524007680,0.0972446500158095,-0.0198536733548890,-0.0998071721402044,-0.1427519261149430
MSGrenada County,0.0000000000000000,0.2066653657584450,0.0300587093771585,-0.0077856971291416,-0.0482696535067213,-0.0765906680840048
MSHancock County,0.0000000000000000,0.2108558794990760,0.0576196937656950,-0.0104648053469029,-0.0546572973093883,-0.0734715140499597
MSHarrison County,0.0000000000000000,0.3234741012703540,0.0885755906447312,-0.0160435770025149,-0.0857831047487372,-0.1141873397393880
MSHinds County,0.0000000000000000,0.3249502663884570,0.0651391815518236,-0.0145526673865414,-0.0755286776103570,-0.1126593676027490
MSHolmes County,0.0000000000000000,0.2911587121966990,0.0508235898952769,-0.0121273242501422,-0.0663674315675346,-0.1008007329344030
MSHumphreys County,0.0000000000000000,0.3189790208326130,0.0559868762416904,-0.0130965221314699,-0.0736712551283469,-0.1123860392131060
MSIssaquena County,0.0000000000000000,0.3404811913728930,0.0619694235244919,-0.0148021537689483,-0.0768570851169756,-0.1148536371043480
MSItawamba County,0.0000000000000000,0.1884500079373960,0.0309243377244983,-0.0071199002126141,-0.0442525257632137,-0.0695678239738760
MSJackson County,0.0000000000000000,0.3188303790192600,0.0884646581528026,-0.0158189911479241,-0.0880227149517306,-0.1153985611830310
MSJasper County,0.0000000000000000,0.3316425079993690,0.0659129075976399,-0.0145159503307750,-0.0779288082752303,-0.1152955052926190
MSJefferson County,0.0000000000000000,0.3271634690610070,0.0562254568853919,-0.0139358136251790,-0.0742588649408447,-0.1118610451115120
MSJefferson Davis County,0.0000000000000000,0.3847743091851950,0.0828945164533210,-0.0175762872587419,-0.0901347527306978,-0.1314271883666520
MSJones County,0.0000000000000000,0.3765914848650050,0.0778559623144275,-0.0169068121461690,-0.0884653711305377,-0.1289582558856180
MSKemper County,0.0000000000000000,0.2638256668365620,0.0488934681884978,-0.0107498856913671,-0.0625689601061101,-0.0954003511749021
MSLafayette County,0.0000000000000000,0.1838390514500010,0.0269914448636188,-0.0065194123886917,-0.0443369855612110,-0.0717307433363175
MSLamar County,0.0000000000000000,0.4216825266057970,0.0945730846040729,-0.0196134545347837,-0.0991221903108181,-0.1421483003827880
MSLauderdale County,0.0000000000000000,0.2893371894073920,0.0542435480323167,-0.0120395736846921,-0.0687371977435395,-0.1038700811169980
MSLawrence County,0.0000000000000000,0.3759133809042210,0.0788408930430318,-0.0170105749994256,-0.0877965066410065,-0.1283096332317780
MSLeake County,0.0000000000000000,0.2908876861299610,0.0564162393827350,-0.0127256077143215,-0.0675861486410031,-0.1012347895115330
MSLee County,0.0000000000000000,0.2379828636738210,0.0394718480049958,-0.0092884455329561,-0.0556223564721522,-0.0860395885067838
MSLeflore County,0.0000000000000000,0.2654231481480860,0.0450332611378601,-0.0106955437534404,-0.0616630650542627,-0.0955637351071273
MSLincoln County,0.0000000000000000,0.3803497519909740,0.0763083422861957,-0.0171580176811718,-0.0888653717179112,-0.1293344202806440
MSLowndes County,0.0000000000000000,0.2380600363123430,0.0429841017682007,-0.0094731818138468,-0.0569021509592759,-0.0876646966408361
MSMadison County,0.0000000000000000,0.3421417900939570,0.0708743581885314,-0.0155793342271929,-0.0787101088777803,-0.1159746663240720
MSMarion County,0.0000000000000000,0.4219605071728450,0.0959584724368268,-0.0199294314284806,-0.0992563347358337,-0.1420119189211020
MSMarshall County,0.0000000000000000,0.1780481421987560,0.0230870937489576,-0.0061986494540345,-0.0433571493808742,-0.0713535054108853
MSMonroe County,0.0000000000000000,0.2095734762944100,0.0356573348936864,-0.0082384354894005,-0.0494575834425354,-0.0763909837120210
MSMontgomery County,0.0000000000000000,0.2266498407594510,0.0362584903064995,-0.0088635930486997,-0.0529205262010958,-0.0826624930019341
MSNeshoba County,0.0000000000000000,0.2799226555763150,0.0568204700570918,-0.0122749047737393,-0.0658818004831959,-0.0983594384457421
MSNewton County,0.0000000000000000,0.2930157529529330,0.0592690682310602,-0.0126050893896651,-0.0697222517089110,-0.1042709985259260
MSNoxubee County,0.0000000000000000,0.2669299003537540,0.0490817425308487,-0.0110710283847643,-0.0631409187267020,-0.0960988513131847
MSOktibbeha County,0.0000000000000000,0.2385495510951160,0.0448862270367862,-0.0097944525869704,-0.0562059417598688,-0.0855800205894452
MSPanola County,0.0000000000000000,0.2149591027338700,0.0312452587680743,-0.0080011394630577,-0.0511508903702774,-0.0821505523417527
MSPearl River County,0.0000000000000000,0.4677922701263040,0.1199287308901310,-0.0227407918046628,-0.1144963703309270,-0.1585560301651840
MSPerry County,0.0000000000000000,0.4074352418153080,0.0901517654939694,-0.0187435576557916,-0.0960244999777652,-0.1384583327798580
MSPike County,0.0000000000000000,0.4199822195199100,0.0950892858044194,-0.0196603395479978,-0.0989717808931105,-0.1415280717572870
MSPontotoc County,0.0000000000000000,0.2213221952588810,0.0380498688750801,-0.0082485795666850,-0.0535675773564154,-0.0849511103262304
MSPrentiss County,0.0000000000000000,0.1870167222558370,0.0297828243892904,-0.0067173415560791,-0.0449455163672599,-0.0719206864451110
MSQuitman County,0.0000000000000000,0.2508075715159120,0.0363429397825206,-0.0100626685753825,-0.0569853448109787,-0.0890342085425375
MSRankin County,0.0000000000000000,0.3350333572249100,0.0689921825662039,-0.0153976138104140,-0.0775264355073720,-0.1144989013556880
MSScott County,0.0000000000000000,0.3171457733423800,0.0648825301982410,-0.0143413480612281,-0.0740755323996639,-0.1102847943777750
MSSharkey County,0.0000000000000000,0.3191223646077330,0.0558312617192045,-0.0136137078069365,-0.0721685629036181,-0.1087767214469350
MSSimpson County,0.0000000000000000,0.3537416689277210,0.0755544888156150,-0.0160201979700810,-0.0828079651133500,-0.1215903346741250
MSSmith County,0.0000000000000000,0.3480791752552990,0.0746055930921354,-0.0155958886095100,-0.0815398266587404,-0.1198381538359610
MSStone County,0.0000000000000000,0.4551486831459290,0.1113076070528880,-0.0217177301162214,-0.1094762958352790,-0.1538717940206160
MSSunflower County,0.0000000000000000,0.2812297965901120,0.0492316961843708,-0.0115414028022792,-0.0654901778633430,-0.1010985232399780
MSTallahatchie County,0.0000000000000000,0.2515035690541330,0.0428172597411904,-0.0103245768859860,-0.0578871274743589,-0.0893354555437449
MSTate County,0.0000000000000000,0.2304406065915070,0.0307284066836087,-0.0088795328675253,-0.0526262233046724,-0.0832825805409867
MSTippah County,0.0000000000000000,0.2018536600716220,0.0273821210618024,-0.0072136328246710,-0.0483282657621773,-0.0784804874686433
MSTishomingo County,0.0000000000000000,0.1674159455538150,0.0261017576970344,-0.0059966062948211,-0.0400961546280526,-0.0642058367827847
MSTunica County,0.0000000000000000,0.2546049940345590,0.0338233601177294,-0.0100262523269091,-0.0570746826649775,-0.0893521368446922
MSUnion County,0.0000000000000000,0.2235200147213880,0.0380610433197535,-0.0083053826393700,-0.0538027014595943,-0.0854413380265626
MSWalthall County,0.0000000000000000,0.4236850136386590,0.0972466462588844,-0.0200286737730199,-0.0997480714642884,-0.1421313064615180
MSWarren County,0.0000000000000000,0.3112530792657510,0.0529086587811558,-0.0131329597611703,-0.0708040925144097,-0.1078117446629840
MSWashington County,0.0000000000000000,0.2871766349061250,0.0514615598736978,-0.0120728658781318,-0.0658431213103947,-0.1001040005989120
MSWayne County,0.0000000000000000,0.3784693578208420,0.0776384879645979,-0.0171162890548977,-0.0885309560805668,-0.1288442592265420
MSWebster County,0.0000000000000000,0.2116794924329360,0.0342706790937364,-0.0079002237997706,-0.0510257364064651,-0.0810701488262026
MSWilkinson County,0.0000000000000000,0.3755531990490780,0.0774078898058104,-0.0169532719970005,-0.0868249126864932,-0.1277202437273250
MSWinston County,0.0000000000000000,0.2516348540224320,0.0480296791115500,-0.0106932183073171,-0.0590935659351425,-0.0891224207878084
MSYalobusha County,0.0000000000000000,0.2018965383403160,0.0302595625902151,-0.0075957789001612,-0.0476192818645343,-0.0758463698459466
MSYazoo County,0.0000000000000000,0.3100037007270000,0.0568167059443057,-0.0132734892795454,-0.0711708205667403,-0.1078337922425860
MTBeaverhead County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTBig Horn County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTBlaine County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTBroadwater County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTCarbon County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTCarter County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTCascade County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTChouteau County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTCuster County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTDaniels County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTDawson County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTDeer Lodge County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTFallon County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTFergus County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTFlathead County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTGallatin County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTGarfield County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTGlacier County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTGolden Valley County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTGranite County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTHill County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTJefferson County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTJudith Basin County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTLake County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTLewis And Clark County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTLiberty County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTLincoln County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTMadison County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTMccone County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTMeagher County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTMineral County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTMissoula County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTMusselshell County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTPark County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTPetroleum County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTPhillips County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTPondera County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTPowder River County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTPowell County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTPrairie County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTRavalli County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTRichland County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTRoosevelt County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTRosebud County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTSanders County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTSheridan County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTSilver Bow County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTStillwater County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTSweet Grass County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTTeton County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTToole County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTTreasure County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTValley County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTWheatland County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTWibaux County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTYellowstone County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
NCAlamance County,0.0000000000000000,0.2231463081475850,0.0299796167538497,-0.0084266282295668,-0.0515936704764645,-0.0819915011271375
NCAlexander County,0.0000000000000000,0.1731324820141730,0.0214791416010416,-0.0060406291634065,-0.0412029818341646,-0.0670317969223818
NCAlleghany County,0.0000000000000000,0.1444426506676890,0.0152208890680090,-0.0045394653608148,-0.0349986578317338,-0.0583199526761284
NCAnson County,0.0000000000000000,0.2516267500134140,0.0436319233757190,-0.0100522691394426,-0.0588214930750897,-0.0909494004877668
NCAshe County,0.0000000000000000,0.1094664512420810,0.0117840416713697,-0.0029638816610432,-0.0287299817809396,-0.0494536683276834
NCAvery County,0.0000000000000000,0.1067548846607900,0.0125564964888860,-0.0033045689381792,-0.0263802833563103,-0.0439535804687294
NCBeaufort County,0.0000000000000000,0.2460803489028960,0.0552843046743539,-0.0113907565018458,-0.0577318578492725,-0.0832051081086257
NCBertie County,0.0000000000000000,0.2952460162664870,0.0523104609880671,-0.0122524082352909,-0.0680223775094955,-0.1035893245973300
NCBladen County,0.0000000000000000,0.3867946841275610,0.0815103777596486,-0.0173566857928306,-0.0908500583429018,-0.1328724880616530
NCBrunswick County,0.0000000000000000,0.3551489832343760,0.0925920945610961,-0.0173774103342178,-0.0885084425698358,-0.1222397959711590
NCBuncombe County,0.0000000000000000,0.1368395624734160,0.0173285250764545,-0.0047904505084275,-0.0325799372511928,-0.0527953982115782
NCBurke County,0.0000000000000000,0.1255669699844270,0.0132535398990083,-0.0037504973878993,-0.0315385738169758,-0.0534416975100810
NCCabarrus County,0.0000000000000000,0.2167540770076800,0.0385639018637003,-0.0086445239343307,-0.0515521113012859,-0.0795371199902523
NCCaldwell County,0.0000000000000000,0.1204337216050590,0.0120459385258458,-0.0033850366043152,-0.0307742682905171,-0.0527626050089856
NCCamden County,0.0000000000000000,0.3037845379906810,0.0677039263892085,-0.0142148127822801,-0.0721842605424220,-0.1036112281239700
NCCarteret County,0.0000000000000000,0.3414850651493360,0.0902808218870050,-0.0167550574915540,-0.0892484589584377,-0.1194846613170300
NCCaswell County,0.0000000000000000,0.2001404855516110,0.0233006536830602,-0.0067953708678376,-0.0475514966181502,-0.0779835049094233
NCCatawba County,0.0000000000000000,0.1917752686481600,0.0268122635747503,-0.0071263804644774,-0.0451655373809257,-0.0721606737395630
NCChatham County,0.0000000000000000,0.2257406545219910,0.0324963951213972,-0.0086107761772292,-0.0527870007200978,-0.0836905838800808
NCCherokee County,0.0000000000000000,0.1222411152693550,0.0117465392062384,-0.0038804030472617,-0.0294790910410557,-0.0494844557515228
NCChowan County,0.0000000000000000,0.3402208207269740,0.0715189842999679,-0.0153506423898264,-0.0784365803336562,-0.1151081898317380
NCClay County,0.0000000000000000,0.1326232750516230,0.0118383049784718,-0.0042613835888568,-0.0309685764669153,-0.0514153435179465
NCCleveland County,0.0000000000000000,0.1673716183172570,0.0211423464584708,-0.0058573193892615,-0.0393683735390702,-0.0636391976478111
NCColumbus County,0.0000000000000000,0.4301711811242970,0.1028949225275580,-0.0200439829814405,-0.1024019216480340,-0.1463374068675370
NCCraven County,0.0000000000000000,0.2639148729918480,0.0599729275872944,-0.0121687527385627,-0.0623512995405598,-0.0899066799460309
NCCumberland County,0.0000000000000000,0.3075588153847850,0.0547773159465372,-0.0128255982448019,-0.0713201197104676,-0.1090509900786440
NCCurrituck County,0.0000000000000000,0.3542176238387900,0.0891884655752393,-0.0170446709588261,-0.0892173132374651,-0.1224016512993630
NCDare County,0.0000000000000000,0.4008973298441000,0.1088242329586740,-0.0199064702710240,-0.1053004280023680,-0.1406340861367600
NCDavidson County,0.0000000000000000,0.2272231914072910,0.0407971337559916,-0.0089332387000900,-0.0545999135944945,-0.0849318314789487
NCDavie County,0.0000000000000000,0.2128458295886550,0.0356247026757290,-0.0081933520125657,-0.0500237920288045,-0.0782212895024600
NCDuplin County,0.0000000000000000,0.3881000760097180,0.0841534694928061,-0.0172931980503997,-0.0920281195438826,-0.1342737473390170
NCDurham County,0.0000000000000000,0.2173226517495580,0.0297876905752508,-0.0081338144585686,-0.0504354727594026,-0.0801609303060067
NCEdgecombe County,0.0000000000000000,0.3169806708681400,0.0568789692173945,-0.0133617080053305,-0.0732542208315512,-0.1109609118830200
NCForsyth County,0.0000000000000000,0.2013983844817590,0.0339573551934567,-0.0076697698925546,-0.0480454755949692,-0.0759304240740253
NCFranklin County,0.0000000000000000,0.2514617161141240,0.0395413600979155,-0.0099968699080264,-0.0582393404336069,-0.0909757576728688
NCGaston County,0.0000000000000000,0.1745552169591980,0.0222939856430948,-0.0063039367955120,-0.0406926461657229,-0.0653824283521480
NCGates County,0.0000000000000000,0.2186317802946440,0.0381277494303474,-0.0091525628497572,-0.0501608544624568,-0.0764515875133821
NCGraham County,0.0000000000000000,0.1108967646831320,0.0115462664470292,-0.0036707146212078,-0.0266605601447297,-0.0444076092802190
NCGranville County,0.0000000000000000,0.2260997134303120,0.0312552867535225,-0.0085480500994271,-0.0519723425387021,-0.0821553793818833
NCGreene County,0.0000000000000000,0.3557987600539880,0.0696065761023665,-0.0154837795570462,-0.0823500535175761,-0.1226768241330070
NCGuilford County,0.0000000000000000,0.2195245164121860,0.0372709804903752,-0.0083747916345409,-0.0520954023208061,-0.0819075493411674
NCHalifax County,0.0000000000000000,0.2794274430781370,0.0460066982580871,-0.0112876137670692,-0.0647524534433408,-0.1002198258495090
NCHarnett County,0.0000000000000000,0.3027324008686510,0.0533365132012147,-0.0125576628113958,-0.0700773012061513,-0.1071490618738390
NCHaywood County,0.0000000000000000,0.1344146999809030,0.0164524405509436,-0.0048242382954744,-0.0306796268923074,-0.0487731582616662
NCHenderson County,0.0000000000000000,0.1414310088775830,0.0179581606225647,-0.0051038883344678,-0.0332314674892845,-0.0534784208958868
NCHertford County,0.0000000000000000,0.2911238983990700,0.0497393657891125,-0.0119842562364258,-0.0669109836671535,-0.1025121529198650
NCHoke County,0.0000000000000000,0.3020800772852260,0.0556589255942261,-0.0126938646456819,-0.0704959165772110,-0.1070880298960530
NCHyde County,0.0000000000000000,0.3157959579691460,0.0823106104546349,-0.0153981158645899,-0.0811160527924160,-0.1098708854305740
NCIredell County,0.0000000000000000,0.1992043971709270,0.0306929023132354,-0.0077295822323161,-0.0469638374031623,-0.0742681120197615
NCJackson County,0.0000000000000000,0.1280148686016100,0.0158513372630218,-0.0046251055071012,-0.0291503363862329,-0.0464677370229377
NCJohnston County,0.0000000000000000,0.3135851187744530,0.0585577698329662,-0.0133266570317914,-0.0730283381378503,-0.1106767139410910
NCJones County,0.0000000000000000,0.3868324149781330,0.0823060898096857,-0.0172989666219507,-0.0908194982489240,-0.1330139345803750
NCLee County,0.0000000000000000,0.2536494253941290,0.0401520586582897,-0.0099540531219574,-0.0594991833801150,-0.0933922214829608
NCLenoir County,0.0000000000000000,0.3696805543109700,0.0754630386799584,-0.0161872048914379,-0.0863934177450897,-0.1276691362497170
NCLincoln County,0.0000000000000000,0.1900833630497310,0.0247688871175524,-0.0069858289742608,-0.0443025721369985,-0.0709670671204914
NCMacon County,0.0000000000000000,0.1355021416501720,0.0150414469681979,-0.0046487563464305,-0.0312309964770534,-0.0506470402184617
NCMadison County,0.0000000000000000,0.1242432779847640,0.0155045716200919,-0.0040199629674901,-0.0306209626220024,-0.0505930365528148
NCMartin County,0.0000000000000000,0.2827692429466890,0.0517449322424042,-0.0119362365897124,-0.0651005214494217,-0.0982313294038376
NCMcdowell County,0.0000000000000000,0.1255675783490840,0.0155291709467653,-0.0042110106347663,-0.0305050370825695,-0.0501633475562289
NCMecklenburg County,0.0000000000000000,0.2023510100247170,0.0308671328795715,-0.0079485494260145,-0.0472588556840865,-0.0745151565849452
NCMitchell County,0.0000000000000000,0.1110256280433490,0.0149663116555676,-0.0038312575854846,-0.0268402846837539,-0.0437077789564747
NCMontgomery County,0.0000000000000000,0.2423288099894930,0.0413662217134589,-0.0094705457622040,-0.0580687317038768,-0.0902716688257240
NCMoore County,0.0000000000000000,0.2691469722043340,0.0462003724598563,-0.0109997026588768,-0.0631106493073449,-0.0971521575876777
NCNash County,0.0000000000000000,0.2934126325002590,0.0511432045069624,-0.0120249452610259,-0.0678837549549437,-0.1041370908746250
NCNew Hanover County,0.0000000000000000,0.3664218811752920,0.0944566081081857,-0.0179957096672569,-0.0933343511104947,-0.1271400126886150
NCNorthampton County,0.0000000000000000,0.2613759876685580,0.0418071140156415,-0.0103954792720184,-0.0608617533399141,-0.0949410226911062
NCOnslow County,0.0000000000000000,0.3334583228346930,0.0797570600905706,-0.0158956243305318,-0.0807537101709329,-0.1135353098819040
