StateCounty,Storm Surge
IDFranklin County,0.000000000000000000000000000000
IDFremont County,0.000000000000000000000000000000
IDGem County,0.000000000000000000000000000000
IDGooding County,0.000000000000000000000000000000
IDIdaho County,0.000000000000000000000000000000
IDJefferson County,0.000000000000000000000000000000
IDJerome County,0.000000000000000000000000000000
IDKootenai County,0.000000000000000000000000000000
IDLatah County,0.000000000000000000000000000000
IDLemhi County,0.000000000000000000000000000000
IDLewis County,0.000000000000000000000000000000
IDLincoln County,0.000000000000000000000000000000
IDMadison County,0.000000000000000000000000000000
IDMinidoka County,0.000000000000000000000000000000
IDNez Perce County,0.000000000000000000000000000000
IDOneida County,0.000000000000000000000000000000
IDOwyhee County,0.000000000000000000000000000000
IDPayette County,0.000000000000000000000000000000
IDPower County,0.000000000000000000000000000000
IDShoshone County,0.000000000000000000000000000000
IDTeton County,0.000000000000000000000000000000
IDTwin Falls County,0.000000000000000000000000000000
IDValley County,0.000000000000000000000000000000
IDWashington County,0.000000000000000000000000000000
ILAdams County,0.000000000000000000000000000000
ILAlexander County,0.000000000000000000000000000000
ILBond County,0.000000000000000000000000000000
ILBoone County,0.000000000000000000000000000000
ILBrown County,0.000000000000000000000000000000
ILBureau County,0.000000000000000000000000000000
ILCalhoun County,0.000000000000000000000000000000
ILCarroll County,0.000000000000000000000000000000
ILCass County,0.000000000000000000000000000000
ILChampaign County,0.000000000000000000000000000000
ILChristian County,0.000000000000000000000000000000
ILClark County,0.000000000000000000000000000000
ILClay County,0.000000000000000000000000000000
ILClinton County,0.000000000000000000000000000000
ILColes County,0.000000000000000000000000000000
ILCook County,0.000000000000000000000000000000
ILCrawford County,0.000000000000000000000000000000
ILCumberland County,0.000000000000000000000000000000
ILDe Witt County,0.000000000000000000000000000000
ILDekalb County,0.000000000000000000000000000000
ILDouglas County,0.000000000000000000000000000000
ILDupage County,0.000000000000000000000000000000
ILEdgar County,0.000000000000000000000000000000
ILEdwards County,0.000000000000000000000000000000
ILEffingham County,0.000000000000000000000000000000
ILFayette County,0.000000000000000000000000000000
ILFord County,0.000000000000000000000000000000
ILFranklin County,0.000000000000000000000000000000
ILFulton County,0.000000000000000000000000000000
ILGallatin County,0.000000000000000000000000000000
ILGreene County,0.000000000000000000000000000000
ILGrundy County,0.000000000000000000000000000000
ILHamilton County,0.000000000000000000000000000000
ILHancock County,0.000000000000000000000000000000
ILHardin County,0.000000000000000000000000000000
ILHenderson County,0.000000000000000000000000000000
ILHenry County,0.000000000000000000000000000000
ILIroquois County,0.000000000000000000000000000000
ILJackson County,0.000000000000000000000000000000
ILJasper County,0.000000000000000000000000000000
ILJefferson County,0.000000000000000000000000000000
ILJersey County,0.000000000000000000000000000000
ILJo Daviess County,0.000000000000000000000000000000
ILJohnson County,0.000000000000000000000000000000
ILKane County,0.000000000000000000000000000000
ILKankakee County,0.000000000000000000000000000000
ILKendall County,0.000000000000000000000000000000
ILKnox County,0.000000000000000000000000000000
ILLa Salle County,0.000000000000000000000000000000
ILLake County,0.000000000000000000000000000000
ILLawrence County,0.000000000000000000000000000000
ILLee County,0.000000000000000000000000000000
ILLivingston County,0.000000000000000000000000000000
ILLogan County,0.000000000000000000000000000000
ILMacon County,0.000000000000000000000000000000
ILMacoupin County,0.000000000000000000000000000000
ILMadison County,0.000000000000000000000000000000
ILMarion County,0.000000000000000000000000000000
ILMarshall County,0.000000000000000000000000000000
ILMason County,0.000000000000000000000000000000
ILMassac County,0.000000000000000000000000000000
ILMcdonough County,0.000000000000000000000000000000
ILMchenry County,0.000000000000000000000000000000
ILMclean County,0.000000000000000000000000000000
ILMenard County,0.000000000000000000000000000000
ILMercer County,0.000000000000000000000000000000
ILMonroe County,0.000000000000000000000000000000
ILMontgomery County,0.000000000000000000000000000000
ILMorgan County,0.000000000000000000000000000000
ILMoultrie County,0.000000000000000000000000000000
ILOgle County,0.000000000000000000000000000000
ILPeoria County,0.000000000000000000000000000000
ILPerry County,0.000000000000000000000000000000
ILPiatt County,0.000000000000000000000000000000
ILPike County,0.000000000000000000000000000000
ILPope County,0.000000000000000000000000000000
ILPulaski County,0.000000000000000000000000000000
ILPutnam County,0.000000000000000000000000000000
ILRandolph County,0.000000000000000000000000000000
ILRichland County,0.000000000000000000000000000000
ILRock Island County,0.000000000000000000000000000000
ILSaline County,0.000000000000000000000000000000
ILSangamon County,0.000000000000000000000000000000
ILSchuyler County,0.000000000000000000000000000000
ILScott County,0.000000000000000000000000000000
ILShelby County,0.000000000000000000000000000000
ILSt. Clair County,0.000000000000000000000000000000
ILStark County,0.000000000000000000000000000000
ILStephenson County,0.000000000000000000000000000000
ILTazewell County,0.000000000000000000000000000000
ILUnion County,0.000000000000000000000000000000
ILVermilion County,0.000000000000000000000000000000
ILWabash County,0.000000000000000000000000000000
ILWarren County,0.000000000000000000000000000000
ILWashington County,0.000000000000000000000000000000
ILWayne County,0.000000000000000000000000000000
ILWhite County,0.000000000000000000000000000000
ILWhiteside County,0.000000000000000000000000000000
ILWill County,0.000000000000000000000000000000
ILWilliamson County,0.000000000000000000000000000000
ILWinnebago County,0.000000000000000000000000000000
ILWoodford County,0.000000000000000000000000000000
INAdams County,0.000000000000000000000000000000
INAllen County,0.000000000000000000000000000000
INBartholomew County,0.000000000000000000000000000000
INBenton County,0.000000000000000000000000000000
INBlackford County,0.000000000000000000000000000000
INBoone County,0.000000000000000000000000000000
INBrown County,0.000000000000000000000000000000
INCarroll County,0.000000000000000000000000000000
INCass County,0.000000000000000000000000000000
INClark County,0.000000000000000000000000000000
INClay County,0.000000000000000000000000000000
INClinton County,0.000000000000000000000000000000
INCrawford County,0.000000000000000000000000000000
INDaviess County,0.000000000000000000000000000000
INDearborn County,0.000000000000000000000000000000
INDecatur County,0.000000000000000000000000000000
INDekalb County,0.000000000000000000000000000000
INDelaware County,0.000000000000000000000000000000
INDubois County,0.000000000000000000000000000000
INElkhart County,0.000000000000000000000000000000
INFayette County,0.000000000000000000000000000000
INFloyd County,0.000000000000000000000000000000
INFountain County,0.000000000000000000000000000000
INFranklin County,0.000000000000000000000000000000
INFulton County,0.000000000000000000000000000000
INGibson County,0.000000000000000000000000000000
INGrant County,0.000000000000000000000000000000
INGreene County,0.000000000000000000000000000000
INHamilton County,0.000000000000000000000000000000
INHancock County,0.000000000000000000000000000000
INHarrison County,0.000000000000000000000000000000
INHendricks County,0.000000000000000000000000000000
INHenry County,0.000000000000000000000000000000
INHoward County,0.000000000000000000000000000000
INHuntington County,0.000000000000000000000000000000
INJackson County,0.000000000000000000000000000000
INJasper County,0.000000000000000000000000000000
INJay County,0.000000000000000000000000000000
INJefferson County,0.000000000000000000000000000000
INJennings County,0.000000000000000000000000000000
INJohnson County,0.000000000000000000000000000000
INKnox County,0.000000000000000000000000000000
INKosciusko County,0.000000000000000000000000000000
INLagrange County,0.000000000000000000000000000000
INLake County,0.000000000000000000000000000000
INLaporte County,0.000000000000000000000000000000
INLawrence County,0.000000000000000000000000000000
INMadison County,0.000000000000000000000000000000
INMarion County,0.000000000000000000000000000000
INMarshall County,0.000000000000000000000000000000
INMartin County,0.000000000000000000000000000000
INMiami County,0.000000000000000000000000000000
INMonroe County,0.000000000000000000000000000000
INMontgomery County,0.000000000000000000000000000000
INMorgan County,0.000000000000000000000000000000
INNewton County,0.000000000000000000000000000000
INNoble County,0.000000000000000000000000000000
INOhio County,0.000000000000000000000000000000
INOrange County,0.000000000000000000000000000000
INOwen County,0.000000000000000000000000000000
INParke County,0.000000000000000000000000000000
INPerry County,0.000000000000000000000000000000
INPike County,0.000000000000000000000000000000
INPorter County,0.000000000000000000000000000000
INPosey County,0.000000000000000000000000000000
INPulaski County,0.000000000000000000000000000000
INPutnam County,0.000000000000000000000000000000
INRandolph County,0.000000000000000000000000000000
INRipley County,0.000000000000000000000000000000
INRush County,0.000000000000000000000000000000
INScott County,0.000000000000000000000000000000
INShelby County,0.000000000000000000000000000000
INSpencer County,0.000000000000000000000000000000
INSt. Joseph County,0.000000000000000000000000000000
INStarke County,0.000000000000000000000000000000
INSteuben County,0.000000000000000000000000000000
INSullivan County,0.000000000000000000000000000000
INSwitzerland County,0.000000000000000000000000000000
INTippecanoe County,0.000000000000000000000000000000
INTipton County,0.000000000000000000000000000000
INUnion County,0.000000000000000000000000000000
INVanderburgh County,0.000000000000000000000000000000
INVermillion County,0.000000000000000000000000000000
INVigo County,0.000000000000000000000000000000
INWabash County,0.000000000000000000000000000000
INWarren County,0.000000000000000000000000000000
INWarrick County,0.000000000000000000000000000000
INWashington County,0.000000000000000000000000000000
INWayne County,0.000000000000000000000000000000
INWells County,0.000000000000000000000000000000
INWhite County,0.000000000000000000000000000000
INWhitley County,0.000000000000000000000000000000
KSAllen County,0.000000000000000000000000000000
KSAnderson County,0.000000000000000000000000000000
KSAtchison County,0.000000000000000000000000000000
KSBarber County,0.000000000000000000000000000000
KSBarton County,0.000000000000000000000000000000
KSBourbon County,0.000000000000000000000000000000
KSBrown County,0.000000000000000000000000000000
KSButler County,0.000000000000000000000000000000
KSChase County,0.000000000000000000000000000000
KSChautauqua County,0.000000000000000000000000000000
KSCherokee County,0.000000000000000000000000000000
KSCheyenne County,0.000000000000000000000000000000
KSClark County,0.000000000000000000000000000000
KSClay County,0.000000000000000000000000000000
KSCloud County,0.000000000000000000000000000000
KSCoffey County,0.000000000000000000000000000000
KSComanche County,0.000000000000000000000000000000
KSCowley County,0.000000000000000000000000000000
KSCrawford County,0.000000000000000000000000000000
KSDecatur County,0.000000000000000000000000000000
KSDickinson County,0.000000000000000000000000000000
KSDoniphan County,0.000000000000000000000000000000
KSDouglas County,0.000000000000000000000000000000
KSEdwards County,0.000000000000000000000000000000
KSElk County,0.000000000000000000000000000000
KSEllis County,0.000000000000000000000000000000
KSEllsworth County,0.000000000000000000000000000000
KSFinney County,0.000000000000000000000000000000
KSFord County,0.000000000000000000000000000000
KSFranklin County,0.000000000000000000000000000000
KSGeary County,0.000000000000000000000000000000
KSGove County,0.000000000000000000000000000000
KSGraham County,0.000000000000000000000000000000
KSGrant County,0.000000000000000000000000000000
KSGray County,0.000000000000000000000000000000
KSGreeley County,0.000000000000000000000000000000
KSGreenwood County,0.000000000000000000000000000000
KSHamilton County,0.000000000000000000000000000000
KSHarper County,0.000000000000000000000000000000
KSHarvey County,0.000000000000000000000000000000
KSHaskell County,0.000000000000000000000000000000
KSHodgeman County,0.000000000000000000000000000000
KSJackson County,0.000000000000000000000000000000
KSJefferson County,0.000000000000000000000000000000
KSJewell County,0.000000000000000000000000000000
KSJohnson County,0.000000000000000000000000000000
KSKearny County,0.000000000000000000000000000000
KSKingman County,0.000000000000000000000000000000
KSKiowa County,0.000000000000000000000000000000
KSLabette County,0.000000000000000000000000000000
KSLane County,0.000000000000000000000000000000
KSLeavenworth County,0.000000000000000000000000000000
KSLincoln County,0.000000000000000000000000000000
KSLinn County,0.000000000000000000000000000000
KSLogan County,0.000000000000000000000000000000
KSLyon County,0.000000000000000000000000000000
KSMarion County,0.000000000000000000000000000000
KSMarshall County,0.000000000000000000000000000000
KSMcpherson County,0.000000000000000000000000000000
KSMeade County,0.000000000000000000000000000000
KSMiami County,0.000000000000000000000000000000
KSMitchell County,0.000000000000000000000000000000
KSMontgomery County,0.000000000000000000000000000000
KSMorris County,0.000000000000000000000000000000
KSMorton County,0.000000000000000000000000000000
KSNemaha County,0.000000000000000000000000000000
KSNeosho County,0.000000000000000000000000000000
KSNess County,0.000000000000000000000000000000
KSNorton County,0.000000000000000000000000000000
KSOsage County,0.000000000000000000000000000000
KSOsborne County,0.000000000000000000000000000000
KSOttawa County,0.000000000000000000000000000000
KSPawnee County,0.000000000000000000000000000000
KSPhillips County,0.000000000000000000000000000000
KSPottawatomie County,0.000000000000000000000000000000
KSPratt County,0.000000000000000000000000000000
KSRawlins County,0.000000000000000000000000000000
KSReno County,0.000000000000000000000000000000
KSRepublic County,0.000000000000000000000000000000
KSRice County,0.000000000000000000000000000000
KSRiley County,0.000000000000000000000000000000
KSRooks County,0.000000000000000000000000000000
KSRush County,0.000000000000000000000000000000
KSRussell County,0.000000000000000000000000000000
KSSaline County,0.000000000000000000000000000000
KSScott County,0.000000000000000000000000000000
KSSedgwick County,0.000000000000000000000000000000
KSSeward County,0.000000000000000000000000000000
KSShawnee County,0.000000000000000000000000000000
KSSheridan County,0.000000000000000000000000000000
KSSherman County,0.000000000000000000000000000000
KSSmith County,0.000000000000000000000000000000
KSStafford County,0.000000000000000000000000000000
KSStanton County,0.000000000000000000000000000000
KSStevens County,0.000000000000000000000000000000
KSSumner County,0.000000000000000000000000000000
KSThomas County,0.000000000000000000000000000000
KSTrego County,0.000000000000000000000000000000
KSWabaunsee County,0.000000000000000000000000000000
KSWallace County,0.000000000000000000000000000000
KSWashington County,0.000000000000000000000000000000
KSWichita County,0.000000000000000000000000000000
KSWilson County,0.000000000000000000000000000000
KSWoodson County,0.000000000000000000000000000000
KSWyandotte County,0.000000000000000000000000000000
KYAdair County,0.000000000000000000000000000000
KYAllen County,0.000000000000000000000000000000
KYAnderson County,0.000000000000000000000000000000
KYBallard County,0.000000000000000000000000000000
KYBarren County,0.000000000000000000000000000000
KYBath County,0.000000000000000000000000000000
KYBell County,0.000000000000000000000000000000
KYBoone County,0.000000000000000000000000000000
KYBourbon County,0.000000000000000000000000000000
KYBoyd County,0.000000000000000000000000000000
KYBoyle County,0.000000000000000000000000000000
KYBracken County,0.000000000000000000000000000000
KYBreathitt County,0.000000000000000000000000000000
KYBreckinridge County,0.000000000000000000000000000000
KYBullitt County,0.000000000000000000000000000000
KYButler County,0.000000000000000000000000000000
KYCaldwell County,0.000000000000000000000000000000
KYCalloway County,0.000000000000000000000000000000
KYCampbell County,0.000000000000000000000000000000
KYCarlisle County,0.000000000000000000000000000000
KYCarroll County,0.000000000000000000000000000000
KYCarter County,0.000000000000000000000000000000
KYCasey County,0.000000000000000000000000000000
KYChristian County,0.000000000000000000000000000000
KYClark County,0.000000000000000000000000000000
KYClay County,0.000000000000000000000000000000
KYClinton County,0.000000000000000000000000000000
KYCrittenden County,0.000000000000000000000000000000
KYCumberland County,0.000000000000000000000000000000
KYDaviess County,0.000000000000000000000000000000
KYEdmonson County,0.000000000000000000000000000000
KYElliott County,0.000000000000000000000000000000
KYEstill County,0.000000000000000000000000000000
KYFayette County,0.000000000000000000000000000000
KYFleming County,0.000000000000000000000000000000
KYFloyd County,0.000000000000000000000000000000
KYFranklin County,0.000000000000000000000000000000
KYFulton County,0.000000000000000000000000000000
KYGallatin County,0.000000000000000000000000000000
KYGarrard County,0.000000000000000000000000000000
KYGrant County,0.000000000000000000000000000000
KYGraves County,0.000000000000000000000000000000
KYGrayson County,0.000000000000000000000000000000
KYGreen County,0.000000000000000000000000000000
KYGreenup County,0.000000000000000000000000000000
KYHancock County,0.000000000000000000000000000000
KYHardin County,0.000000000000000000000000000000
KYHarlan County,0.000000000000000000000000000000
KYHarrison County,0.000000000000000000000000000000
KYHart County,0.000000000000000000000000000000
KYHenderson County,0.000000000000000000000000000000
KYHenry County,0.000000000000000000000000000000
KYHickman County,0.000000000000000000000000000000
KYHopkins County,0.000000000000000000000000000000
KYJackson County,0.000000000000000000000000000000
KYJefferson County,0.000000000000000000000000000000
KYJessamine County,0.000000000000000000000000000000
KYJohnson County,0.000000000000000000000000000000
KYKenton County,0.000000000000000000000000000000
KYKnott County,0.000000000000000000000000000000
KYKnox County,0.000000000000000000000000000000
KYLarue County,0.000000000000000000000000000000
KYLaurel County,0.000000000000000000000000000000
KYLawrence County,0.000000000000000000000000000000
KYLee County,0.000000000000000000000000000000
KYLeslie County,0.000000000000000000000000000000
KYLetcher County,0.000000000000000000000000000000
KYLewis County,0.000000000000000000000000000000
KYLincoln County,0.000000000000000000000000000000
KYLivingston County,0.000000000000000000000000000000
KYLogan County,0.000000000000000000000000000000
KYLyon County,0.000000000000000000000000000000
KYMadison County,0.000000000000000000000000000000
KYMagoffin County,0.000000000000000000000000000000
KYMarion County,0.000000000000000000000000000000
KYMarshall County,0.000000000000000000000000000000
KYMartin County,0.000000000000000000000000000000
KYMason County,0.000000000000000000000000000000
KYMccracken County,0.000000000000000000000000000000
KYMccreary County,0.000000000000000000000000000000
KYMclean County,0.000000000000000000000000000000
KYMeade County,0.000000000000000000000000000000
KYMenifee County,0.000000000000000000000000000000
KYMercer County,0.000000000000000000000000000000
KYMetcalfe County,0.000000000000000000000000000000
KYMonroe County,0.000000000000000000000000000000
KYMontgomery County,0.000000000000000000000000000000
KYMorgan County,0.000000000000000000000000000000
KYMuhlenberg County,0.000000000000000000000000000000
KYNelson County,0.000000000000000000000000000000
KYNicholas County,0.000000000000000000000000000000
KYOhio County,0.000000000000000000000000000000
KYOldham County,0.000000000000000000000000000000
KYOwen County,0.000000000000000000000000000000
KYOwsley County,0.000000000000000000000000000000
KYPendleton County,0.000000000000000000000000000000
KYPerry County,0.000000000000000000000000000000
KYPike County,0.000000000000000000000000000000
KYPowell County,0.000000000000000000000000000000
KYPulaski County,0.000000000000000000000000000000
KYRobertson County,0.000000000000000000000000000000
KYRockcastle County,0.000000000000000000000000000000
KYRowan County,0.000000000000000000000000000000
KYRussell County,0.000000000000000000000000000000
KYScott County,0.000000000000000000000000000000
KYShelby County,0.000000000000000000000000000000
KYSimpson County,0.000000000000000000000000000000
KYSpencer County,0.000000000000000000000000000000
KYTaylor County,0.000000000000000000000000000000
KYTodd County,0.000000000000000000000000000000
KYTrigg County,0.000000000000000000000000000000
KYTrimble County,0.000000000000000000000000000000
KYUnion County,0.000000000000000000000000000000
KYWarren County,0.000000000000000000000000000000
KYWashington County,0.000000000000000000000000000000
KYWayne County,0.000000000000000000000000000000
KYWebster County,0.000000000000000000000000000000
KYWhitley County,0.000000000000000000000000000000
KYWolfe County,0.000000000000000000000000000000
KYWoodford County,0.000000000000000000000000000000
LAAcadia Parish,-0.005428113680342790000000000000
LAAllen Parish,-0.000000438564678573172000000000
LAAscension Parish,-0.038784242718566700000000000000
LAAssumption Parish,-0.013969558294319700000000000000
LAAvoyelles Parish,0.000000000000000000000000000000
LABeauregard Parish,0.000000000000000222044604925031
LABienville Parish,-0.000000000000000222044604925031
LABossier Parish,0.000000000000000222044604925031
LACaddo Parish,0.000000000000000000000000000000
LACalcasieu Parish,-0.063825269509157600000000000000
LACaldwell Parish,-0.000000000000000333066907387547
LACameron Parish,-0.586351091570744000000000000000
LACatahoula Parish,-0.000000000000000111022302462516
LAClaiborne Parish,-0.000000000000000333066907387547
LAConcordia Parish,0.000000000000000222044604925031
LADe Soto Parish,0.000000000000000000000000000000
LAEast Baton Rouge Parish,-0.000002724061175962690000000000
LAEast Carroll Parish,-0.000000000000000222044604925031
LAEast Feliciana Parish,0.000000000000000222044604925031
LAEvangeline Parish,-0.000000999460068706881000000000
LAFranklin Parish,-0.000000000000000444089209850063
LAGrant Parish,0.000000000000000444089209850063
LAIberia Parish,-0.158882303852197000000000000000
LAIberville Parish,-0.000130230941543852000000000000
LAJackson Parish,0.000000000000000222044604925031
LAJefferson Davis Parish,-0.087018344825486300000000000000
LAJefferson Parish,-0.152452711621005000000000000000
LALa Salle Parish,-0.000000000000000111022302462516
LALafayette Parish,-0.003240798909214690000000000000
LALafourche Parish,-0.145499840455896000000000000000
LALincoln Parish,0.000000000000000222044604925031
LALivingston Parish,-0.111827521319248000000000000000
LAMadison Parish,-0.000000000000000333066907387547
LAMorehouse Parish,0.000000000000000000000000000000
LANatchitoches Parish,0.000000000000000444089209850063
LAOrleans Parish,-0.140399408980948000000000000000
LAOuachita Parish,-0.000000000000000222044604925031
LAPlaquemines Parish,-0.422965347253019000000000000000
LAPointe Coupee Parish,-0.000000000000000222044604925031
LARapides Parish,0.000000000000000000000000000000
LARed River Parish,0.000000000000000222044604925031
LARichland Parish,-0.000000000000000444089209850063
LASabine Parish,0.000000000000000222044604925031
LASt. Bernard Parish,-0.148505737905644000000000000000
LASt. Charles Parish,-0.295960070541358000000000000000
LASt. Helena Parish,0.000000000000000666133814775094
LASt. James Parish,-0.050585996176279700000000000000
LASt. John The Baptist Parish,-0.090153070698830100000000000000
LASt. Landry Parish,-0.000000018721798000775900000000
LASt. Martin Parish,-0.000238563728335972000000000000
LASt. Mary Parish,-0.266349031122301000000000000000
LASt. Tammany Parish,-0.420871889673185000000000000000
LATangipahoa Parish,-0.009358127103963000000000000000
LATensas Parish,-0.000000000000000222044604925031
LATerrebonne Parish,-0.261525071124633000000000000000
LAUnion Parish,-0.000000000000000222044604925031
LAVermilion Parish,-0.397486883950051000000000000000
LAVernon Parish,0.000000000000000000000000000000
LAWashington Parish,0.000000000000000000000000000000
LAWebster Parish,0.000000000000000000000000000000
LAWest Baton Rouge Parish,-0.000020270715285875000000000000
LAWest Carroll Parish,0.000000000000000000000000000000
LAWest Feliciana Parish,-0.000000000000000111022302462516
LAWinn Parish,0.000000000000000666133814775094
MABarnstable County,-0.101123427012092000000000000000
MABerkshire County,-0.000000000000000222044604925031
MABristol County,-0.111751044757830000000000000000
MADukes County,-0.022995044876036200000000000000
MAEssex County,-0.015044602520375900000000000000
MAFranklin County,-0.000000000000000333066907387547
MAHampden County,0.000000000000000222044604925031
MAHampshire County,-0.000000000000000111022302462516
MAMiddlesex County,-0.005317191779743100000000000000
MANantucket County,-0.001594000179148570000000000000
MANorfolk County,-0.017918684770322900000000000000
MAPlymouth County,-0.157327601210697000000000000000
MASuffolk County,-0.198553887171199000000000000000
MAWorcester County,-0.000000000000000111022302462516
MDAllegany County,0.000000000000000000000000000000
MDAnne Arundel County,-0.272349657529187000000000000000
MDBaltimore City,-0.101873087755844000000000000000
MDBaltimore County,-0.410255893015520000000000000000
MDCalvert County,-0.310502511824429000000000000000
MDCaroline County,-0.002159746953052990000000000000
MDCarroll County,0.000000000000000222044604925031
MDCecil County,-0.357238609418932000000000000000
MDCharles County,-0.191170955373308000000000000000
MDDorchester County,-0.482720169526440000000000000000
MDFrederick County,-0.000000000000000333066907387547
MDGarrett County,-0.000000000000000222044604925031
MDHarford County,-0.129356641002830000000000000000
MDHoward County,0.000000000000000222044604925031
MDKent County,-0.051598039688014900000000000000
MDMontgomery County,-0.000000000000000666133814775094
MDPrince George's County,-0.030312080271077700000000000000
MDQueen Anne's County,-0.237234954525336000000000000000
MDSomerset County,-0.271489605646356000000000000000
MDSt. Mary's County,-0.164216924560247000000000000000
MDTalbot County,-0.306372970808896000000000000000
MDWashington County,-0.000000000000000222044604925031
MDWicomico County,-0.184629742161728000000000000000
MDWorcester County,-0.225408110853429000000000000000
MEAndroscoggin County,-0.000000000000000444089209850063
MEAroostook County,0.000000000000000222044604925031
MECumberland County,-0.098578355823382700000000000000
MEFranklin County,-0.000000000000000222044604925031
MEHancock County,-0.064299730619950500000000000000
MEKennebec County,-0.000000000000000111022302462516
MEKnox County,-0.054162898511060700000000000000
MELincoln County,-0.054924044452171600000000000000
MEOxford County,-0.000000000000000222044604925031
MEPenobscot County,0.000000000000000000000000000000
MEPiscataquis County,0.000000000000000222044604925031
MESagadahoc County,-0.048490344712840500000000000000
MESomerset County,0.000000000000000222044604925031
MEWaldo County,-0.054255078899752900000000000000
MEWashington County,-0.168227080392440000000000000000
MEYork County,-0.332942018346565000000000000000
MIAlcona County,0.000000000000000000000000000000
MIAlger County,0.000000000000000000000000000000
MIAllegan County,0.000000000000000000000000000000
MIAlpena County,0.000000000000000000000000000000
MIAntrim County,0.000000000000000000000000000000
MIArenac County,0.000000000000000000000000000000
MIBaraga County,0.000000000000000000000000000000
MIBarry County,0.000000000000000000000000000000
MIBay County,0.000000000000000000000000000000
MIBenzie County,0.000000000000000000000000000000
MIBerrien County,0.000000000000000000000000000000
MIBranch County,0.000000000000000000000000000000
MICalhoun County,0.000000000000000000000000000000
MICass County,0.000000000000000000000000000000
MICharlevoix County,0.000000000000000000000000000000
MICheboygan County,0.000000000000000000000000000000
MIChippewa County,0.000000000000000000000000000000
MIClare County,0.000000000000000000000000000000
MIClinton County,0.000000000000000000000000000000
MICrawford County,0.000000000000000000000000000000
MIDelta County,0.000000000000000000000000000000
MIDickinson County,0.000000000000000000000000000000
MIEaton County,0.000000000000000000000000000000
MIEmmet County,0.000000000000000000000000000000
MIGenesee County,0.000000000000000000000000000000
MIGladwin County,0.000000000000000000000000000000
MIGogebic County,0.000000000000000000000000000000
MIGrand Traverse County,0.000000000000000000000000000000
MIGratiot County,0.000000000000000000000000000000
MIHillsdale County,0.000000000000000000000000000000
MIHoughton County,0.000000000000000000000000000000
MIHuron County,0.000000000000000000000000000000
MIIngham County,0.000000000000000000000000000000
MIIonia County,0.000000000000000000000000000000
MIIosco County,0.000000000000000000000000000000
MIIron County,0.000000000000000000000000000000
MIIsabella County,0.000000000000000000000000000000
MIJackson County,0.000000000000000000000000000000
MIKalamazoo County,0.000000000000000000000000000000
MIKalkaska County,0.000000000000000000000000000000
MIKent County,0.000000000000000000000000000000
MIKeweenaw County,0.000000000000000000000000000000
MILake County,0.000000000000000000000000000000
MILapeer County,0.000000000000000000000000000000
MILeelanau County,0.000000000000000000000000000000
MILenawee County,0.000000000000000000000000000000
MILivingston County,0.000000000000000000000000000000
MILuce County,0.000000000000000000000000000000
MIMackinac County,0.000000000000000000000000000000
MIMacomb County,0.000000000000000000000000000000
MIManistee County,0.000000000000000000000000000000
MIMarquette County,0.000000000000000000000000000000
MIMason County,0.000000000000000000000000000000
MIMecosta County,0.000000000000000000000000000000
MIMenominee County,0.000000000000000000000000000000
MIMidland County,0.000000000000000000000000000000
MIMissaukee County,0.000000000000000000000000000000
MIMonroe County,0.000000000000000000000000000000
MIMontcalm County,0.000000000000000000000000000000
MIMontmorency County,0.000000000000000000000000000000
MIMuskegon County,0.000000000000000000000000000000
MINewaygo County,0.000000000000000000000000000000
MIOakland County,0.000000000000000000000000000000
MIOceana County,0.000000000000000000000000000000
MIOgemaw County,0.000000000000000000000000000000
MIOntonagon County,0.000000000000000000000000000000
MIOsceola County,0.000000000000000000000000000000
MIOscoda County,0.000000000000000000000000000000
MIOtsego County,0.000000000000000000000000000000
MIOttawa County,0.000000000000000000000000000000
MIPresque Isle County,0.000000000000000000000000000000
MIRoscommon County,0.000000000000000000000000000000
MISaginaw County,0.000000000000000000000000000000
MISanilac County,0.000000000000000000000000000000
MISchoolcraft County,0.000000000000000000000000000000
MIShiawassee County,0.000000000000000000000000000000
MISt. Clair County,0.000000000000000000000000000000
MISt. Joseph County,0.000000000000000000000000000000
MITuscola County,0.000000000000000000000000000000
MIVan Buren County,0.000000000000000000000000000000
MIWashtenaw County,0.000000000000000000000000000000
MIWayne County,0.000000000000000000000000000000
MIWexford County,0.000000000000000000000000000000
MNAitkin County,0.000000000000000000000000000000
MNAnoka County,0.000000000000000000000000000000
MNBecker County,0.000000000000000000000000000000
MNBeltrami County,0.000000000000000000000000000000
MNBenton County,0.000000000000000000000000000000
MNBig Stone County,0.000000000000000000000000000000
MNBlue Earth County,0.000000000000000000000000000000
MNBrown County,0.000000000000000000000000000000
MNCarlton County,0.000000000000000000000000000000
MNCarver County,0.000000000000000000000000000000
MNCass County,0.000000000000000000000000000000
MNChippewa County,0.000000000000000000000000000000
MNChisago County,0.000000000000000000000000000000
MNClay County,0.000000000000000000000000000000
MNClearwater County,0.000000000000000000000000000000
MNCook County,0.000000000000000000000000000000
MNCottonwood County,0.000000000000000000000000000000
MNCrow Wing County,0.000000000000000000000000000000
MNDakota County,0.000000000000000000000000000000
MNDodge County,0.000000000000000000000000000000
MNDouglas County,0.000000000000000000000000000000
MNFaribault County,0.000000000000000000000000000000
MNFillmore County,0.000000000000000000000000000000
MNFreeborn County,0.000000000000000000000000000000
MNGoodhue County,0.000000000000000000000000000000
MNGrant County,0.000000000000000000000000000000
MNHennepin County,0.000000000000000000000000000000
