Country,State,County,StateCounty,1,2,3,4,5,6
US,ND,Mclean County,NDMclean County,0,-0.052025848,0.077048604,-0.052025848,-0.343486969,-0.343486969
US,ND,Mercer County,NDMercer County,0,-0.052696127,0.083784964,-0.052696127,-0.341278922,-0.341278922
US,ND,Morton County,NDMorton County,0,-0.048873966,0.079509502,-0.048873966,-0.331265457,-0.331265457
US,ND,Mountrail County,NDMountrail County,0,-0.052492126,0.073683141,-0.052492126,-0.342097169,-0.342097169
US,ND,Nelson County,NDNelson County,0,-0.047447764,0.085131193,-0.047447764,-0.320780338,-0.320780338
US,ND,Oliver County,NDOliver County,0,-0.048845477,0.087573789,-0.048845477,-0.334103839,-0.334103839
US,ND,Pembina County,NDPembina County,0,-0.04344962,0.102338461,-0.04344962,-0.284951129,-0.284951129
US,ND,Pierce County,NDPierce County,0,-0.047209381,0.074596381,-0.047209381,-0.331324069,-0.331324069
US,ND,Ramsey County,NDRamsey County,0,-0.049080684,0.084872468,-0.049080684,-0.334391,-0.334391
US,ND,Ransom County,NDRansom County,0,-0.048461396,0.090917503,-0.048461396,-0.321506211,-0.321506211
US,ND,Renville County,NDRenville County,0,-0.052876997,0.07557707,-0.052876997,-0.34419436,-0.34419436
US,ND,Richland County,NDRichland County,0,-0.047596346,0.097630843,-0.047596346,-0.320484473,-0.320484473
US,ND,Rolette County,NDRolette County,0,-0.050269456,0.08707989,-0.050269456,-0.331200891,-0.331200891
US,ND,Sargent County,NDSargent County,0,-0.049844567,0.08736881,-0.049844567,-0.326600519,-0.326600519
US,ND,Sheridan County,NDSheridan County,0,-0.049950281,0.078117604,-0.049950281,-0.333503034,-0.333503034
US,ND,Sioux County,NDSioux County,0,-0.051189516,0.076125178,-0.051189516,-0.340573463,-0.340573463
US,ND,Slope County,NDSlope County,0,-0.053592397,0.08009438,-0.053592397,-0.340833297,-0.340833297
US,ND,Stark County,NDStark County,0,-0.051037002,0.074431592,-0.051037002,-0.333231708,-0.333231708
US,ND,Steele County,NDSteele County,0,-0.047285586,0.093129869,-0.047285586,-0.319118049,-0.319118049
US,ND,Stutsman County,NDStutsman County,0,-0.048058679,0.080193691,-0.048058679,-0.330029537,-0.330029537
US,ND,Towner County,NDTowner County,0,-0.05264753,0.090640574,-0.05264753,-0.341475841,-0.341475841
US,ND,Traill County,NDTraill County,0,-0.045477355,0.111360769,-0.045477355,-0.314636056,-0.314636056
US,ND,Walsh County,NDWalsh County,0,-0.04344025,0.098724464,-0.04344025,-0.297297745,-0.297297745
US,ND,Ward County,NDWard County,0,-0.051395138,0.080682784,-0.051395138,-0.33843437,-0.33843437
US,ND,Wells County,NDWells County,0,-0.04881942,0.080948486,-0.04881942,-0.327710384,-0.327710384
US,ND,Williams County,NDWilliams County,0,-0.052360386,0.091916846,-0.052360386,-0.338407863,-0.338407863
US,NE,Adams County,NEAdams County,0,-0.042337552,0.096771401,-0.042337552,-0.291496611,-0.291496611
US,NE,Antelope County,NEAntelope County,0,-0.04123436,0.105654177,-0.04123436,-0.281486855,-0.281486855
US,NE,Arthur County,NEArthur County,0,-0.044814951,0.100399543,-0.044814951,-0.302121453,-0.302121453
US,NE,Banner County,NEBanner County,0,-0.047507928,0.092031327,-0.047507928,-0.308956043,-0.308956043
US,NE,Blaine County,NEBlaine County,0,-0.04316475,0.100669191,-0.04316475,-0.299028125,-0.299028125
US,NE,Boone County,NEBoone County,0,-0.040242972,0.101794667,-0.040242972,-0.276993215,-0.276993215
US,NE,Box Butte County,NEBox Butte County,0,-0.046959515,0.1001684,-0.046959515,-0.313886511,-0.313886511
US,NE,Boyd County,NEBoyd County,0,-0.046401006,0.101827956,-0.046401006,-0.306616943,-0.306616943
US,NE,Brown County,NEBrown County,0,-0.044077416,0.099718033,-0.044077416,-0.298867697,-0.298867697
US,NE,Buffalo County,NEBuffalo County,0,-0.042586213,0.104143364,-0.042586213,-0.296407648,-0.296407648
US,NE,Burt County,NEBurt County,0,-0.037540844,0.110064398,-0.037540844,-0.268566966,-0.268566966
US,NE,Butler County,NEButler County,0,-0.039536964,0.099159066,-0.039536964,-0.272261243,-0.272261243
US,NE,Cass County,NECass County,0,-0.044464299,0.119255477,-0.044464299,-0.312057416,-0.312057416
US,NE,Cedar County,NECedar County,0,-0.04227873,0.098687041,-0.04227873,-0.285847459,-0.285847459
US,NE,Chase County,NEChase County,0,-0.04371826,0.102370322,-0.04371826,-0.301162325,-0.301162325
US,NE,Cherry County,NECherry County,0,-0.045056381,0.096745149,-0.045056381,-0.303189071,-0.303189071
US,NE,Cheyenne County,NECheyenne County,0,-0.044306454,0.096684856,-0.044306454,-0.299678941,-0.299678941
US,NE,Clay County,NEClay County,0,-0.042785037,0.097567215,-0.042785037,-0.288316759,-0.288316759
US,NE,Colfax County,NEColfax County,0,-0.038348012,0.098002177,-0.038348012,-0.266474692,-0.266474692
US,NE,Cuming County,NECuming County,0,-0.038559146,0.101524302,-0.038559146,-0.270698614,-0.270698614
US,NE,Custer County,NECuster County,0,-0.043889915,0.10120302,-0.043889915,-0.303024543,-0.303024543
US,NE,Dakota County,NEDakota County,0,-0.039219203,0.11355172,-0.039219203,-0.276447351,-0.276447351
US,NE,Dawes County,NEDawes County,0,-0.048827361,0.094212532,-0.048827361,-0.317504708,-0.317504708
US,NE,Dawson County,NEDawson County,0,-0.044566558,0.098512511,-0.044566558,-0.304619858,-0.304619858
US,NE,Deuel County,NEDeuel County,0,-0.043407834,0.102260188,-0.043407834,-0.294077468,-0.294077468
US,NE,Dixon County,NEDixon County,0,-0.04052909,0.095101575,-0.04052909,-0.280752696,-0.280752696
US,NE,Dodge County,NEDodge County,0,-0.038847326,0.10455746,-0.038847326,-0.272135376,-0.272135376
US,NE,Douglas County,NEDouglas County,0,-0.045271043,0.144388628,-0.045271043,-0.317370642,-0.317370642
US,NE,Dundy County,NEDundy County,0,-0.043870839,0.104617748,-0.043870839,-0.302000971,-0.302000971
US,NE,Fillmore County,NEFillmore County,0,-0.039956677,0.099466955,-0.039956677,-0.278544292,-0.278544292
US,NE,Franklin County,NEFranklin County,0,-0.042014458,0.101082149,-0.042014458,-0.291106806,-0.291106806
US,NE,Frontier County,NEFrontier County,0,-0.044239074,0.10358097,-0.044239074,-0.302473727,-0.302473727
US,NE,Furnas County,NEFurnas County,0,-0.043599273,0.103370455,-0.043599273,-0.300340963,-0.300340963
US,NE,Gage County,NEGage County,0,-0.044804339,0.104841874,-0.044804339,-0.305392804,-0.305392804
US,NE,Garden County,NEGarden County,0,-0.043626571,0.101304704,-0.043626571,-0.295859065,-0.295859065
US,NE,Garfield County,NEGarfield County,0,-0.044737712,0.103379609,-0.044737712,-0.30071888,-0.30071888
US,NE,Gosper County,NEGosper County,0,-0.044425842,0.09536762,-0.044425842,-0.304418436,-0.304418436
US,NE,Grant County,NEGrant County,0,-0.04524073,0.097874498,-0.04524073,-0.305343828,-0.305343828
US,NE,Greeley County,NEGreeley County,0,-0.041647996,0.101455536,-0.041647996,-0.285413174,-0.285413174
US,NE,Hall County,NEHall County,0,-0.041403664,0.096811476,-0.041403664,-0.289426727,-0.289426727
US,NE,Hamilton County,NEHamilton County,0,-0.040546467,0.097792473,-0.040546467,-0.282743761,-0.282743761
US,NE,Harlan County,NEHarlan County,0,-0.043271517,0.1038537,-0.043271517,-0.297030611,-0.297030611
US,NE,Hayes County,NEHayes County,0,-0.042670835,0.101059262,-0.042670835,-0.297732401,-0.297732401
US,NE,Hitchcock County,NEHitchcock County,0,-0.042064673,0.103251383,-0.042064673,-0.296193076,-0.296193076
US,NE,Holt County,NEHolt County,0,-0.043792853,0.102654322,-0.043792853,-0.29700808,-0.29700808
US,NE,Hooker County,NEHooker County,0,-0.04447541,0.10104606,-0.04447541,-0.303964433,-0.303964433
US,NE,Howard County,NEHoward County,0,-0.041989945,0.100977241,-0.041989945,-0.287270717,-0.287270717
US,NE,Jefferson County,NEJefferson County,0,-0.041264619,0.101779163,-0.041264619,-0.284442123,-0.284442123
US,NE,Johnson County,NEJohnson County,0,-0.044219537,0.107402443,-0.044219537,-0.302139784,-0.302139784
US,NE,Kearney County,NEKearney County,0,-0.041848319,0.100473241,-0.041848319,-0.291777894,-0.291777894
US,NE,Keith County,NEKeith County,0,-0.04378046,0.10506871,-0.04378046,-0.295985367,-0.295985367
US,NE,Keya Paha County,NEKeya Paha County,0,-0.045452162,0.097557264,-0.045452162,-0.304816491,-0.304816491
US,NE,Kimball County,NEKimball County,0,-0.047780155,0.090368758,-0.047780155,-0.312551524,-0.312551524
US,NE,Knox County,NEKnox County,0,-0.045325223,0.103616375,-0.045325223,-0.30125741,-0.30125741
US,NE,Lancaster County,NELancaster County,0,-0.05038167,0.117988142,-0.05038167,-0.339312724,-0.339312724
US,NE,Lincoln County,NELincoln County,0,-0.044186988,0.100509916,-0.044186988,-0.301230639,-0.301230639
US,NE,Logan County,NELogan County,0,-0.044650127,0.098590872,-0.044650127,-0.301814289,-0.301814289
US,NE,Loup County,NELoup County,0,-0.044737712,0.103379609,-0.044737712,-0.30071888,-0.30071888
US,NE,Madison County,NEMadison County,0,-0.039292758,0.101245155,-0.039292758,-0.271624346,-0.271624346
US,NE,Mcpherson County,NEMcpherson County,0,-0.044744254,0.098689597,-0.044744254,-0.30139971,-0.30139971
US,NE,Merrick County,NEMerrick County,0,-0.039879832,0.099231505,-0.039879832,-0.275305633,-0.275305633
US,NE,Morrill County,NEMorrill County,0,-0.04585745,0.098247419,-0.04585745,-0.30676175,-0.30676175
US,NE,Nance County,NENance County,0,-0.039549066,0.098611793,-0.039549066,-0.273692285,-0.273692285
US,NE,Nemaha County,NENemaha County,0,-0.038788109,0.105688929,-0.038788109,-0.278757658,-0.278757658
US,NE,Nuckolls County,NENuckolls County,0,-0.044145379,0.098331595,-0.044145379,-0.289404311,-0.289404311
US,NE,Otoe County,NEOtoe County,0,-0.043392422,0.109129389,-0.043392422,-0.300506955,-0.300506955
US,NE,Pawnee County,NEPawnee County,0,-0.039595193,0.103258906,-0.039595193,-0.28454615,-0.28454615
US,NE,Perkins County,NEPerkins County,0,-0.043230958,0.097509236,-0.043230958,-0.300125848,-0.300125848
US,NE,Phelps County,NEPhelps County,0,-0.043681604,0.100902666,-0.043681604,-0.300492848,-0.300492848
US,NE,Pierce County,NEPierce County,0,-0.040464009,0.105048674,-0.040464009,-0.275921373,-0.275921373
US,NE,Platte County,NEPlatte County,0,-0.038771221,0.099299603,-0.038771221,-0.268985828,-0.268985828
US,NE,Polk County,NEPolk County,0,-0.039052339,0.097736858,-0.039052339,-0.270969018,-0.270969018
US,NE,Red Willow County,NERed Willow County,0,-0.043300265,0.104847313,-0.043300265,-0.299658005,-0.299658005
US,NE,Richardson County,NERichardson County,0,-0.038765096,0.103391829,-0.038765096,-0.278224793,-0.278224793
US,NE,Rock County,NERock County,0,-0.044996399,0.0990598,-0.044996399,-0.3027017,-0.3027017
US,NE,Saline County,NESaline County,0,-0.041881948,0.101112431,-0.041881948,-0.288608102,-0.288608102
US,NE,Sarpy County,NESarpy County,0,-0.045214265,0.140173285,-0.045214265,-0.318842748,-0.318842748
US,NE,Saunders County,NESaunders County,0,-0.040525869,0.105912531,-0.040525869,-0.279185347,-0.279185347
US,NE,Scotts Bluff County,NEScotts Bluff County,0,-0.047700427,0.090729711,-0.047700427,-0.311128824,-0.311128824
US,NE,Seward County,NESeward County,0,-0.042944942,0.098673458,-0.042944942,-0.295399911,-0.295399911
US,NE,Sheridan County,NESheridan County,0,-0.046494054,0.092904723,-0.046494054,-0.312159682,-0.312159682
US,NE,Sherman County,NESherman County,0,-0.043050866,0.101537278,-0.043050866,-0.295003445,-0.295003445
US,NE,Sioux County,NESioux County,0,-0.050979538,0.101062306,-0.050979538,-0.326054033,-0.326054033
US,NE,Stanton County,NEStanton County,0,-0.038826071,0.097757017,-0.038826071,-0.268034681,-0.268034681
US,NE,Thayer County,NEThayer County,0,-0.039686591,0.101848639,-0.039686591,-0.278173273,-0.278173273
US,NE,Thomas County,NEThomas County,0,-0.042970304,0.097036319,-0.042970304,-0.298375524,-0.298375524
US,NE,Thurston County,NEThurston County,0,-0.038246661,0.110844497,-0.038246661,-0.271552675,-0.271552675
US,NE,Valley County,NEValley County,0,-0.043471428,0.102122741,-0.043471428,-0.29665435,-0.29665435
US,NE,Washington County,NEWashington County,0,-0.04147755,0.118897169,-0.04147755,-0.290480826,-0.290480826
US,NE,Wayne County,NEWayne County,0,-0.03972832,0.099005678,-0.03972832,-0.272912285,-0.272912285
US,NE,Webster County,NEWebster County,0,-0.043768868,0.097299345,-0.043768868,-0.291703503,-0.291703503
US,NE,Wheeler County,NEWheeler County,0,-0.042866526,0.101806361,-0.042866526,-0.293951666,-0.293951666
US,NE,York County,NEYork County,0,-0.039696326,0.098721482,-0.039696326,-0.276528859,-0.276528859
US,NH,Belknap County,NHBelknap County,0,-0.05144408,0.17545593,-0.05144408,-0.318376938,-0.318376938
US,NH,Carroll County,NHCarroll County,0,-0.053079339,0.19089445,-0.053079339,-0.326829184,-0.326829184
US,NH,Cheshire County,NHCheshire County,0,-0.045851704,0.162766397,-0.045851704,-0.311489573,-0.311489573
US,NH,Coos County,NHCoos County,0,-0.050709809,0.206854165,-0.050709809,-0.326552357,-0.326552357
US,NH,Grafton County,NHGrafton County,0,-0.046363585,0.170395983,-0.046363585,-0.31781187,-0.31781187
US,NH,Hillsborough County,NHHillsborough County,0,-0.045004379,0.152452678,-0.045004379,-0.298844187,-0.298844187
US,NH,Merrimack County,NHMerrimack County,0,-0.047927098,0.170665004,-0.047927098,-0.310576308,-0.310576308
US,NH,Rockingham County,NHRockingham County,0,-0.050639213,0.151656157,-0.050639213,-0.299583925,-0.299583925
US,NH,Strafford County,NHStrafford County,0,-0.057225232,0.155531929,-0.057225232,-0.313993778,-0.313993778
US,NH,Sullivan County,NHSullivan County,0,-0.047841162,0.158265973,-0.047841162,-0.312920282,-0.312920282
US,NJ,Atlantic County,NJAtlantic County,0,-0.104157162,0.081668843,-0.104157162,-0.376394823,-0.376394823
US,NJ,Bergen County,NJBergen County,0,-0.080446784,0.12086344,-0.080446784,-0.345690401,-0.345690401
US,NJ,Burlington County,NJBurlington County,0,-0.081454445,0.110765128,-0.081454445,-0.342266419,-0.342266419
US,NJ,Camden County,NJCamden County,0,-0.085303726,0.117320603,-0.085303726,-0.366265302,-0.366265302
US,NJ,Cape May County,NJCape May County,0,-0.101630988,0.08876016,-0.101630988,-0.373009123,-0.373009123
US,NJ,Cumberland County,NJCumberland County,0,-0.086891964,0.109715038,-0.086891964,-0.342802998,-0.342802998
US,NJ,Essex County,NJEssex County,0,-0.100164965,0.0951554,-0.100164965,-0.371018198,-0.371018198
US,NJ,Gloucester County,NJGloucester County,0,-0.077227548,0.110988736,-0.077227548,-0.330558733,-0.330558733
US,NJ,Hudson County,NJHudson County,0,-0.107842355,0.092282001,-0.107842355,-0.392780651,-0.392780651
US,NJ,Hunterdon County,NJHunterdon County,0,-0.066209185,0.133148755,-0.066209185,-0.307058823,-0.307058823
US,NJ,Mercer County,NJMercer County,0,-0.075306522,0.108865209,-0.075306522,-0.32283467,-0.32283467
US,NJ,Middlesex County,NJMiddlesex County,0,-0.089358604,0.100833681,-0.089358604,-0.348188974,-0.348188974
US,NJ,Monmouth County,NJMonmouth County,0,-0.103701848,0.088385583,-0.103701848,-0.372158812,-0.372158812
US,NJ,Morris County,NJMorris County,0,-0.079007733,0.114762536,-0.079007733,-0.326941342,-0.326941342
US,NJ,Ocean County,NJOcean County,0,-0.111439531,0.087016972,-0.111439531,-0.389938045,-0.389938045
US,NJ,Passaic County,NJPassaic County,0,-0.079561252,0.120601739,-0.079561252,-0.338832458,-0.338832458
US,NJ,Salem County,NJSalem County,0,-0.070979242,0.108688257,-0.070979242,-0.313077108,-0.313077108
US,NJ,Somerset County,NJSomerset County,0,-0.074169342,0.120962066,-0.074169342,-0.316012897,-0.316012897
US,NJ,Sussex County,NJSussex County,0,-0.062026739,0.133334517,-0.062026739,-0.30243738,-0.30243738
US,NJ,Union County,NJUnion County,0,-0.087150996,0.10204064,-0.087150996,-0.345871736,-0.345871736
US,NJ,Warren County,NJWarren County,0,-0.062565759,0.140626229,-0.062565759,-0.303693061,-0.303693061
US,NM,Bernalillo County,NMBernalillo County,0,-0.065185391,0.039205615,-0.065185391,-0.367969513,-0.367969513
US,NM,Catron County,NMCatron County,0,-0.049602083,0.038667473,-0.049602083,-0.363132853,-0.363132853
US,NM,Chaves County,NMChaves County,0,-0.058634651,0.023249277,-0.058634651,-0.372247746,-0.372247746
US,NM,Cibola County,NMCibola County,0,-0.054667074,0.028052254,-0.054667074,-0.369567694,-0.369567694
US,NM,Colfax County,NMColfax County,0,-0.055992259,0.027078224,-0.055992259,-0.368130297,-0.368130297
US,NM,Curry County,NMCurry County,0,-0.053419668,0.04125262,-0.053419668,-0.354249135,-0.354249135
US,NM,Debaca County,NMDebaca County,0,-0.058937419,0.022765248,-0.058937419,-0.376361241,-0.376361241
US,NM,Dona Ana County,NMDona Ana County,0,-0.062147662,0.040535067,-0.062147662,-0.357116446,-0.357116446
US,NM,Eddy County,NMEddy County,0,-0.064813455,0.031428502,-0.064813455,-0.371157687,-0.371157687
US,NM,Grant County,NMGrant County,0,-0.06870449,0.022149961,-0.06870449,-0.3841894,-0.3841894
US,NM,Guadalupe County,NMGuadalupe County,0,-0.058958529,0.019853047,-0.058958529,-0.378063766,-0.378063766
US,NM,Harding County,NMHarding County,0,-0.057733931,0.021929261,-0.057733931,-0.375268918,-0.375268918
US,NM,Hidalgo County,NMHidalgo County,0,-0.059444659,0.038571546,-0.059444659,-0.364447774,-0.364447774
US,NM,Lea County,NMLea County,0,-0.054560383,0.046342135,-0.054560383,-0.345308627,-0.345308627
US,NM,Lincoln County,NMLincoln County,0,-0.059728153,0.029968209,-0.059728153,-0.371264462,-0.371264462
US,NM,Los Alamos County,NMLos Alamos County,0,-0.064124675,0.036599589,-0.064124675,-0.369623183,-0.369623183
US,NM,Luna County,NMLuna County,0,-0.068516407,0.026517646,-0.068516407,-0.382873486,-0.382873486
US,NM,Mckinley County,NMMckinley County,0,-0.048528723,0.025789386,-0.048528723,-0.368116226,-0.368116226
US,NM,Mora County,NMMora County,0,-0.054873453,0.027584471,-0.054873453,-0.366188796,-0.366188796
US,NM,Otero County,NMOtero County,0,-0.061687051,0.029224853,-0.061687051,-0.369151227,-0.369151227
US,NM,Quay County,NMQuay County,0,-0.055366086,0.034964194,-0.055366086,-0.361192204,-0.361192204
US,NM,Rio Arriba County,NMRio Arriba County,0,-0.061381408,0.031691092,-0.061381408,-0.378108876,-0.378108876
US,NM,Roosevelt County,NMRoosevelt County,0,-0.057902836,0.04092958,-0.057902836,-0.358810024,-0.358810024
US,NM,San Juan County,NMSan Juan County,0,-0.06635531,0.019480224,-0.06635531,-0.381748049,-0.381748049
US,NM,San Miguel County,NMSan Miguel County,0,-0.058550129,0.022652741,-0.058550129,-0.376094939,-0.376094939
US,NM,Sandoval County,NMSandoval County,0,-0.063838241,0.038099902,-0.063838241,-0.369139703,-0.369139703
US,NM,Santa Fe County,NMSanta Fe County,0,-0.059323367,0.028628451,-0.059323367,-0.374376494,-0.374376494
US,NM,Sierra County,NMSierra County,0,-0.065594262,0.024176235,-0.065594262,-0.376303141,-0.376303141
US,NM,Socorro County,NMSocorro County,0,-0.063566047,0.033179293,-0.063566047,-0.371743869,-0.371743869
US,NM,Taos County,NMTaos County,0,-0.05833565,0.024825074,-0.05833565,-0.376524478,-0.376524478
US,NM,Torrance County,NMTorrance County,0,-0.062012619,0.028203889,-0.062012619,-0.370838948,-0.370838948
US,NM,Union County,NMUnion County,0,-0.053210884,0.043127169,-0.053210884,-0.353594948,-0.353594948
US,NM,Valencia County,NMValencia County,0,-0.067358665,0.038788316,-0.067358665,-0.374079155,-0.374079155
US,NV,Carson City,NVCarson City,0,-0.049463242,0.230159836,-0.049463242,-0.333841038,-0.333841038
US,NV,Churchill County,NVChurchill County,0,-0.057882929,0.164330992,-0.057882929,-0.381582086,-0.381582086
US,NV,Clark County,NVClark County,0,-0.051302483,0.122695141,-0.051302483,-0.342443491,-0.342443491
US,NV,Douglas County,NVDouglas County,0,-0.070285653,0.345506847,-0.070285653,-0.370771994,-0.370771994
US,NV,Elko County,NVElko County,0,-0.106887198,0.028673525,-0.106887198,-0.417089823,-0.417089823
US,NV,Esmeralda County,NVEsmeralda County,0,-0.073136833,0.347188746,-0.073136833,-0.370499136,-0.370499136
US,NV,Eureka County,NVEureka County,0,-0.087387671,0.027438638,-0.087387671,-0.406737733,-0.406737733
US,NV,Humboldt County,NVHumboldt County,0,-0.058301583,0.055303242,-0.058301583,-0.372412911,-0.372412911
US,NV,Lander County,NVLander County,0,-0.05456911,0.022839414,-0.05456911,-0.383464035,-0.383464035
US,NV,Lincoln County,NVLincoln County,0,-0.063906273,0.055750006,-0.063906273,-0.391851564,-0.391851564
US,NV,Lyon County,NVLyon County,0,-0.062940729,0.291450464,-0.062940729,-0.363868053,-0.363868053
US,NV,Mineral County,NVMineral County,0,-0.057776516,0.112568652,-0.057776516,-0.387692191,-0.387692191
US,NV,Nye County,NVNye County,0,-0.050644566,0.078905976,-0.050644566,-0.358926344,-0.358926344
US,NV,Pershing County,NVPershing County,0,-0.073946608,0.079464161,-0.073946608,-0.386781184,-0.386781184
US,NV,Storey County,NVStorey County,0,-0.049463242,0.230159836,-0.049463242,-0.333841038,-0.333841038
US,NV,Washoe County,NVWashoe County,0,-0.048674125,0.197708022,-0.048674125,-0.337822241,-0.337822241
US,NV,White Pine County,NVWhite Pine County,0,-0.138585816,0.029337369,-0.138585816,-0.440069153,-0.440069153
US,NY,Albany County,NYAlbany County,0,-0.053770415,0.152729324,-0.053770415,-0.310038637,-0.310038637
US,NY,Allegany County,NYAllegany County,0,-0.047074232,0.163641043,-0.047074232,-0.299823311,-0.299823311
US,NY,Bronx County,NYBronx County,0,-0.056622432,0.126959655,-0.056622432,-0.313839263,-0.313839263
US,NY,Broome County,NYBroome County,0,-0.045063999,0.163105984,-0.045063999,-0.292531567,-0.292531567
US,NY,Cattaraugus County,NYCattaraugus County,0,-0.049018301,0.164366825,-0.049018301,-0.302270585,-0.302270585
US,NY,Cayuga County,NYCayuga County,0,-0.056162817,0.160901073,-0.056162817,-0.320734489,-0.320734489
US,NY,Chautauqua County,NYChautauqua County,0,-0.053892245,0.181804309,-0.053892245,-0.313505683,-0.313505683
US,NY,Chemung County,NYChemung County,0,-0.047354434,0.159326322,-0.047354434,-0.296311241,-0.296311241
US,NY,Chenango County,NYChenango County,0,-0.048570078,0.16642019,-0.048570078,-0.294428667,-0.294428667
US,NY,Clinton County,NYClinton County,0,-0.069944396,0.167677624,-0.069944396,-0.342235688,-0.342235688
US,NY,Columbia County,NYColumbia County,0,-0.053814875,0.154385853,-0.053814875,-0.300330691,-0.300330691
US,NY,Cortland County,NYCortland County,0,-0.050188823,0.167970779,-0.050188823,-0.303274868,-0.303274868
US,NY,Delaware County,NYDelaware County,0,-0.048932742,0.165531055,-0.048932742,-0.295182162,-0.295182162
US,NY,Dutchess County,NYDutchess County,0,-0.058396659,0.185408059,-0.058396659,-0.326920714,-0.326920714
US,NY,Erie County,NYErie County,0,-0.060755091,0.190450208,-0.060755091,-0.330430538,-0.330430538
US,NY,Essex County,NYEssex County,0,-0.06439361,0.154679707,-0.06439361,-0.324606875,-0.324606875
US,NY,Franklin County,NYFranklin County,0,-0.065754985,0.174961603,-0.065754985,-0.338250953,-0.338250953
US,NY,Fulton County,NYFulton County,0,-0.053993458,0.166216921,-0.053993458,-0.299398822,-0.299398822
US,NY,Genesee County,NYGenesee County,0,-0.050424766,0.151165713,-0.050424766,-0.29513065,-0.29513065
US,NY,Greene County,NYGreene County,0,-0.050048478,0.156726917,-0.050048478,-0.299295395,-0.299295395
US,NY,Hamilton County,NYHamilton County,0,-0.053553813,0.15700364,-0.053553813,-0.299107227,-0.299107227
US,NY,Herkimer County,NYHerkimer County,0,-0.05196916,0.166254294,-0.05196916,-0.304590152,-0.304590152
US,NY,Jefferson County,NYJefferson County,0,-0.057933776,0.155170322,-0.057933776,-0.313004623,-0.313004623
US,NY,Kings County,NYKings County,0,-0.06626769,0.212142904,-0.06626769,-0.334236555,-0.334236555
US,NY,Lewis County,NYLewis County,0,-0.052961307,0.154235448,-0.052961307,-0.303479048,-0.303479048
US,NY,Livingston County,NYLivingston County,0,-0.048174348,0.148663154,-0.048174348,-0.300907677,-0.300907677
US,NY,Madison County,NYMadison County,0,-0.052051266,0.16964791,-0.052051266,-0.299694995,-0.299694995
US,NY,Monroe County,NYMonroe County,0,-0.061632473,0.168198204,-0.061632473,-0.333371353,-0.333371353
US,NY,Montgomery County,NYMontgomery County,0,-0.054333002,0.175265887,-0.054333002,-0.304166774,-0.304166774
US,NY,Nassau County,NYNassau County,0,-0.068248614,0.165499344,-0.068248614,-0.324325293,-0.324325293
US,NY,New York County,NYNew York County,0,-0.072855167,0.170228905,-0.072855167,-0.351815343,-0.351815343
US,NY,Niagara County,NYNiagara County,0,-0.075384952,0.246791036,-0.075384952,-0.365406973,-0.365406973
US,NY,Oneida County,NYOneida County,0,-0.050517284,0.159388358,-0.050517284,-0.298354773,-0.298354773
US,NY,Onondaga County,NYOnondaga County,0,-0.05363111,0.148114709,-0.05363111,-0.302755474,-0.302755474
US,NY,Ontario County,NYOntario County,0,-0.05604265,0.167647067,-0.05604265,-0.318379599,-0.318379599
US,NY,Orange County,NYOrange County,0,-0.054731138,0.171808099,-0.054731138,-0.314069946,-0.314069946
US,NY,Orleans County,NYOrleans County,0,-0.055570714,0.151861908,-0.055570714,-0.301228008,-0.301228008
US,NY,Oswego County,NYOswego County,0,-0.054542787,0.145945287,-0.054542787,-0.303107314,-0.303107314
US,NY,Otsego County,NYOtsego County,0,-0.048094198,0.159818657,-0.048094198,-0.294179458,-0.294179458
US,NY,Putnam County,NYPutnam County,0,-0.059064978,0.184281958,-0.059064978,-0.325292581,-0.325292581
US,NY,Queens County,NYQueens County,0,-0.080025195,0.239171488,-0.080025195,-0.351355224,-0.351355224
US,NY,Rensselaer County,NYRensselaer County,0,-0.052950863,0.143684324,-0.052950863,-0.306964907,-0.306964907
US,NY,Richmond County,NYRichmond County,0,-0.083734403,0.14352566,-0.083734403,-0.346949057,-0.346949057
US,NY,Rockland County,NYRockland County,0,-0.05616497,0.178892281,-0.05616497,-0.315942048,-0.315942048
US,NY,Saratoga County,NYSaratoga County,0,-0.057564604,0.151784221,-0.057564604,-0.310921077,-0.310921077
US,NY,Schenectady County,NYSchenectady County,0,-0.054576973,0.160127086,-0.054576973,-0.30997192,-0.30997192
US,NY,Schoharie County,NYSchoharie County,0,-0.053400639,0.172797555,-0.053400639,-0.302705472,-0.302705472
US,NY,Schuyler County,NYSchuyler County,0,-0.04789851,0.158856772,-0.04789851,-0.299955059,-0.299955059
US,NY,Seneca County,NYSeneca County,0,-0.052152395,0.149772727,-0.052152395,-0.310691409,-0.310691409
US,NY,St. Lawrence County,NYSt. Lawrence County,0,-0.056818159,0.159504033,-0.056818159,-0.323916803,-0.323916803
US,NY,Steuben County,NYSteuben County,0,-0.048260175,0.162824798,-0.048260175,-0.306572047,-0.306572047
US,NY,Suffolk County,NYSuffolk County,0,-0.075198127,0.171077936,-0.075198127,-0.353708819,-0.353708819
US,NY,Sullivan County,NYSullivan County,0,-0.0475639,0.160668455,-0.0475639,-0.293501346,-0.293501346
US,NY,Tioga County,NYTioga County,0,-0.048422017,0.180566577,-0.048422017,-0.304187611,-0.304187611
US,NY,Tompkins County,NYTompkins County,0,-0.049400067,0.17392868,-0.049400067,-0.305621297,-0.305621297
