StateCounty,Unknown,Metal sheathing,Built-up or single ply membrane,Concrete/clay tiles,Wood shakes,Normal shingle,Shingle rated for high wind speeds
MSMarion County,0.0000000000000000,-0.1601201773680030,-0.1089364288570450,0.2244795385665410,-0.0334038317183617,0.0335504279033900,-0.0856476516378347
MSMarshall County,0.0000000000000000,-0.1817018774732870,-0.1436486779294920,0.2634037549465750,-0.0431493762938800,0.0431493762938802,-0.1190030261525770
MSMonroe County,0.0000000000000000,-0.1798131724549590,-0.1405975165182750,0.2596263449099170,-0.0421969442788279,0.0421969442788286,-0.1158089843414610
MSMontgomery County,0.0000000000000000,-0.1791680087890950,-0.1391249451298670,0.2583360175781900,-0.0420138558742358,0.0420138558742358,-0.1145914756436580
MSNeshoba County,0.0000000000000000,-0.1732971911807580,-0.1298445052449010,0.2477067919256880,-0.0394568756202088,0.0394568756202094,-0.1052541074553210
MSNewton County,0.0000000000000000,-0.1718708394447710,-0.1276832795381670,0.2452517213990710,-0.0386898992338325,0.0386898992338323,-0.1032922667429480
MSNoxubee County,0.0000000000000000,-0.1745136194758390,-0.1322941706512350,0.2503002543989070,-0.0401028475820739,0.0401028475820733,-0.1078540949636700
MSOktibbeha County,0.0000000000000000,-0.1775940130040070,-0.1369277791117970,0.2554573018341240,-0.0412133379496444,0.0412133379496442,-0.1120854348506080
MSPanola County,0.0000000000000000,-0.1801355857855520,-0.1407549341780590,0.2602711715711040,-0.0421617766601973,0.0421617766601969,-0.1164711039653990
MSPearl River County,0.0000000000000000,-0.1486754665334600,-0.0954640501258694,0.2071359709624800,-0.0292446011405257,0.0296552542337631,-0.0716864176394333
MSPerry County,0.0000000000000000,-0.1616402336230790,-0.1113190861436840,0.2271709611716740,-0.0341491793314169,0.0343325291658498,-0.0880186138998866
MSPike County,0.0000000000000000,-0.1605856535618420,-0.1095843656651540,0.2252793649513470,-0.0335199216332329,0.0338276763155212,-0.0864203277466926
MSPontotoc County,0.0000000000000000,-0.1788030951835760,-0.1387535519359330,0.2576061903671520,-0.0417055786043353,0.0417055786043354,-0.1140673834499000
MSPrentiss County,0.0000000000000000,-0.1812104403030030,-0.1433252739757820,0.2624208806060050,-0.0433186524778143,0.0433186524778142,-0.1178234895635520
MSQuitman County,0.0000000000000000,-0.1790062083055510,-0.1383664379615920,0.2580124166111010,-0.0417337611336561,0.0417337611336555,-0.1144221893574130
MSRankin County,0.0000000000000000,-0.1703236317109820,-0.1237392656125650,0.2417328759605700,-0.0375947498763513,0.0375947498763514,-0.0999168320881877
MSScott County,0.0000000000000000,-0.1714761829976500,-0.1260513598426450,0.2440697884063380,-0.0380930620333447,0.0380930620333451,-0.1020095946737800
MSSharkey County,0.0000000000000000,-0.1733612065757950,-0.1283504405264720,0.2470237875870510,-0.0394337646392234,0.0394337646392229,-0.1048297865323720
MSSimpson County,0.0000000000000000,-0.1678886906940330,-0.1204050831808900,0.2375474274697060,-0.0367629674099784,0.0368621407041958,-0.0965700681743332
MSSmith County,0.0000000000000000,-0.1683343283884490,-0.1214074662114220,0.2384636281115450,-0.0371208910713383,0.0372230759362522,-0.0972859736633579
MSStone County,0.0000000000000000,-0.1540095070555200,-0.1009776536288210,0.2146639701088810,-0.0310521817029732,0.0313963325417541,-0.0773281796908987
MSSunflower County,0.0000000000000000,-0.1756544860366910,-0.1323756113886870,0.2513089720733820,-0.0400349258555284,0.0400349258555279,-0.1086418074053570
MSTallahatchie County,0.0000000000000000,-0.1779505170872020,-0.1367722661834930,0.2559010341744040,-0.0414801207297848,0.0414801207297852,-0.1121906997882810
MSTate County,0.0000000000000000,-0.1799537792584060,-0.1401563615787630,0.2599075585168120,-0.0424155841040272,0.0424155841040266,-0.1160388299640760
MSTippah County,0.0000000000000000,-0.1806187109859860,-0.1416461026237570,0.2612374219719710,-0.0426187570396315,0.0426187570396308,-0.1172678663132650
MSTishomingo County,0.0000000000000000,-0.1830600028310560,-0.1468917307615880,0.2661200056621120,-0.0440810766436828,0.0440810766436825,-0.1209419420930580
MSTunica County,0.0000000000000000,-0.1788945147298100,-0.1380329567024040,0.2577890294596210,-0.0420319955289035,0.0420319955289037,-0.1142445202955630
MSUnion County,0.0000000000000000,-0.1787709726008890,-0.1386920629467430,0.2575419452017760,-0.0418730182951406,0.0418730182951399,-0.1138696725151710
MSWalthall County,0.0000000000000000,-0.1597591837949370,-0.1084019799766590,0.2238346121880120,-0.0332929715766775,0.0334823522577739,-0.0850580594553231
MSWarren County,0.0000000000000000,-0.1739057003748530,-0.1292853739406980,0.2481422802699890,-0.0395705557985940,0.0395705557985950,-0.1058405481408930
MSWashington County,0.0000000000000000,-0.1751864273825690,-0.1317507068449120,0.2504946990793090,-0.0402316812627185,0.0402316812627193,-0.1076588599698750
MSWayne County,0.0000000000000000,-0.1647220205911780,-0.1162193878987670,0.2327959350930990,-0.0355613078709618,0.0356997098050016,-0.0929710482387306
MSWebster County,0.0000000000000000,-0.1798185022517490,-0.1405048985359770,0.2596370045034980,-0.0419704853155513,0.0419704853155509,-0.1159827486691740
MSWilkinson County,0.0000000000000000,-0.1672030203742410,-0.1186447919311060,0.2359931328716300,-0.0364664178856544,0.0365340573212649,-0.0951105646257669
MSWinston County,0.0000000000000000,-0.1761839159217460,-0.1343865680213560,0.2528612210953320,-0.0405307300013459,0.0405307300013455,-0.1098710655512240
MSYalobusha County,0.0000000000000000,-0.1809717852450040,-0.1425164487605590,0.2619435704900090,-0.0428685625869586,0.0428685625869589,-0.1175889880862920
MSYazoo County,0.0000000000000000,-0.1736966570573600,-0.1286193674959560,0.2473933141147200,-0.0391872015034203,0.0391872015034203,-0.1051339891233990
MTBeaverhead County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTBig Horn County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTBlaine County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTBroadwater County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTCarbon County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTCarter County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTCascade County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTChouteau County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTCuster County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTDaniels County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTDawson County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTDeer Lodge County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTFallon County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTFergus County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTFlathead County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTGallatin County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTGarfield County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTGlacier County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTGolden Valley County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTGranite County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTHill County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTJefferson County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTJudith Basin County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTLake County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTLewis And Clark County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTLiberty County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTLincoln County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTMadison County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTMccone County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTMeagher County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTMineral County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTMissoula County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTMusselshell County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTPark County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTPetroleum County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTPhillips County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTPondera County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTPowder River County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTPowell County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTPrairie County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTRavalli County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTRichland County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTRoosevelt County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTRosebud County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTSanders County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTSheridan County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTSilver Bow County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTStillwater County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTSweet Grass County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTTeton County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTToole County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTTreasure County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTValley County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTWheatland County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTWibaux County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
MTYellowstone County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
NCAlamance County,0.0000000000000000,-0.1802382742267120,-0.1408161711232260,0.2604765484534230,-0.0424050550170920,0.0424050550170925,-0.1166945901426620
NCAlexander County,0.0000000000000000,-0.1833449005364650,-0.1471316065691790,0.2667907956671830,-0.0437905837368079,0.0437905837368078,-0.1220990875184710
NCAlleghany County,0.0000000000000000,-0.1846381319208640,-0.1494891158520600,0.2692762638417280,-0.0447096089387137,0.0447096089387140,-0.1240845638845010
NCAnson County,0.0000000000000000,-0.1772166977095350,-0.1356749079146290,0.2545043811568080,-0.0411412470097282,0.0411412470097285,-0.1112695831658580
NCAshe County,0.0000000000000000,-0.1859901268295120,-0.1522586438662550,0.2719802536590250,-0.0450997134032165,0.0450997134032167,-0.1264033811756040
NCAvery County,0.0000000000000000,-0.1870767574333770,-0.1544523809309760,0.2741535148667520,-0.0459027935976336,0.0459027935976326,-0.1278275777958630
NCBeaufort County,0.0000000000000000,-0.0951803042694950,-0.0649699030869071,0.1332309000886870,-0.0200930494045730,0.0201464008229424,-0.0511213682092635
NCBertie County,0.0000000000000000,-0.1649183459104360,-0.1223476752791210,0.2350465457410120,-0.0374137944715757,0.0374137944715764,-0.0999571142641079
NCBladen County,0.0000000000000000,-0.1641596598759480,-0.1150925244345590,0.2315741758933840,-0.0352859250481976,0.0354523031329645,-0.0919896259897017
NCBrunswick County,0.0000000000000000,-0.1102373351162050,-0.0692325274119235,0.1530612500907030,-0.0211088988736090,0.0214266391737501,-0.0511814137494058
NCBuncombe County,0.0000000000000000,-0.1853319528535810,-0.1509294266516020,0.2706639057071620,-0.0450235225937732,0.0450235225937727,-0.1249229983911960
NCBurke County,0.0000000000000000,-0.1861002925672660,-0.1523840441642600,0.2722005851345330,-0.0449238786029005,0.0449238786029007,-0.1267412344890910
NCCabarrus County,0.0000000000000000,-0.1792097106357070,-0.1394704161265440,0.2584194212714150,-0.0417009841336939,0.0417009841336946,-0.1148196297628670
NCCaldwell County,0.0000000000000000,-0.1861668782536910,-0.1525242006430720,0.2723337565073830,-0.0449732828899065,0.0449732828899061,-0.1269027416331330
NCCamden County,0.0000000000000000,-0.1196398054489170,-0.0817925966376939,0.1679930326142200,-0.0251448196269770,0.0252155552975823,-0.0640296333353130
NCCarteret County,0.0000000000000000,-0.0943300660370578,-0.0575566624642192,0.1331588596155670,-0.0171543134788310,0.0179262120672201,-0.0409515165111086
NCCaswell County,0.0000000000000000,-0.1814527009298460,-0.1431794218484770,0.2629054018596920,-0.0429572216276374,0.0429572216276377,-0.1190326098757910
NCCatawba County,0.0000000000000000,-0.1818764703682370,-0.1443483715683070,0.2638715790197170,-0.0431959612951729,0.0431959612951724,-0.1194186121339180
NCChatham County,0.0000000000000000,-0.1794947658740820,-0.1395460479293510,0.2590434758506450,-0.0420257881530197,0.0420257881530195,-0.1154255422623790
NCCherokee County,0.0000000000000000,-0.1872795408974150,-0.1545590817948300,0.2745590817948300,-0.0455443644827767,0.0455443644827762,-0.1285601547369230
NCChowan County,0.0000000000000000,-0.1445813572546610,-0.1013522293746170,0.2031702604125180,-0.0312448276557529,0.0312448276557526,-0.0811941200298241
NCClay County,0.0000000000000000,-0.1866395551159940,-0.1532791102319880,0.2732791102319890,-0.0456473474772759,0.0456473474772761,-0.1273684636421950
NCCleveland County,0.0000000000000000,-0.1840525248379070,-0.1484763995115020,0.2681050496758140,-0.0442582007925144,0.0442582007925143,-0.1230627934833410
NCColumbus County,0.0000000000000000,-0.1587412259260290,-0.1067344351121960,0.2216060107091690,-0.0328282902624402,0.0329900252081372,-0.0832849678797478
NCCraven County,0.0000000000000000,-0.1016465647450630,-0.0691627411109076,0.1421495410191660,-0.0212791954349218,0.0213702975343129,-0.0544774739449104
NCCumberland County,0.0000000000000000,-0.1733949281954150,-0.1285026332863390,0.2471126985216380,-0.0391548191564243,0.0391548191564246,-0.1050868456521060
NCCurrituck County,0.0000000000000000,-0.1123294758278900,-0.0723213793958006,0.1581899817082190,-0.0218775485101080,0.0224270863473772,-0.0540577293009776
NCDare County,0.0000000000000000,-0.1085883857547610,-0.0650435512573346,0.1525128795048780,-0.0193349256242824,0.0202068331119349,-0.0456004826687536
NCDavidson County,0.0000000000000000,-0.1783849280880690,-0.1379614059876090,0.2567987457508680,-0.0412023772251194,0.0412023772251198,-0.1135345211011330
NCDavie County,0.0000000000000000,-0.1802736028903300,-0.1415364309179590,0.2605472057806610,-0.0425868624074850,0.0425868624074857,-0.1163542274740800
NCDuplin County,0.0000000000000000,-0.1632830340017430,-0.1139339568222350,0.2299621881793640,-0.0349656186148708,0.0351583483032198,-0.0907182023477281
NCDurham County,0.0000000000000000,-0.1803085317814960,-0.1410841057833520,0.2606320783027460,-0.0426028051314243,0.0426028051314236,-0.1167188301617660
NCEdgecombe County,0.0000000000000000,-0.1722989991156260,-0.1271076705323540,0.2454240130529580,-0.0388853438534822,0.0388853438534826,-0.1035256288737570
NCForsyth County,0.0000000000000000,-0.1808129296937660,-0.1425290281829420,0.2616258593875310,-0.0427240521442229,0.0427240521442236,-0.1172223449991350
NCFranklin County,0.0000000000000000,-0.1776621222202830,-0.1361874299323380,0.2554344640386040,-0.0413489014605858,0.0413489014605852,-0.1120930433402120
NCGaston County,0.0000000000000000,-0.1834857897152860,-0.1472771156740990,0.2669715794305720,-0.0440668094905496,0.0440668094905501,-0.1219959135608890
NCGates County,0.0000000000000000,-0.1267298961593300,-0.0946056568798719,0.1809435479055640,-0.0288784696408416,0.0288784696408415,-0.0774213293110070
NCGraham County,0.0000000000000000,-0.1876497242875720,-0.1552994485751440,0.2752994485751440,-0.0459240390853445,0.0459240390853441,-0.1288488584022410
NCGranville County,0.0000000000000000,-0.1799002649325190,-0.1402934546530820,0.2598005298650370,-0.0425494740269683,0.0425494740269685,-0.1159306640157140
NCGreene County,0.0000000000000000,-0.1689928208101890,-0.1213769443632320,0.2390413590224230,-0.0372903899484066,0.0372903899484061,-0.0980352767165531
NCGuilford County,0.0000000000000000,-0.1795876614712530,-0.1402370087825900,0.2591753229425060,-0.0422011611675482,0.0422011611675475,-0.1152318251786570
NCHalifax County,0.0000000000000000,-0.1756231745501320,-0.1326209608858900,0.2515420280292860,-0.0403069364064939,0.0403069364064936,-0.1089315335905160
NCHarnett County,0.0000000000000000,-0.1737713399343150,-0.1293244082306460,0.2479278682640610,-0.0394324850648322,0.0394324850648324,-0.1057413275779790
NCHaywood County,0.0000000000000000,-0.1862257187018790,-0.1527419906348800,0.2724514374037590,-0.0457477607496782,0.0457477607496781,-0.1262442502177940
NCHenderson County,0.0000000000000000,-0.1854986542625430,-0.1512108184022330,0.2709973085250850,-0.0449893822367248,0.0449893822367244,-0.1252322905618690
NCHertford County,0.0000000000000000,-0.1716145890462600,-0.1285362162357370,0.2452223187264990,-0.0392532851735614,0.0392532851735614,-0.1052717165184280
NCHoke County,0.0000000000000000,-0.1729445911660450,-0.1282809761706920,0.2465545645239090,-0.0391001125192960,0.0391001125192962,-0.1046087216729270
NCHyde County,0.0000000000000000,-0.0920176519707907,-0.0570699920965336,0.1291899625810390,-0.0171251175180483,0.0176737338236619,-0.0415683234745166
NCIredell County,0.0000000000000000,-0.1812163292564090,-0.1431268898574970,0.2625548330072660,-0.0427984137741219,0.0427984137741224,-0.1181383770312780
NCJackson County,0.0000000000000000,-0.1867371089256960,-0.1537326840564400,0.2734742178513920,-0.0460429990160178,0.0460429990160185,-0.1269376979787330
NCJohnston County,0.0000000000000000,-0.1724393808176350,-0.1271101854253470,0.2454581863024190,-0.0386791192216276,0.0386877220900568,-0.1035788837960330
NCJones County,0.0000000000000000,-0.1646780427159870,-0.1150834832891700,0.2315691109421430,-0.0352743667904182,0.0354416449139785,-0.0921504526422481
NCLee County,0.0000000000000000,-0.1772872156291260,-0.1355869783979080,0.2547447683603510,-0.0409442648929546,0.0409442648929550,-0.1117537048093200
NCLenoir County,0.0000000000000000,-0.1670573860506330,-0.1185999344317280,0.2357434013124300,-0.0363727391951044,0.0364885145613731,-0.0954732448433139
NCLincoln County,0.0000000000000000,-0.1823931903633510,-0.1451585234179000,0.2648326018878530,-0.0434719424890169,0.0434719424890169,-0.1202758089352520
NCMacon County,0.0000000000000000,-0.1865476122748340,-0.1532935750469070,0.2730952245496670,-0.0457095130018952,0.0457095130018952,-0.1269784332979490
NCMadison County,0.0000000000000000,-0.1856046390207830,-0.1515446492390570,0.2712092780415660,-0.0451534481292096,0.0451534481292104,-0.1254398977742590
NCMartin County,0.0000000000000000,-0.1464791663551420,-0.1072651317565270,0.2081273081294650,-0.0328967472483274,0.0328967472483273,-0.0872935282249574
NCMcdowell County,0.0000000000000000,-0.1862249768265140,-0.1526995077606750,0.2724499536530300,-0.0452465089323417,0.0452465089323424,-0.1265356199432030
NCMecklenburg County,0.0000000000000000,-0.1811539405211980,-0.1427579396001020,0.2623130808692480,-0.0428161799781187,0.0428161799781195,-0.1178396367188820
NCMitchell County,0.0000000000000000,-0.1866946292638280,-0.1536957459954490,0.2733892585276560,-0.0458660736505483,0.0458660736505490,-0.1268706808883270
NCMontgomery County,0.0000000000000000,-0.1764117350850840,-0.1351900702736450,0.2536380895614100,-0.0408151613739881,0.0408151613739876,-0.1109268194818570
NCMoore County,0.0000000000000000,-0.1754017189684480,-0.1327611840597970,0.2514223380581710,-0.0401919564178383,0.0401919564178390,-0.1089046153548310
NCNash County,0.0000000000000000,-0.1745434646731940,-0.1307096845001970,0.2493615230451510,-0.0398904085988818,0.0398904085988818,-0.1069289672588660
NCNew Hanover County,0.0000000000000000,-0.1091794888273340,-0.0680147261129945,0.1529559593458780,-0.0205246747427675,0.0211648049380280,-0.0496267397078667
NCNorthampton County,0.0000000000000000,-0.1768211019325770,-0.1347958176296440,0.2538786637246870,-0.0408458669267695,0.0408458669267695,-0.1109379025681220
NCOnslow County,0.0000000000000000,-0.1128546833416830,-0.0739400547017206,0.1577085675077310,-0.0227146671205685,0.0229415060788998,-0.0565916890380990
NCOrange County,0.0000000000000000,-0.1807103647422810,-0.1418152870236350,0.2614207294845620,-0.0427404402129714,0.0427404402129716,-0.1174794232265910
NCPamlico County,0.0000000000000000,-0.0621012112678198,-0.0402275224784382,0.0865306136374251,-0.0122981977647466,0.0124690302879382,-0.0306130085420763
NCPasquotank County,0.0000000000000000,-0.1568829075017940,-0.1077885721662410,0.2200208415827780,-0.0330886082140551,0.0331253860659562,-0.0850439336116132
NCPender County,0.0000000000000000,-0.1515941161185040,-0.1013197145464850,0.2123316620574890,-0.0310954858306877,0.0313632143925853,-0.0784983120059372
NCPerquimans County,0.0000000000000000,-0.1500076169340120,-0.1037345171098350,0.2102510907740430,-0.0320241864469958,0.0320526774394299,-0.0823181458870476
NCPerson County,0.0000000000000000,-0.1804413670921540,-0.1413321667949000,0.2608827341843090,-0.0427719268392716,0.0427719268392717,-0.1170175686122590
NCPitt County,0.0000000000000000,-0.1685047573819670,-0.1214213016220360,0.2384072470739560,-0.0373124299610774,0.0373199185306683,-0.0982097125865398
NCPolk County,0.0000000000000000,-0.1860349698822070,-0.1522499129305140,0.2720699397644150,-0.0453541941894705,0.0453541941894708,-0.1259798088172650
NCRandolph County,0.0000000000000000,-0.1777793479031360,-0.1369710355721820,0.2557051112583260,-0.0412433797062756,0.0412433797062763,-0.1125958440121970
NCRichmond County,0.0000000000000000,-0.1752358486759170,-0.1321379081655680,0.2507818390453910,-0.0399450507832586,0.0399450507832588,-0.1083646240632560
NCRobeson County,0.0000000000000000,-0.1666226324538670,-0.1184220533975970,0.2353749577766290,-0.0363096314305266,0.0364088317857902,-0.0951157950814094
NCRockingham County,0.0000000000000000,-0.1813375464839150,-0.1431423072868050,0.2626750929678290,-0.0429260155607148,0.0429260155607141,-0.1184365416298210
NCRowan County,0.0000000000000000,-0.1794232195347750,-0.1399409590798080,0.2588576080262380,-0.0419387497099917,0.0419387497099910,-0.1152087957116830
NCRutherford County,0.0000000000000000,-0.1851167968743270,-0.1505116990435850,0.2702335937486540,-0.0447163234143723,0.0447163234143721,-0.1247614957323690
NCSampson County,0.0000000000000000,-0.1665513139652310,-0.1182044299474630,0.2352021084047770,-0.0361963222075270,0.0363382062031579,-0.0949789119189393
NCScotland County,0.0000000000000000,-0.1713451478464830,-0.1255644585354430,0.2434223923351750,-0.0381823870426139,0.0381823870426139,-0.1019931529455330
NCStanly County,0.0000000000000000,-0.1777035968743070,-0.1366076719657690,0.2554071937486160,-0.0410264906037169,0.0410264906037179,-0.1123831068084700
NCStokes County,0.0000000000000000,-0.1824191222657800,-0.1451916436089600,0.2648382445315610,-0.0434251224667690,0.0434251224667694,-0.1201277751840790
NCSurry County,0.0000000000000000,-0.1833202844131850,-0.1468705716688740,0.2666405688263690,-0.0438265627583844,0.0438265627583843,-0.1217561522654490
NCSwain County,0.0000000000000000,-0.1870971208201990,-0.1544819272219290,0.2741942416403980,-0.0460139381235013,0.0460139381235023,-0.1276299738071950
NCTransylvania County,0.0000000000000000,-0.1865510701477530,-0.1533277487963350,0.2731021402955060,-0.0458390897661604,0.0458390897661605,-0.1268354370031080
NCTyrrell County,0.0000000000000000,-0.1231635433339690,-0.0838422824310572,0.1732099761748330,-0.0257648522770024,0.0259606096364235,-0.0654621164500608
NCUnion County,0.0000000000000000,-0.1784746329189880,-0.1378621975525890,0.2569492658379760,-0.0413912679632409,0.0413912679632407,-0.1134975632704030
NCVance County,0.0000000000000000,-0.1790990187540300,-0.1387606134273830,0.2581980375080600,-0.0420267951176196,0.0420267951176196,-0.1144575760553360
NCWake County,0.0000000000000000,-0.1781997184291110,-0.1374169512398930,0.2566215056771000,-0.0416875780306626,0.0416875780306625,-0.1131813440937590
NCWarren County,0.0000000000000000,-0.1791770442751690,-0.1387659967937760,0.2583540885503380,-0.0418939854613347,0.0418939854613345,-0.1145020915993540
NCWashington County,0.0000000000000000,-0.1439579237885810,-0.0995108781582115,0.2019692900806080,-0.0307338931559675,0.0307666887818925,-0.0788314252347107
NCWatauga County,0.0000000000000000,-0.1862941058304500,-0.1528715098669880,0.2725882116608990,-0.0453120799109314,0.0453120799109314,-0.1268121080856870
NCWayne County,0.0000000000000000,-0.1678565549857500,-0.1201723112641750,0.2374085449429520,-0.0367567493730139,0.0368530303239847,-0.0967954114885105
