Country,Statecode,County,StateCounty,TN Buildings,TN Contents,TN BI
US,MO,Newton County,MONewton County,0.000487549,0.000367416,0.00041745
US,MO,Nodaway County,MONodaway County,0.000159452,0.000119134,0.000136693
US,MO,Oregon County,MOOregon County,0.000377232,0.0002985,0.000338641
US,MO,Osage County,MOOsage County,0.000140501,0.000102287,0.000118538
US,MO,Ozark County,MOOzark County,0.00047894,0.000385646,0.000438624
US,MO,Pemiscot County,MOPemiscot County,0.000407882,0.000332225,0.000375622
US,MO,Perry County,MOPerry County,0.000282085,0.000213678,0.00024533
US,MO,Pettis County,MOPettis County,0.000227969,0.000154503,0.000180612
US,MO,Phelps County,MOPhelps County,0.00022965,0.0001724,0.00019879
US,MO,Pike County,MOPike County,5.66787E-05,3.84875E-05,4.48238E-05
US,MO,Platte County,MOPlatte County,0.000165283,0.00013068,0.000147247
US,MO,Polk County,MOPolk County,0.000401289,0.000262951,0.000307831
US,MO,Pulaski County,MOPulaski County,0.000238757,0.000178147,0.000205113
US,MO,Putnam County,MOPutnam County,0.00010317,7.33239E-05,8.49529E-05
US,MO,Ralls County,MORalls County,6.11035E-05,4.14915E-05,4.8073E-05
US,MO,Randolph County,MORandolph County,0.000111959,7.82984E-05,9.06542E-05
US,MO,Ray County,MORay County,0.000119957,8.55257E-05,9.89894E-05
US,MO,Reynolds County,MOReynolds County,0.000254999,0.000204337,0.000232857
US,MO,Ripley County,MORipley County,0.00033062,0.000263316,0.000298953
US,MO,Saline County,MOSaline County,0.000149441,0.000103683,0.00012071
US,MO,Schuyler County,MOSchuyler County,0.000152763,0.000108705,0.000126166
US,MO,Scotland County,MOScotland County,9.23418E-05,6.43625E-05,7.4834E-05
US,MO,Scott County,MOScott County,0.000444124,0.000341235,0.000389884
US,MO,Shannon County,MOShannon County,0.000335688,0.000262758,0.000300356
US,MO,Shelby County,MOShelby County,8.25234E-05,5.54981E-05,6.44921E-05
US,MO,St. Charles County,MOSt. Charles County,9.0419E-05,5.92625E-05,6.90666E-05
US,MO,St. Clair County,MOSt. Clair County,0.000517858,0.000338107,0.000394844
US,MO,St. Francois County,MOSt. Francois County,0.000191078,0.000151248,0.000173
US,MO,St. Louis City,MOSt. Louis City,0.00015176,0.000108714,0.000123555
US,MO,St. Louis County,MOSt. Louis County,0.000113742,7.92624E-05,9.11985E-05
US,MO,Ste. Genevieve County,MOSte. Genevieve County,0.000190379,0.000149387,0.000170688
US,MO,Stoddard County,MOStoddard County,0.000437276,0.000341453,0.00038931
US,MO,Stone County,MOStone County,0.00027207,0.000211026,0.000241579
US,MO,Sullivan County,MOSullivan County,0.000101866,7.04793E-05,8.18501E-05
US,MO,Taney County,MOTaney County,0.000315056,0.000247882,0.000283505
US,MO,Texas County,MOTexas County,0.000354319,0.000269363,0.000309139
US,MO,Vernon County,MOVernon County,0.000685263,0.000469638,0.000542055
US,MO,Warren County,MOWarren County,8.88498E-05,6.43252E-05,7.45829E-05
US,MO,Washington County,MOWashington County,0.000125738,9.9336E-05,0.000113901
US,MO,Wayne County,MOWayne County,0.000277596,0.000222447,0.000253461
US,MO,Webster County,MOWebster County,0.000316809,0.000239844,0.00027553
US,MO,Worth County,MOWorth County,0.000100048,7.27711E-05,8.38422E-05
US,MO,Wright County,MOWright County,0.000378842,0.000286531,0.000329956
US,MS,Adams County,MSAdams County,0.000177866,0.000148231,0.000167734
US,MS,Alcorn County,MSAlcorn County,0.000350524,0.000294676,0.000331719
US,MS,Amite County,MSAmite County,0.000143028,0.000121744,0.000138891
US,MS,Attala County,MSAttala County,0.000617736,0.000538717,0.000603137
US,MS,Benton County,MSBenton County,0.000235541,0.000199065,0.000224419
US,MS,Bolivar County,MSBolivar County,0.000417712,0.000358058,0.000402316
US,MS,Calhoun County,MSCalhoun County,0.000336914,0.000292076,0.000327687
US,MS,Carroll County,MSCarroll County,0.000548686,0.000476164,0.00053238
US,MS,Chickasaw County,MSChickasaw County,0.000364633,0.000316167,0.000354454
US,MS,Choctaw County,MSChoctaw County,0.000477298,0.000416028,0.000465252
US,MS,Claiborne County,MSClaiborne County,0.00048272,0.00041179,0.000463704
US,MS,Clarke County,MSClarke County,0.000508244,0.000431216,0.000482822
US,MS,Clay County,MSClay County,0.000417264,0.000362747,0.000405366
US,MS,Coahoma County,MSCoahoma County,0.000372712,0.000317757,0.000356197
US,MS,Copiah County,MSCopiah County,0.00049045,0.000416562,0.000466265
US,MS,Covington County,MSCovington County,0.000538339,0.000458338,0.000512512
US,MS,Desoto County,MSDesoto County,0.000297992,0.000251711,0.000285464
US,MS,Forrest County,MSForrest County,0.000195879,0.000167748,0.000187952
US,MS,Franklin County,MSFranklin County,0.000291483,0.000247614,0.000280534
US,MS,George County,MSGeorge County,7.01306E-05,5.98058E-05,6.73107E-05
US,MS,Greene County,MSGreene County,0.000106117,9.0731E-05,0.000101778
US,MS,Grenada County,MSGrenada County,0.000487908,0.000422554,0.000471963
US,MS,Hancock County,MSHancock County,3.96678E-05,3.0969E-05,3.52058E-05
US,MS,Harrison County,MSHarrison County,4.23723E-05,3.30045E-05,3.75961E-05
US,MS,Hinds County,MSHinds County,0.000603995,0.00052804,0.000586813
US,MS,Holmes County,MSHolmes County,0.000545693,0.000470884,0.00052651
US,MS,Humphreys County,MSHumphreys County,0.000428804,0.000365878,0.000410277
US,MS,Issaquena County,MSIssaquena County,0.000572734,0.000482149,0.000541749
US,MS,Itawamba County,MSItawamba County,0.000236158,0.000202538,0.00022699
US,MS,Jackson County,MSJackson County,4.83877E-05,3.70823E-05,4.22412E-05
US,MS,Jasper County,MSJasper County,0.000591221,0.000505849,0.000566027
US,MS,Jefferson County,MSJefferson County,0.000324349,0.000274487,0.0003096
US,MS,Jefferson Davis County,MSJefferson Davis County,0.000484822,0.000411532,0.000460632
US,MS,Jones County,MSJones County,0.000446798,0.000382788,0.000428684
US,MS,Kemper County,MSKemper County,0.00053546,0.000458779,0.000510326
US,MS,Lafayette County,MSLafayette County,0.000268443,0.00022867,0.000257185
US,MS,Lamar County,MSLamar County,0.000207735,0.000177521,0.000199124
US,MS,Lauderdale County,MSLauderdale County,0.000581571,0.000494831,0.000552652
US,MS,Lawrence County,MSLawrence County,0.000365402,0.000310353,0.000347383
US,MS,Leake County,MSLeake County,0.000756433,0.000650562,0.000727829
US,MS,Lee County,MSLee County,0.000244222,0.000210823,0.000237162
US,MS,Leflore County,MSLeflore County,0.000433822,0.000373006,0.000416491
US,MS,Lincoln County,MSLincoln County,0.000388629,0.000330538,0.000370664
US,MS,Lowndes County,MSLowndes County,0.000389377,0.000335089,0.000374858
US,MS,Madison County,MSMadison County,0.000643861,0.000563663,0.00062342
US,MS,Marion County,MSMarion County,0.000227963,0.000193725,0.000218008
US,MS,Marshall County,MSMarshall County,0.000265075,0.000223046,0.000252495
US,MS,Monroe County,MSMonroe County,0.000294073,0.000253835,0.000284646
US,MS,Montgomery County,MSMontgomery County,0.000548943,0.000477947,0.000534965
US,MS,Neshoba County,MSNeshoba County,0.00069036,0.000591842,0.000662668
US,MS,Newton County,MSNewton County,0.00074985,0.000645082,0.000719685
US,MS,Noxubee County,MSNoxubee County,0.000463487,0.000399337,0.000444406
US,MS,Oktibbeha County,MSOktibbeha County,0.000475852,0.000412376,0.00046017
US,MS,Panola County,MSPanola County,0.00029646,0.000252153,0.000283131
US,MS,Pearl River County,MSPearl River County,7.64865E-05,6.4622E-05,7.23735E-05
US,MS,Perry County,MSPerry County,0.000151761,0.000129828,0.000145577
US,MS,Pike County,MSPike County,0.000206119,0.000175757,0.000197762
US,MS,Pontotoc County,MSPontotoc County,0.000260619,0.000222217,0.00025014
US,MS,Prentiss County,MSPrentiss County,0.000302571,0.000255474,0.00028731
US,MS,Quitman County,MSQuitman County,0.000319077,0.000269192,0.000301479
US,MS,Rankin County,MSRankin County,0.000635331,0.000551649,0.000614718
US,MS,Scott County,MSScott County,0.000757872,0.00065285,0.000729079
US,MS,Sharkey County,MSSharkey County,0.000546093,0.000465615,0.000523277
US,MS,Simpson County,MSSimpson County,0.000591657,0.000501312,0.00055928
US,MS,Smith County,MSSmith County,0.000637388,0.000546328,0.000610554
US,MS,Stone County,MSStone County,7.89903E-05,6.74398E-05,7.56107E-05
US,MS,Sunflower County,MSSunflower County,0.000394841,0.000337592,0.000379026
US,MS,Tallahatchie County,MSTallahatchie County,0.000343683,0.000294661,0.000329133
US,MS,Tate County,MSTate County,0.000298631,0.000250019,0.000283361
US,MS,Tippah County,MSTippah County,0.000236021,0.000198778,0.000223956
US,MS,Tishomingo County,MSTishomingo County,0.000251042,0.000210328,0.000236225
US,MS,Tunica County,MSTunica County,0.000395853,0.000331429,0.00037369
US,MS,Union County,MSUnion County,0.000195289,0.000167002,0.000188004
US,MS,Walthall County,MSWalthall County,0.00025634,0.000218581,0.000245948
US,MS,Warren County,MSWarren County,0.00050003,0.000427568,0.000481912
US,MS,Washington County,MSWashington County,0.000458437,0.000386682,0.00043549
US,MS,Wayne County,MSWayne County,0.000264541,0.000225308,0.000253032
US,MS,Webster County,MSWebster County,0.000459888,0.00040134,0.000449603
US,MS,Wilkinson County,MSWilkinson County,0.000105439,8.79535E-05,9.8941E-05
US,MS,Winston County,MSWinston County,0.000566109,0.000489395,0.000547627
US,MS,Yalobusha County,MSYalobusha County,0.000395835,0.000341188,0.000382032
US,MS,Yazoo County,MSYazoo County,0.000470133,0.00040037,0.000447398
US,MT,Beaverhead County,MTBeaverhead County,4.55277E-06,1.1208E-06,1.51655E-06
US,MT,Big Horn County,MTBig Horn County,2.39042E-05,6.05782E-06,7.14902E-06
US,MT,Blaine County,MTBlaine County,1.35249E-05,3.1848E-06,4.09056E-06
US,MT,Broadwater County,MTBroadwater County,8.80289E-06,1.89597E-06,2.68719E-06
US,MT,Carbon County,MTCarbon County,7.18469E-06,1.54436E-06,2.10985E-06
US,MT,Carter County,MTCarter County,4.68334E-05,1.63111E-05,1.60995E-05
US,MT,Cascade County,MTCascade County,1.05619E-05,1.8997E-06,3.09924E-06
US,MT,Chouteau County,MTChouteau County,1.14617E-05,2.39735E-06,3.36536E-06
US,MT,Custer County,MTCuster County,0.000038184,1.13231E-05,1.09329E-05
US,MT,Daniels County,MTDaniels County,3.82541E-05,1.01463E-05,1.13638E-05
US,MT,Dawson County,MTDawson County,5.65895E-05,1.44192E-05,1.77415E-05
US,MT,Deer Lodge County,MTDeer Lodge County,4.99831E-06,1.02664E-06,1.70986E-06
US,MT,Fallon County,MTFallon County,5.71126E-05,1.64018E-05,1.94509E-05
US,MT,Fergus County,MTFergus County,1.04013E-05,2.45199E-06,3.02068E-06
US,MT,Flathead County,MTFlathead County,1.16181E-05,1.89394E-06,3.8113E-06
US,MT,Gallatin County,MTGallatin County,6.70904E-06,1.46965E-06,2.10316E-06
US,MT,Garfield County,MTGarfield County,0.000024174,5.84873E-06,7.50105E-06
US,MT,Glacier County,MTGlacier County,1.29355E-05,2.31654E-06,4.15843E-06
US,MT,Golden Valley County,MTGolden Valley County,9.13755E-06,2.00311E-06,2.58491E-06
US,MT,Granite County,MTGranite County,9.51592E-06,2.76833E-06,3.3511E-06
US,MT,Hill County,MTHill County,1.23219E-05,2.52767E-06,3.69781E-06
US,MT,Jefferson County,MTJefferson County,7.04048E-06,1.53567E-06,2.41969E-06
US,MT,Judith Basin County,MTJudith Basin County,9.5645E-06,1.83554E-06,2.85186E-06
US,MT,Lake County,MTLake County,1.35968E-05,2.8646E-06,4.08405E-06
US,MT,Lewis And Clark County,MTLewis And Clark County,0.000010716,2.79225E-06,4.11987E-06
US,MT,Liberty County,MTLiberty County,1.13877E-05,2.15779E-06,3.7516E-06
US,MT,Lincoln County,MTLincoln County,1.05618E-05,2.02834E-06,3.89369E-06
US,MT,Madison County,MTMadison County,4.96114E-06,1.23394E-06,1.4278E-06
US,MT,Mccone County,MTMccone County,3.91593E-05,9.80118E-06,1.18213E-05
US,MT,Meagher County,MTMeagher County,8.71442E-06,1.64131E-06,2.64609E-06
US,MT,Mineral County,MTMineral County,9.25247E-06,2.26966E-06,3.67175E-06
US,MT,Missoula County,MTMissoula County,1.31635E-05,5.14933E-06,3.72622E-06
US,MT,Musselshell County,MTMusselshell County,1.20237E-05,2.93228E-06,3.38222E-06
US,MT,Park County,MTPark County,6.80408E-06,1.37033E-06,2.20995E-06
US,MT,Petroleum County,MTPetroleum County,0.000012946,3.40417E-06,3.70504E-06
US,MT,Phillips County,MTPhillips County,1.71407E-05,4.46429E-06,4.98937E-06
US,MT,Pondera County,MTPondera County,9.67651E-06,2.68353E-06,3.84063E-06
US,MT,Powder River County,MTPowder River County,3.14447E-05,9.71649E-06,9.81401E-06
US,MT,Powell County,MTPowell County,9.90882E-06,2.97812E-06,3.61589E-06
US,MT,Prairie County,MTPrairie County,5.55484E-05,1.45738E-05,1.72116E-05
US,MT,Ravalli County,MTRavalli County,5.96836E-06,1.6897E-06,2.30261E-06
US,MT,Richland County,MTRichland County,5.74336E-05,1.89045E-05,2.43015E-05
US,MT,Roosevelt County,MTRoosevelt County,4.05291E-05,1.19154E-05,0.000014404
US,MT,Rosebud County,MTRosebud County,2.66761E-05,7.19525E-06,8.04147E-06
US,MT,Sanders County,MTSanders County,8.49964E-06,2.0162E-06,2.97103E-06
US,MT,Sheridan County,MTSheridan County,5.99245E-05,1.44963E-05,1.98888E-05
US,MT,Silver Bow County,MTSilver Bow County,6.95098E-06,1.51587E-06,2.5204E-06
US,MT,Stillwater County,MTStillwater County,8.38828E-06,1.74974E-06,2.46811E-06
US,MT,Sweet Grass County,MTSweet Grass County,7.41653E-06,1.5207E-06,2.22219E-06
US,MT,Teton County,MTTeton County,9.72303E-06,2.2107E-06,3.22379E-06
US,MT,Toole County,MTToole County,9.89054E-06,1.82165E-06,3.18369E-06
US,MT,Treasure County,MTTreasure County,2.34519E-05,5.51301E-06,6.97234E-06
US,MT,Valley County,MTValley County,2.59521E-05,6.53039E-06,8.10628E-06
US,MT,Wheatland County,MTWheatland County,9.49056E-06,2.01862E-06,2.71222E-06
US,MT,Wibaux County,MTWibaux County,6.40968E-05,0.000019878,2.40683E-05
US,MT,Yellowstone County,MTYellowstone County,0.000012432,2.83273E-06,3.5026E-06
US,NC,Alamance County,NCAlamance County,4.14458E-05,3.50129E-05,3.93955E-05
US,NC,Alexander County,NCAlexander County,2.41874E-05,0.000020282,2.30415E-05
US,NC,Alleghany County,NCAlleghany County,1.27766E-05,1.02347E-05,1.16673E-05
US,NC,Anson County,NCAnson County,0.000049873,4.22096E-05,4.79925E-05
US,NC,Ashe County,NCAshe County,1.07089E-05,8.93074E-06,1.01101E-05
US,NC,Avery County,NCAvery County,1.55204E-05,1.32354E-05,1.49052E-05
US,NC,Beaufort County,NCBeaufort County,5.73538E-05,4.77529E-05,5.39516E-05
US,NC,Bertie County,NCBertie County,4.01689E-05,3.35937E-05,3.82357E-05
US,NC,Bladen County,NCBladen County,8.59297E-05,7.18169E-05,8.15309E-05
US,NC,Brunswick County,NCBrunswick County,5.99721E-05,4.82632E-05,5.47267E-05
US,NC,Buncombe County,NCBuncombe County,1.61328E-05,1.38779E-05,1.55089E-05
US,NC,Burke County,NCBurke County,2.36735E-05,2.02379E-05,2.26929E-05
US,NC,Cabarrus County,NCCabarrus County,3.77109E-05,3.15741E-05,3.56982E-05
US,NC,Caldwell County,NCCaldwell County,2.27162E-05,1.93417E-05,2.17469E-05
US,NC,Camden County,NCCamden County,1.44711E-05,1.16645E-05,1.32516E-05
US,NC,Carteret County,NCCarteret County,6.72541E-05,5.17983E-05,5.85604E-05
US,NC,Caswell County,NCCaswell County,3.40141E-05,2.77674E-05,3.14359E-05
US,NC,Catawba County,NCCatawba County,3.09119E-05,2.58563E-05,2.93688E-05
US,NC,Chatham County,NCChatham County,4.53147E-05,3.84435E-05,4.33964E-05
US,NC,Cherokee County,NCCherokee County,3.41308E-05,2.98972E-05,0.000033417
US,NC,Chowan County,NCChowan County,1.68135E-05,1.40529E-05,0.000015931
US,NC,Clay County,NCClay County,2.42924E-05,2.12506E-05,2.37276E-05
US,NC,Cleveland County,NCCleveland County,4.17137E-05,3.44348E-05,3.89114E-05
US,NC,Columbus County,NCColumbus County,6.53528E-05,5.47425E-05,6.17984E-05
US,NC,Craven County,NCCraven County,8.69404E-05,7.22865E-05,8.20107E-05
US,NC,Cumberland County,NCCumberland County,0.000105193,8.76007E-05,0.00010023
US,NC,Currituck County,NCCurrituck County,1.39066E-05,1.03221E-05,0.000011866
US,NC,Dare County,NCDare County,2.82568E-05,2.13888E-05,2.45195E-05
US,NC,Davidson County,NCDavidson County,4.45229E-05,3.77744E-05,4.27479E-05
US,NC,Davie County,NCDavie County,2.63076E-05,2.20174E-05,0.000024971
US,NC,Duplin County,NCDuplin County,0.000104151,8.66321E-05,9.82804E-05
US,NC,Durham County,NCDurham County,4.92933E-05,4.20207E-05,4.78498E-05
US,NC,Edgecombe County,NCEdgecombe County,7.66484E-05,6.36846E-05,7.27913E-05
US,NC,Forsyth County,NCForsyth County,4.69999E-05,3.96199E-05,4.46553E-05
US,NC,Franklin County,NCFranklin County,8.09396E-05,6.87508E-05,7.80137E-05
US,NC,Gaston County,NCGaston County,4.17046E-05,3.49108E-05,3.94229E-05
US,NC,Gates County,NCGates County,1.89042E-05,1.58003E-05,1.79119E-05
US,NC,Graham County,NCGraham County,2.87864E-05,2.51818E-05,0.000028117
US,NC,Granville County,NCGranville County,5.36467E-05,4.53853E-05,5.19298E-05
US,NC,Greene County,NCGreene County,0.000122581,0.000102738,0.000116654
US,NC,Guilford County,NCGuilford County,4.55165E-05,0.000038686,4.32972E-05
US,NC,Halifax County,NCHalifax County,5.60883E-05,4.70529E-05,0.000053634
US,NC,Harnett County,NCHarnett County,9.16917E-05,7.65544E-05,8.75422E-05
US,NC,Haywood County,NCHaywood County,1.72446E-05,0.000014541,1.62913E-05
US,NC,Henderson County,NCHenderson County,1.57844E-05,0.000013271,1.50189E-05
US,NC,Hertford County,NCHertford County,2.27245E-05,1.89995E-05,2.15975E-05
US,NC,Hoke County,NCHoke County,7.52584E-05,6.34848E-05,7.21186E-05
US,NC,Hyde County,NCHyde County,3.35584E-05,2.61214E-05,2.95927E-05
US,NC,Iredell County,NCIredell County,0.000027177,2.26003E-05,0.000025659
US,NC,Jackson County,NCJackson County,1.57161E-05,1.36218E-05,1.52487E-05
US,NC,Johnston County,NCJohnston County,0.000135169,0.000113498,0.000129444
US,NC,Jones County,NCJones County,0.000102315,8.55331E-05,9.69433E-05
US,NC,Lee County,NCLee County,5.03441E-05,4.25172E-05,4.81922E-05
US,NC,Lenoir County,NCLenoir County,0.000126286,0.0001062,0.000120255
US,NC,Lincoln County,NCLincoln County,3.03624E-05,2.54301E-05,2.87716E-05
US,NC,Macon County,NCMacon County,0.000014399,1.24978E-05,0.000013985
US,NC,Madison County,NCMadison County,0.000020088,1.73928E-05,1.94059E-05
US,NC,Martin County,NCMartin County,0.000060733,5.07017E-05,0.000057638
US,NC,Mcdowell County,NCMcdowell County,1.66957E-05,1.42683E-05,1.59379E-05
US,NC,Mecklenburg County,NCMecklenburg County,4.11496E-05,3.45121E-05,3.90044E-05
US,NC,Mitchell County,NCMitchell County,1.14644E-05,9.57036E-06,1.07036E-05
US,NC,Montgomery County,NCMontgomery County,4.30518E-05,3.63603E-05,4.11907E-05
US,NC,Moore County,NCMoore County,5.42328E-05,4.58364E-05,5.20206E-05
US,NC,Nash County,NCNash County,9.31706E-05,7.81844E-05,8.91719E-05
US,NC,New Hanover County,NCNew Hanover County,9.26611E-05,7.39449E-05,0.0000844
US,NC,Northampton County,NCNorthampton County,2.84899E-05,2.31632E-05,0.000026488
US,NC,Onslow County,NCOnslow County,9.33255E-05,0.000076971,8.71164E-05
US,NC,Orange County,NCOrange County,4.60275E-05,3.89059E-05,4.38984E-05
US,NC,Pamlico County,NCPamlico County,6.38876E-05,5.28181E-05,5.93057E-05
US,NC,Pasquotank County,NCPasquotank County,1.48881E-05,1.20007E-05,1.36335E-05
US,NC,Pender County,NCPender County,9.21939E-05,7.61939E-05,8.64216E-05
US,NC,Perquimans County,NCPerquimans County,1.65658E-05,1.34855E-05,1.53114E-05
US,NC,Person County,NCPerson County,4.35135E-05,3.67763E-05,4.18667E-05
US,NC,Pitt County,NCPitt County,0.000120319,0.000100366,0.000114315
US,NC,Polk County,NCPolk County,2.62761E-05,2.20183E-05,2.49241E-05
US,NC,Randolph County,NCRandolph County,0.000035224,3.01679E-05,3.37595E-05
US,NC,Richmond County,NCRichmond County,0.000055737,4.72852E-05,5.39542E-05
US,NC,Robeson County,NCRobeson County,8.55657E-05,7.13057E-05,8.10848E-05
US,NC,Rockingham County,NCRockingham County,4.04537E-05,3.41981E-05,3.82822E-05
US,NC,Rowan County,NCRowan County,3.94301E-05,3.32084E-05,3.76316E-05
US,NC,Rutherford County,NCRutherford County,2.88176E-05,2.35957E-05,2.67125E-05
US,NC,Sampson County,NCSampson County,0.000158001,0.000131053,0.000149452
US,NC,Scotland County,NCScotland County,0.000077728,6.51915E-05,7.44848E-05
US,NC,Stanly County,NCStanly County,3.44834E-05,2.86749E-05,3.24096E-05
US,NC,Stokes County,NCStokes County,0.000041337,0.000034565,0.000038999
US,NC,Surry County,NCSurry County,0.000020706,1.70278E-05,1.93549E-05
US,NC,Swain County,NCSwain County,2.32268E-05,2.01315E-05,0.000022536
US,NC,Transylvania County,NCTransylvania County,1.50762E-05,1.28215E-05,0.000014483
US,NC,Tyrrell County,NCTyrrell County,2.95753E-05,2.41836E-05,2.72103E-05
US,NC,Union County,NCUnion County,0.000043018,3.64535E-05,4.15387E-05
US,NC,Vance County,NCVance County,5.20206E-05,4.42408E-05,5.01313E-05
US,NC,Wake County,NCWake County,5.43467E-05,4.65101E-05,5.28202E-05
US,NC,Warren County,NCWarren County,4.58754E-05,3.90147E-05,4.42093E-05
US,NC,Washington County,NCWashington County,4.58991E-05,3.81376E-05,4.31564E-05
US,NC,Watauga County,NCWatauga County,1.42886E-05,1.22528E-05,1.38144E-05
US,NC,Wayne County,NCWayne County,0.000176385,0.000147259,0.000167326
US,NC,Wilkes County,NCWilkes County,1.83488E-05,1.55572E-05,1.75818E-05
US,NC,Wilson County,NCWilson County,0.000135813,0.000113155,0.000129413
US,NC,Yadkin County,NCYadkin County,2.43418E-05,2.03119E-05,2.30603E-05
US,NC,Yancey County,NCYancey County,1.42967E-05,1.21944E-05,1.36242E-05
US,ND,Adams County,NDAdams County,9.79375E-05,4.88542E-05,5.87202E-05
US,ND,Barnes County,NDBarnes County,0.000261287,0.000152823,0.000180133
US,ND,Benson County,NDBenson County,0.000305191,0.000170193,0.000201102
US,ND,Billings County,NDBillings County,8.43766E-05,4.10762E-05,4.82699E-05
US,ND,Bottineau County,NDBottineau County,0.000181842,9.46745E-05,0.00011089
US,ND,Bowman County,NDBowman County,7.54654E-05,3.77108E-05,4.65092E-05
US,ND,Burke County,NDBurke County,0.000101501,5.04436E-05,6.22608E-05
US,ND,Burleigh County,NDBurleigh County,0.000154319,8.38357E-05,9.93033E-05
US,ND,Cass County,NDCass County,0.00025452,0.000153375,0.00017361
US,ND,Cavalier County,NDCavalier County,0.000300752,0.000164254,0.000192847
US,ND,Dickey County,NDDickey County,0.00020356,0.000109082,0.000124561
US,ND,Divide County,NDDivide County,9.68234E-05,5.47294E-05,6.71359E-05
US,ND,Dunn County,NDDunn County,9.32078E-05,0.000048893,0.000052112
US,ND,Eddy County,NDEddy County,0.00029299,0.000161846,0.000191335
US,ND,Emmons County,NDEmmons County,0.000105237,5.29071E-05,6.24603E-05
US,ND,Foster County,NDFoster County,0.0002781,0.000157899,0.000180378
US,ND,Golden Valley County,NDGolden Valley County,8.63986E-05,3.86399E-05,4.57002E-05
US,ND,Grand Forks County,NDGrand Forks County,0.000302091,0.000194734,0.000226436
US,ND,Grant County,NDGrant County,9.21255E-05,4.88992E-05,5.82872E-05
US,ND,Griggs County,NDGriggs County,0.000285443,0.000157969,0.000187288
US,ND,Hettinger County,NDHettinger County,8.65012E-05,4.50543E-05,0.000053284
US,ND,Kidder County,NDKidder County,0.000173158,0.000092229,0.000103092
US,ND,Lamoure County,NDLamoure County,0.000211819,0.000116699,0.00013436
US,ND,Logan County,NDLogan County,0.000126412,6.63033E-05,0.000075458
US,ND,Mchenry County,NDMchenry County,0.000211762,0.000108416,0.000128807
US,ND,Mcintosh County,NDMcintosh County,0.000120016,6.23565E-05,0.000070914
US,ND,Mckenzie County,NDMckenzie County,9.51663E-05,4.50197E-05,5.26094E-05
US,ND,Mclean County,NDMclean County,0.000131527,6.48033E-05,7.70731E-05
US,ND,Mercer County,NDMercer County,9.76849E-05,5.33851E-05,6.02733E-05
US,ND,Morton County,NDMorton County,0.000123244,6.70733E-05,7.89158E-05
US,ND,Mountrail County,NDMountrail County,0.000100986,4.94151E-05,5.77531E-05
US,ND,Nelson County,NDNelson County,0.000278423,0.000158137,0.000187527
US,ND,Oliver County,NDOliver County,0.000101699,5.73689E-05,6.74196E-05
US,ND,Pembina County,NDPembina County,0.000251564,0.000170818,0.000196262
US,ND,Pierce County,NDPierce County,0.000254801,0.000133064,0.000156738
US,ND,Ramsey County,NDRamsey County,0.000305063,0.000161421,0.00019201
US,ND,Ransom County,NDRansom County,0.000264163,0.000153601,0.000180653
US,ND,Renville County,NDRenville County,0.000121107,5.54156E-05,6.87935E-05
US,ND,Richland County,NDRichland County,0.000195915,0.000117919,0.000139269
US,ND,Rolette County,NDRolette County,0.00025032,0.00013293,0.000156474
US,ND,Sargent County,NDSargent County,0.000187301,0.000104092,0.000123313
US,ND,Sheridan County,NDSheridan County,0.000239731,0.000123934,0.00014763
US,ND,Sioux County,NDSioux County,0.000101096,5.06299E-05,6.10754E-05
US,ND,Slope County,NDSlope County,0.000088539,4.38471E-05,5.42818E-05
US,ND,Stark County,NDStark County,8.66192E-05,4.44718E-05,5.24593E-05
US,ND,Steele County,NDSteele County,0.000270677,0.000161588,0.000191147
US,ND,Stutsman County,NDStutsman County,0.000228602,0.000127863,0.000143357
US,ND,Towner County,NDTowner County,0.000303021,0.000152634,0.000186277
US,ND,Traill County,NDTraill County,0.000291658,0.000195174,0.000229025
US,ND,Walsh County,NDWalsh County,0.00028644,0.000188414,0.000217918
US,ND,Ward County,NDWard County,0.000112405,5.80084E-05,6.75214E-05
US,ND,Wells County,NDWells County,0.000244422,0.000135984,0.000156238
US,ND,Williams County,NDWilliams County,9.63941E-05,0.000051119,6.27324E-05
US,NE,Adams County,NEAdams County,0.001774589,0.001250103,0.001401391
US,NE,Antelope County,NEAntelope County,0.000883731,0.000644068,0.000738951
US,NE,Arthur County,NEArthur County,0.000121206,8.18651E-05,9.55994E-05
US,NE,Banner County,NEBanner County,0.000107662,6.90928E-05,8.18536E-05
US,NE,Blaine County,NEBlaine County,0.00037941,0.000264248,0.000306604
US,NE,Boone County,NEBoone County,0.001435713,0.001044821,0.001192082
US,NE,Box Butte County,NEBox Butte County,8.946E-05,5.89951E-05,6.98427E-05
US,NE,Boyd County,NEBoyd County,0.000335952,0.000221356,0.000260405
US,NE,Brown County,NEBrown County,0.000169342,0.000115353,0.000134461
US,NE,Buffalo County,NEBuffalo County,0.001150543,0.000810283,0.000933323
US,NE,Burt County,NEBurt County,0.000521258,0.000407665,0.000460742
US,NE,Butler County,NEButler County,0.000780256,0.000568206,0.000645996
US,NE,Cass County,NECass County,0.000296574,0.000209597,0.000243241
US,NE,Cedar County,NECedar County,0.000544805,0.000380263,0.000438094
US,NE,Chase County,NEChase County,0.000171059,0.000118295,0.000136939
US,NE,Cherry County,NECherry County,0.000108265,7.19981E-05,8.42505E-05
US,NE,Cheyenne County,NECheyenne County,0.000117383,7.95009E-05,9.20315E-05
