StateCounty,Unknown,0-5 years,6-10 years,11+ years,Obvious signs of deterioration or distress
COMontrose County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
COMorgan County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
COOtero County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
COOuray County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
COPark County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
COPhillips County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
COPitkin County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
COProwers County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
COPueblo County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
CORio Blanco County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
CORio Grande County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
CORoutt County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
COSaguache County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
COSan Juan County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
COSan Miguel County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
COSedgwick County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
COSummit County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
COTeller County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
COWashington County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
COWeld County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
COYuma County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
CTFairfield County,0.000000000000000,-0.146387880753083,-0.078936438269536,0.066281529825797,0.156370290049479
CTHartford County,0.000000000000000,-0.343024239088697,-0.194688229155480,0.163497078281674,0.361525334758378
CTLitchfield County,0.000000000000000,-0.361765018120964,-0.212017544143241,0.177709617578198,0.377330828544781
CTMiddlesex County,0.000000000000000,-0.303672199432836,-0.163280789132530,0.137247151109814,0.325085159919422
CTNew Haven County,0.000000000000000,-0.306299911635217,-0.166836512168301,0.140045046935482,0.326419600376626
CTNew London County,0.000000000000000,-0.269853061326392,-0.143193437100791,0.120488913979049,0.289964179517896
CTTolland County,0.000000000000000,-0.354410602613699,-0.205096898138467,0.172499640808291,0.371707371403002
CTWindham County,0.000000000000000,-0.351807888037655,-0.202550370067355,0.170528828664307,0.369739805919899
DCDistrict Of Columbia,0.000000000000000,-0.313132370717733,-0.195031479163915,0.162416474069867,0.319883002103412
DEKent County,0.000000000000000,-0.196067794812830,-0.112072933787063,0.093684129377926,0.205806159686426
DENew Castle County,0.000000000000000,-0.178834205206661,-0.107092095557612,0.089455658696861,0.185109736531346
DESussex County,0.000000000000000,-0.211362389375758,-0.113891484930086,0.095110975103391,0.226021799816517
FLAlachua County,0.000000000000000,-0.289316083136616,-0.153562754836929,0.128201329352953,0.311286289954064
FLBaker County,0.000000000000000,-0.320540866640074,-0.177505448218678,0.148562444257885,0.339531600413066
FLBay County,0.000000000000000,-0.188706020232668,-0.094617290778303,0.078796659967159,0.206912948008540
FLBradford County,0.000000000000000,-0.307231893365889,-0.167871779514053,0.140466226027516,0.327949550761667
FLBrevard County,0.000000000000000,-0.148192503542690,-0.069666501495607,0.057892003659590,0.166045035451312
FLBroward County,0.000000000000000,-0.159918268102701,-0.070145429262675,0.058136584253390,0.183282690006953
FLCalhoun County,0.000000000000000,-0.282659884023379,-0.155055185332592,0.129858307819482,0.301755392725957
FLCharlotte County,0.000000000000000,-0.078241302001693,-0.035644651903506,0.029605439759230,0.087623181276905
FLCitrus County,0.000000000000000,-0.090184098711564,-0.044580842972932,0.037257971571206,0.098691579206496
FLClay County,0.000000000000000,-0.294785102732651,-0.160052606937118,0.133598048117983,0.315581290839439
FLCollier County,0.000000000000000,-0.071161019615697,-0.031542465353379,0.026101198235957,0.081557887168571
FLColumbia County,0.000000000000000,-0.295970621161861,-0.159617291169992,0.133453849735323,0.316463457858402
FLDesoto County,0.000000000000000,-0.253262245595241,-0.123401391224525,0.103002799819008,0.278725004475028
FLDixie County,0.000000000000000,-0.035912794066502,-0.017512156210003,0.014537980195221,0.039688252585388
FLDuval County,0.000000000000000,-0.186006251719823,-0.098244972136819,0.081951227509683,0.200876909602555
FLEscambia County,0.000000000000000,-0.180760851048280,-0.087006095364726,0.072337740503913,0.201074218650965
FLFlagler County,0.000000000000000,-0.173904187099616,-0.088399543186879,0.073688838586149,0.190215901157052
FLFranklin County,0.000000000000000,-0.107032380848267,-0.051324169164178,0.042639753725616,0.119128258712715
FLGadsden County,0.000000000000000,-0.294136136024862,-0.162345437089380,0.135147244651635,0.314462266148003
FLGilchrist County,0.000000000000000,-0.263221694732664,-0.132008222488310,0.110131484369653,0.286416044393308
FLGlades County,0.000000000000000,-0.217108335003726,-0.100076853749543,0.083358960897039,0.243244586577577
FLGulf County,0.000000000000000,-0.183176718507730,-0.094869024775924,0.079232827118488,0.199715698344031
FLHamilton County,0.000000000000000,-0.308905130019717,-0.169671674461476,0.142243920338470,0.328635129314517
FLHardee County,0.000000000000000,-0.258901428012964,-0.128509621448325,0.107279327509793,0.284167811403477
FLHendry County,0.000000000000000,-0.217263311093069,-0.100394182197155,0.083592157304123,0.243713822745762
FLHernando County,0.000000000000000,-0.163519456023053,-0.082357011331983,0.068843198834923,0.178068143160327
FLHighlands County,0.000000000000000,-0.230063985091348,-0.109693081999052,0.091359825937193,0.255979648414317
FLHillsborough County,0.000000000000000,-0.110201287410207,-0.053926583516367,0.045024610406912,0.120899234141041
FLHolmes County,0.000000000000000,-0.278755710337675,-0.148386499557982,0.124055374810010,0.299154820584252
FLIndian River County,0.000000000000000,-0.142602530589709,-0.065431016326808,0.054290490609571,0.161298425396356
FLJackson County,0.000000000000000,-0.291423267547684,-0.158799993891761,0.132699663953243,0.310933663009501
FLJefferson County,0.000000000000000,-0.148013618244156,-0.080326330643520,0.066898451980356,0.159546552932405
FLLafayette County,0.000000000000000,-0.284209157224428,-0.152172963796941,0.126840447818410,0.304563110473707
FLLake County,0.000000000000000,-0.272135120891233,-0.138403595518592,0.115773073454396,0.296085794409660
FLLee County,0.000000000000000,-0.093225034433269,-0.042286610668455,0.035099039546824,0.105071736973961
FLLeon County,0.000000000000000,-0.264002793126987,-0.142889035087256,0.118909233187021,0.284909516219159
FLLevy County,0.000000000000000,-0.055933564580343,-0.027626042020150,0.023022025975505,0.061559146521051
FLLiberty County,0.000000000000000,-0.279487656161163,-0.151629075030953,0.126485459704689,0.299730904784034
FLMadison County,0.000000000000000,-0.293106554853438,-0.161138113099356,0.134562068445579,0.312310630012130
FLManatee County,0.000000000000000,-0.128754087845955,-0.058831121273743,0.048785001236940,0.144782483571833
FLMarion County,0.000000000000000,-0.286476057366222,-0.149663391063387,0.125561990672374,0.309235744590386
FLMartin County,0.000000000000000,-0.154907756040919,-0.068013772370562,0.056325929309158,0.177606751202664
FLMiami-Dade County,0.000000000000000,-0.124872979457579,-0.053519800554319,0.044211813928456,0.144079975617703
FLMonroe County,0.000000000000000,-0.053096226268253,-0.022394824362737,0.018499469044300,0.062078901686757
FLNassau County,0.000000000000000,-0.201280880074181,-0.104865098504202,0.087571295403948,0.217785087535616
FLOkaloosa County,0.000000000000000,-0.184097924684790,-0.088399530067783,0.073328728611835,0.206242898049711
FLOkeechobee County,0.000000000000000,-0.195554069115687,-0.088653286367472,0.073683075533925,0.220552258083117
FLOrange County,0.000000000000000,-0.272211021261575,-0.138640863823302,0.115854874406594,0.296474957829703
FLOsceola County,0.000000000000000,-0.255841897465433,-0.127950284601562,0.106757505692413,0.280531781443132
FLPalm Beach County,0.000000000000000,-0.164831718052841,-0.072363238705679,0.059832348207160,0.189325647307141
FLPasco County,0.000000000000000,-0.128927498027833,-0.063270728737785,0.052843021360315,0.141180166397183
FLPinellas County,0.000000000000000,-0.104798747496618,-0.048958895632474,0.040700809635583,0.116655893808189
FLPolk County,0.000000000000000,-0.257402965787321,-0.127598494475735,0.106465466930521,0.282826672582277
FLPutnam County,0.000000000000000,-0.287197917448301,-0.154743818820563,0.129311088688791,0.308122501990103
FLSanta Rosa County,0.000000000000000,-0.171094298634707,-0.080778308343642,0.067095451027356,0.191107457614670
FLSarasota County,0.000000000000000,-0.143973440504958,-0.066932678681217,0.055546955357707,0.161423636607189
FLSeminole County,0.000000000000000,-0.277498373670279,-0.143604643896712,0.120277958723960,0.300470036844572
FLSt. Johns County,0.000000000000000,-0.077999794870216,-0.041067417051166,0.034266051332790,0.084260585321389
FLSt. Lucie County,0.000000000000000,-0.164291208873540,-0.074985615203238,0.062232447378848,0.185954495824679
FLSumter County,0.000000000000000,-0.282191579092075,-0.144954552198019,0.121318515729202,0.305701707822131
FLSuwannee County,0.000000000000000,-0.281337594677092,-0.147941535480061,0.123524001830219,0.302871806094557
FLTaylor County,0.000000000000000,-0.178278826491081,-0.095527965685884,0.079758651185936,0.191171907169312
FLUnion County,0.000000000000000,-0.302280896172480,-0.164310834980428,0.137841105449247,0.322198373245722
FLVolusia County,0.000000000000000,-0.138167897635128,-0.070124547218016,0.058602005795481,0.150717673609686
FLWakulla County,0.000000000000000,-0.027460849900543,-0.014141487052214,0.011785487752000,0.029933894162465
FLWalton County,0.000000000000000,-0.173371313945149,-0.083849438261215,0.069803406248584,0.193454749351369
FLWashington County,0.000000000000000,-0.254573453525642,-0.132302097686238,0.110496833858981,0.275325197402931
GAAppling County,0.000000000000000,-0.342817743064113,-0.196123061636882,0.164180442960813,0.360024463496290
GAAtkinson County,0.000000000000000,-0.354979055993700,-0.207215707805182,0.173171822600003,0.370623928752580
GABacon County,0.000000000000000,-0.341642088230425,-0.194840996460694,0.163180078832610,0.359281574046176
GABaker County,0.000000000000000,-0.339187767600921,-0.195004368270563,0.162803508411410,0.355995989002423
GABaldwin County,0.000000000000000,-0.386916274586263,-0.236916274586263,0.197624858634517,0.397624858634516
GABanks County,0.000000000000000,-0.392861245126760,-0.242861245126760,0.202350683628594,0.402350683628594
GABarrow County,0.000000000000000,-0.385479042396317,-0.235479042396318,0.195956263475214,0.395956263475215
GABartow County,0.000000000000000,-0.394181262922992,-0.244181262922993,0.203347036671950,0.403347036671949
GABen Hill County,0.000000000000000,-0.366726050949922,-0.218236445646120,0.182031281824157,0.380138187711089
GABerrien County,0.000000000000000,-0.353938404640551,-0.207338084277914,0.173359929412026,0.369311986961756
GABibb County,0.000000000000000,-0.385407601922382,-0.235438931545957,0.196234403506739,0.396187409071376
GABleckley County,0.000000000000000,-0.372262882109846,-0.223873309154787,0.186899480399760,0.384642068192948
GABrantley County,0.000000000000000,-0.316759380806947,-0.175965075549334,0.147196518828051,0.336218973941563
GABrooks County,0.000000000000000,-0.321693026289162,-0.182132111108457,0.152515393937448,0.339197708142264
GABryan County,0.000000000000000,-0.224225511853825,-0.120493839575096,0.100671245270707,0.240144673559377
GABulloch County,0.000000000000000,-0.328119963168083,-0.183903400590292,0.153582882803347,0.347428197167780
GABurke County,0.000000000000000,-0.350688009178987,-0.202582342368902,0.169319152273290,0.367370663189772
GAButts County,0.000000000000000,-0.394057542047147,-0.244076169969651,0.203806035519955,0.403778093636200
GACalhoun County,0.000000000000000,-0.345398245732233,-0.199015405048932,0.166214389030357,0.361881146322356
GACamden County,0.000000000000000,-0.159210539595982,-0.084210212673159,0.070431251930942,0.171593588046264
GACandler County,0.000000000000000,-0.333193910975264,-0.188836707860058,0.157524934402780,0.351877849388916
GACarroll County,0.000000000000000,-0.402158595210980,-0.252167821936960,0.210053320979508,0.410039480890537
GACatoosa County,0.000000000000000,-0.390232196513904,-0.240232196513904,0.199506630045233,0.399506630045233
GACharlton County,0.000000000000000,-0.325917548509595,-0.180792647413096,0.151499320779677,0.345353253106924
GAChatham County,0.000000000000000,-0.136368313203905,-0.070067985899743,0.058485917362419,0.148857906113390
GAChattahoochee County,0.000000000000000,-0.385787157898175,-0.236283071077741,0.197258613777753,0.396803404851628
GAChattooga County,0.000000000000000,-0.405581747218830,-0.255581747218830,0.212234282564477,0.412234282564476
GACherokee County,0.000000000000000,-0.395518149452891,-0.245518149452891,0.204371247148614,0.404371247148614
