StateCounty,Unknown,Properly installed with adequate anchorage,Obvious signs of deficiencies in the installation,No equipment present
CTNew London County,0.0000000000000000,-0.0400187188183321,0.0400187188183323,-0.0532751953447126
CTTolland County,0.0000000000000000,-0.0424246070636546,0.0424246070636543,-0.0550306597344561
CTWindham County,0.0000000000000000,-0.0430652470894102,0.0430652470894104,-0.0558599897390680
DCDistrict Of Columbia,0.0000000000000000,-0.0240801781743025,0.0240801781743047,-0.0327069147811893
DEKent County,0.0000000000000000,-0.0227224511690198,0.0227224511690194,-0.0304105081626188
DENew Castle County,0.0000000000000000,-0.0172403584743210,0.0172403584743213,-0.0231891027291085
DESussex County,0.0000000000000000,-0.0296955897393086,0.0296955897393085,-0.0396601795127605
FLAlachua County,0.0000000000000000,-0.0428853066480224,0.0428853066480221,-0.0572135168317908
FLBaker County,0.0000000000000000,-0.0416244304033808,0.0416244304033804,-0.0556894321126521
FLBay County,0.0000000000000000,-0.0341790359978813,0.0341790359978811,-0.0455812021856662
FLBradford County,0.0000000000000000,-0.0421496878670652,0.0421496878670653,-0.0562838787865801
FLBrevard County,0.0000000000000000,-0.0310686719631107,0.0310686719631110,-0.0413539850420075
FLBroward County,0.0000000000000000,-0.0390341344371071,0.0390341344371075,-0.0517833273873243
FLCalhoun County,0.0000000000000000,-0.0395345498327421,0.0395345498327417,-0.0526664481473492
FLCharlotte County,0.0000000000000000,-0.0159697919253897,0.0159697919253898,-0.0214838758307818
FLCitrus County,0.0000000000000000,-0.0153859020807479,0.0153859020807472,-0.0207581729721005
FLClay County,0.0000000000000000,-0.0416087124307605,0.0416087124307603,-0.0554427874211124
FLCollier County,0.0000000000000000,-0.0172748824355720,0.0172748824355715,-0.0229309590266644
FLColumbia County,0.0000000000000000,-0.0413596456805918,0.0413596456805916,-0.0554722849423614
FLDesoto County,0.0000000000000000,-0.0451127168687060,0.0451127168687058,-0.0607097187057674
FLDixie County,0.0000000000000000,-0.0065424228676994,0.0065424228676991,-0.0087519987283630
FLDuval County,0.0000000000000000,-0.0283774231066559,0.0283774231066571,-0.0379228510847252
FLEscambia County,0.0000000000000000,-0.0354847633233903,0.0354847633233897,-0.0473463418498010
FLFlagler County,0.0000000000000000,-0.0301385444348553,0.0301385444348543,-0.0400534212089424
FLFranklin County,0.0000000000000000,-0.0216366704275232,0.0216366704275235,-0.0288507820298792
FLGadsden County,0.0000000000000000,-0.0400115501840493,0.0400115501840497,-0.0531754823747345
FLGilchrist County,0.0000000000000000,-0.0427744312622799,0.0427744312622802,-0.0578710740114706
FLGlades County,0.0000000000000000,-0.0445852983507961,0.0445852983507964,-0.0597351205214202
FLGulf County,0.0000000000000000,-0.0315723408922896,0.0315723408922888,-0.0419303748509093
FLHamilton County,0.0000000000000000,-0.0415818204895186,0.0415818204895189,-0.0558715752754506
FLHardee County,0.0000000000000000,-0.0451342050893090,0.0451342050893093,-0.0602736999844220
FLHendry County,0.0000000000000000,-0.0446495446725806,0.0446495446725808,-0.0596811307309979
FLHernando County,0.0000000000000000,-0.0272158304533461,0.0272158304533463,-0.0364047695131532
FLHighlands County,0.0000000000000000,-0.0444197512534010,0.0444197512534008,-0.0591975192583004
FLHillsborough County,0.0000000000000000,-0.0192430198413308,0.0192430198413325,-0.0259398264792585
FLHolmes County,0.0000000000000000,-0.0409119404306503,0.0409119404306506,-0.0550541927948223
FLIndian River County,0.0000000000000000,-0.0324012142742495,0.0324012142742494,-0.0430811298313812
FLJackson County,0.0000000000000000,-0.0405729468362002,0.0405729468362002,-0.0544760652054284
FLJefferson County,0.0000000000000000,-0.0220442312376248,0.0220442312376250,-0.0292376204347843
FLLafayette County,0.0000000000000000,-0.0409948996313841,0.0409948996313854,-0.0549545268420685
FLLake County,0.0000000000000000,-0.0447186974773746,0.0447186974773748,-0.0597400322838822
FLLee County,0.0000000000000000,-0.0200223527788020,0.0200223527788017,-0.0268071346202789
FLLeon County,0.0000000000000000,-0.0392413617497847,0.0392413617497840,-0.0522386043957075
FLLevy County,0.0000000000000000,-0.0100904980042673,0.0100904980042675,-0.0134599207764418
FLLiberty County,0.0000000000000000,-0.0406385062234024,0.0406385062234027,-0.0538657022541866
FLMadison County,0.0000000000000000,-0.0402094478228203,0.0402094478228203,-0.0535585775715973
FLManatee County,0.0000000000000000,-0.0269799085461874,0.0269799085461875,-0.0360408361224960
FLMarion County,0.0000000000000000,-0.0441579068357664,0.0441579068357658,-0.0592031994115345
FLMartin County,0.0000000000000000,-0.0379065740210747,0.0379065740210749,-0.0502590822778842
FLMiami-Dade County,0.0000000000000000,-0.0319447179161214,0.0319447179161203,-0.0423880287232988
FLMonroe County,0.0000000000000000,-0.0158338894871375,0.0158338894871379,-0.0209786013091690
FLNassau County,0.0000000000000000,-0.0319309503120475,0.0319309503120468,-0.0427298296502547
FLOkaloosa County,0.0000000000000000,-0.0378268312120410,0.0378268312120409,-0.0498418202966727
FLOkeechobee County,0.0000000000000000,-0.0425225365032447,0.0425225365032451,-0.0567276900628424
FLOrange County,0.0000000000000000,-0.0445439353530381,0.0445439353530384,-0.0596218617489935
FLOsceola County,0.0000000000000000,-0.0446041119797396,0.0446041119797396,-0.0593575394728521
FLPalm Beach County,0.0000000000000000,-0.0400292811015974,0.0400292811015974,-0.0528600890867174
FLPasco County,0.0000000000000000,-0.0223498157992874,0.0223498157992870,-0.0300962415744178
FLPinellas County,0.0000000000000000,-0.0205502927379010,0.0205502927379004,-0.0276381813972613
FLPolk County,0.0000000000000000,-0.0450896196941930,0.0450896196941919,-0.0600288099008282
FLPutnam County,0.0000000000000000,-0.0419712160683773,0.0419712160683774,-0.0555620735712224
FLSanta Rosa County,0.0000000000000000,-0.0352637672950887,0.0352637672950888,-0.0470999876643969
FLSarasota County,0.0000000000000000,-0.0291602312746421,0.0291602312746426,-0.0388933903954225
FLSeminole County,0.0000000000000000,-0.0436829842520458,0.0436829842520459,-0.0586341153583220
FLSt. Johns County,0.0000000000000000,-0.0121439447244216,0.0121439447244218,-0.0162148602737365
FLSt. Lucie County,0.0000000000000000,-0.0374085528169538,0.0374085528169537,-0.0497517726975937
FLSumter County,0.0000000000000000,-0.0451277668886950,0.0451277668886949,-0.0602114009394171
FLSuwannee County,0.0000000000000000,-0.0415467376414048,0.0415467376414049,-0.0559415960439197
FLTaylor County,0.0000000000000000,-0.0267140033851677,0.0267140033851681,-0.0357673365062974
FLUnion County,0.0000000000000000,-0.0413542933413752,0.0413542933413755,-0.0556147240791622
FLVolusia County,0.0000000000000000,-0.0234613409330021,0.0234613409330018,-0.0314063161603679
FLWakulla County,0.0000000000000000,-0.0046969070066578,0.0046969070066583,-0.0062723042976232
FLWalton County,0.0000000000000000,-0.0363983995183035,0.0363983995183033,-0.0482130359415284
FLWashington County,0.0000000000000000,-0.0405024272510869,0.0405024272510872,-0.0545475257832173
GAAppling County,0.0000000000000000,-0.0408995093823254,0.0408995093823254,-0.0540634134813833
GAAtkinson County,0.0000000000000000,-0.0395914742891342,0.0395914742891346,-0.0519852525150026
GABacon County,0.0000000000000000,-0.0414579048980525,0.0414579048980519,-0.0546909540446852
GABaker County,0.0000000000000000,-0.0385662003161882,0.0385662003161882,-0.0516726462005921
GABaldwin County,0.0000000000000000,-0.0325978546220098,0.0325978546220098,-0.0443978141418930
GABanks County,0.0000000000000000,-0.0303127223531203,0.0303127223531214,-0.0419684784564898
GABarrow County,0.0000000000000000,-0.0316042641667622,0.0316042641667624,-0.0435638871176615
GABartow County,0.0000000000000000,-0.0302035737364132,0.0302035737364135,-0.0415268301757032
GABen Hill County,0.0000000000000000,-0.0374344370305343,0.0374344370305348,-0.0492473147443783
GABerrien County,0.0000000000000000,-0.0391647366986655,0.0391647366986656,-0.0513864843809055
GABibb County,0.0000000000000000,-0.0326495342262556,0.0326495342262552,-0.0443087711275781
GABleckley County,0.0000000000000000,-0.0353815458692718,0.0353815458692717,-0.0473868272155709
GABrantley County,0.0000000000000000,-0.0420835865331266,0.0420835865331255,-0.0556599374055600
GABrooks County,0.0000000000000000,-0.0403441201605979,0.0403441201605979,-0.0534356052047146
GABryan County,0.0000000000000000,-0.0326747884761256,0.0326747884761260,-0.0431365998618722
GABulloch County,0.0000000000000000,-0.0414685394215265,0.0414685394215255,-0.0549774003995712
GABurke County,0.0000000000000000,-0.0395442706140282,0.0395442706140283,-0.0527078445884509
GAButts County,0.0000000000000000,-0.0312565416917104,0.0312565416917103,-0.0426172505667721
GACalhoun County,0.0000000000000000,-0.0385203399004024,0.0385203399004024,-0.0517847287115533
GACamden County,0.0000000000000000,-0.0244541390862065,0.0244541390862063,-0.0324859038192394
GACandler County,0.0000000000000000,-0.0408674996079756,0.0408674996079761,-0.0539450937103094
GACarroll County,0.0000000000000000,-0.0299213589555386,0.0299213589555385,-0.0403480471811440
GACatoosa County,0.0000000000000000,-0.0291844184942855,0.0291844184942855,-0.0410564632185658
GACharlton County,0.0000000000000000,-0.0422720602779292,0.0422720602779301,-0.0563862667385631
GAChatham County,0.0000000000000000,-0.0234681942644628,0.0234681942644626,-0.0308797118699868
GAChattahoochee County,0.0000000000000000,-0.0336471653560795,0.0336471653560804,-0.0450389191714424
GAChattooga County,0.0000000000000000,-0.0266607530204722,0.0266607530204721,-0.0375586387404346
GACherokee County,0.0000000000000000,-0.0292948855880056,0.0292948855880053,-0.0406445663402915
GAClarke County,0.0000000000000000,-0.0314983812872957,0.0314983812872958,-0.0438256485874621
GAClay County,0.0000000000000000,-0.0386613522144377,0.0386613522144377,-0.0519014554405212
GAClayton County,0.0000000000000000,-0.0286366357342545,0.0286366357342553,-0.0396493467236529
GAClinch County,0.0000000000000000,-0.0404274458215218,0.0404274458215215,-0.0528472189056250
GACobb County,0.0000000000000000,-0.0287768214831254,0.0287768214831250,-0.0399353312168308
GACoffee County,0.0000000000000000,-0.0388383502241226,0.0388383502241227,-0.0511496299680172
GAColquitt County,0.0000000000000000,-0.0384945284478554,0.0384945284478555,-0.0513989527096711
GAColumbia County,0.0000000000000000,-0.0356866554282906,0.0356866554282897,-0.0481810381998845
GACook County,0.0000000000000000,-0.0395411476219015,0.0395411476219023,-0.0520928579347684
GACoweta County,0.0000000000000000,-0.0302453220571869,0.0302453220571868,-0.0412551682387341
GACrawford County,0.0000000000000000,-0.0330665969732853,0.0330665969732857,-0.0447942365473268
GACrisp County,0.0000000000000000,-0.0358204948688597,0.0358204948688601,-0.0480594332530786
GADade County,0.0000000000000000,-0.0275702683630527,0.0275702683630530,-0.0393421250626308
GADawson County,0.0000000000000000,-0.0297320452512191,0.0297320452512195,-0.0406732183767217
GADecatur County,0.0000000000000000,-0.0399947495103526,0.0399947495103528,-0.0534490424604018
GADekalb County,0.0000000000000000,-0.0287295794303098,0.0287295794303100,-0.0399304076549843
GADodge County,0.0000000000000000,-0.0345856023404773,0.0345856023404765,-0.0465664908536142
GADooly County,0.0000000000000000,-0.0361344297365598,0.0361344297365596,-0.0488076506175291
GADougherty County,0.0000000000000000,-0.0361016995711074,0.0361016995711079,-0.0484808167975745
GADouglas County,0.0000000000000000,-0.0287750979490589,0.0287750979490584,-0.0392362269519637
GAEarly County,0.0000000000000000,-0.0397355449129979,0.0397355449129975,-0.0531905969842724
GAEchols County,0.0000000000000000,-0.0398130428600802,0.0398130428600794,-0.0522917371607305
GAEffingham County,0.0000000000000000,-0.0429348360135351,0.0429348360135358,-0.0570363152037041
GAElbert County,0.0000000000000000,-0.0328839170232412,0.0328839170232413,-0.0449680225437230
GAEmanuel County,0.0000000000000000,-0.0384210757968991,0.0384210757968990,-0.0511905584057036
GAEvans County,0.0000000000000000,-0.0409488085968688,0.0409488085968697,-0.0543044529686202
GAFannin County,0.0000000000000000,-0.0278704567540662,0.0278704567540673,-0.0388784543242113
GAFayette County,0.0000000000000000,-0.0300940217974990,0.0300940217974994,-0.0410779908203998
GAFloyd County,0.0000000000000000,-0.0284406663590284,0.0284406663590282,-0.0394014289555561
GAForsyth County,0.0000000000000000,-0.0300657460566085,0.0300657460566085,-0.0417286400714781
GAFranklin County,0.0000000000000000,-0.0321414168981278,0.0321414168981282,-0.0438902166260213
GAFulton County,0.0000000000000000,-0.0284866284404837,0.0284866284404837,-0.0396009655810104
GAGilmer County,0.0000000000000000,-0.0285018481846410,0.0285018481846409,-0.0396065324291780
GAGlascock County,0.0000000000000000,-0.0335583968217942,0.0335583968217950,-0.0455118356733328
GAGlynn County,0.0000000000000000,-0.0161123880769973,0.0161123880769971,-0.0214836871630227
GAGordon County,0.0000000000000000,-0.0299534726236579,0.0299534726236583,-0.0411098331477791
GAGrady County,0.0000000000000000,-0.0400000917432748,0.0400000917432748,-0.0535185664434352
GAGreene County,0.0000000000000000,-0.0320342344737656,0.0320342344737656,-0.0439510462049050
GAGwinnett County,0.0000000000000000,-0.0295023148854658,0.0295023148854656,-0.0409956737864228
GAHabersham County,0.0000000000000000,-0.0291477235903803,0.0291477235903796,-0.0401566206409461
GAHall County,0.0000000000000000,-0.0307169539554133,0.0307169539554135,-0.0425953805029174
GAHancock County,0.0000000000000000,-0.0326812630651858,0.0326812630651845,-0.0445194731259287
GAHaralson County,0.0000000000000000,-0.0287962923504056,0.0287962923504055,-0.0390763665219328
GAHarris County,0.0000000000000000,-0.0328786829771230,0.0328786829771233,-0.0442160934909760
GAHart County,0.0000000000000000,-0.0329582925736006,0.0329582925735998,-0.0447107494489816
GAHeard County,0.0000000000000000,-0.0304417721649705,0.0304417721649712,-0.0412464522625705
GAHenry County,0.0000000000000000,-0.0305603256364632,0.0305603256364626,-0.0418037021961477
GAHouston County,0.0000000000000000,-0.0341329357141502,0.0341329357141502,-0.0462412023438999
GAIrwin County,0.0000000000000000,-0.0381879899491044,0.0381879899491044,-0.0502965674967520
GAJackson County,0.0000000000000000,-0.0308917526044163,0.0308917526044159,-0.0429316168713189
GAJasper County,0.0000000000000000,-0.0314813122632962,0.0314813122632966,-0.0429781333003683
GAJeff Davis County,0.0000000000000000,-0.0385914321248660,0.0385914321248666,-0.0511386161072791
GAJefferson County,0.0000000000000000,-0.0361886755172726,0.0361886755172727,-0.0484070487989753
GAJenkins County,0.0000000000000000,-0.0397580011577688,0.0397580011577692,-0.0528001205854018
GAJohnson County,0.0000000000000000,-0.0351921217349846,0.0351921217349855,-0.0475445234644334
GAJones County,0.0000000000000000,-0.0324693073042360,0.0324693073042364,-0.0438912739668124
GALamar County,0.0000000000000000,-0.0321728828328430,0.0321728828328423,-0.0438780847131087
GALanier County,0.0000000000000000,-0.0398682931009285,0.0398682931009284,-0.0524869619871310
GALaurens County,0.0000000000000000,-0.0345809836744666,0.0345809836744666,-0.0467407403909155
GALee County,0.0000000000000000,-0.0369206460455743,0.0369206460455744,-0.0499540782637869
GALiberty County,0.0000000000000000,-0.0323039954791374,0.0323039954791380,-0.0430101342437740
