StateCounty,Unknown,Brick Veneer,Metal Sheathing,Wood,EIFS,Impact rated glazing,"Glazing not designed for impact WITH gravel rooftop within 1,000 ft","Glazing not designed for impact without gravel rooftop within 1,000 ft",Vinyl siding,Stucco,None
MTRavalli County,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
MTRichland County,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
MTRoosevelt County,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
MTRosebud County,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
MTSanders County,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
MTSheridan County,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
MTSilver Bow County,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
MTStillwater County,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
MTSweet Grass County,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
MTTeton County,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
MTToole County,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
MTTreasure County,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
MTValley County,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
MTWheatland County,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
MTWibaux County,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
MTYellowstone County,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
NCAlamance County,0.000000000000000000000000000000,-0.039523451546576700000000000000,0.000000000000000000000000000000,0.000000000000000444089209850063,0.135761864627399000000000000000,-0.025141589763812200000000000000,0.180211183658573000000000000000,0.079687471541262500000000000000,0.108626196257296000000000000000,-0.039523451546576700000000000000,-0.000000000000000111022302462516
NCAlexander County,0.000000000000000000000000000000,-0.033158707035689900000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.121138587380441000000000000000,-0.020457824095451000000000000000,0.161323655331697000000000000000,0.069957884150295700000000000000,0.096685952913520000000000000000,-0.033158707035690100000000000000,0.000000000000000000000000000000
NCAlleghany County,0.000000000000000000000000000000,-0.030723736158272200000000000000,0.000000000000000000000000000000,-0.000000000000000222044604925031,0.115137546308756000000000000000,-0.018229539353026800000000000000,0.153038187719084000000000000000,0.066223226110285700000000000000,0.091679167466483900000000000000,-0.030723736158272100000000000000,0.000000000000000000000000000000
NCAnson County,0.000000000000000000000000000000,-0.045460125974322700000000000000,0.000000000000000000000000000000,-0.000000000000000333066907387547,0.151411806788680000000000000000,-0.030259881028525400000000000000,0.209709800832148000000000000000,0.089727776383056200000000000000,0.122059952749308000000000000000,-0.045460125974322900000000000000,0.000000000000000222044604925031
NCAshe County,0.000000000000000000000000000000,-0.028019746340974800000000000000,0.000000000000000222044604925031,0.000000000000000222044604925031,0.109362784976478000000000000000,-0.016287173955571300000000000000,0.148675797691202000000000000000,0.062029619511462500000000000000,0.086675894430664500000000000000,-0.028019746340974800000000000000,-0.000000000000000222044604925031
NCAvery County,0.000000000000000000000000000000,-0.025846485133247600000000000000,-0.000000000000000111022302462516,-0.000000000000000444089209850063,0.103633769671505000000000000000,-0.015245368343190200000000000000,0.139187342154406000000000000000,0.059048652815064400000000000000,0.082186365934933600000000000000,-0.025846485133247600000000000000,-0.000000000000000444089209850063
NCBeaufort County,0.000000000000000000000000000000,-0.080342938635227300000000000000,-0.000000000000000444089209850063,0.020044014802254700000000000000,0.131491156051993000000000000000,-0.031053104956835600000000000000,0.241221381633869000000000000000,0.113917707546319000000000000000,0.108837831064788000000000000000,-0.080342938635227100000000000000,-0.000000000000000444089209850063
NCBertie County,0.000000000000000000000000000000,-0.054936160179780400000000000000,0.000000000000000222044604925031,0.002424092442052880000000000000,0.161098285330637000000000000000,-0.034129109078233200000000000000,0.230641368995673000000000000000,0.100505613067728000000000000000,0.130686783366252000000000000000,-0.054936160179780300000000000000,0.000000000000000222044604925031
NCBladen County,0.000000000000000000000000000000,-0.066332952225524700000000000000,-0.000000000000000222044604925031,0.000000000000000000000000000000,0.204425023845191000000000000000,-0.047858214065895200000000000000,0.305005485283447000000000000000,0.120514432545020000000000000000,0.167358679957327000000000000000,-0.066332952225524600000000000000,0.000000000000000000000000000000
NCBrunswick County,0.000000000000000000000000000000,-0.088524990206367100000000000000,-0.000000000000000222044604925031,0.011578459581443400000000000000,0.207172032791983000000000000000,-0.051372616942405800000000000000,0.374724701844168000000000000000,0.135480591688376000000000000000,0.174747833998978000000000000000,-0.088524990206366800000000000000,0.000000000000000000000000000000
NCBuncombe County,0.000000000000000000000000000000,-0.029336094292838100000000000000,0.000000000000000222044604925031,0.000000000000000222044604925031,0.111785224275374000000000000000,-0.017903486198125700000000000000,0.150522828004871000000000000000,0.064103182344223100000000000000,0.088917846736274600000000000000,-0.029336094292838200000000000000,0.000000000000000000000000000000
NCBurke County,0.000000000000000000000000000000,-0.027799414865467200000000000000,0.000000000000000222044604925031,0.000000000000000000000000000000,0.108234508136655000000000000000,-0.016386175793619200000000000000,0.144026982856060000000000000000,0.061745991125783200000000000000,0.085750324979724500000000000000,-0.027799414865467300000000000000,0.000000000000000444089209850063
NCCabarrus County,0.000000000000000000000000000000,-0.041580578728585100000000000000,0.000000000000000444089209850063,0.000000000000000888178419700125,0.142432790150514000000000000000,-0.027916156627673700000000000000,0.205807199558220000000000000000,0.082866444295817800000000000000,0.114970753299897000000000000000,-0.041580578728585300000000000000,0.000000000000000000000000000000
NCCaldwell County,0.000000000000000000000000000000,-0.027666243492616600000000000000,-0.000000000000000222044604925031,0.000000000000000000000000000000,0.108063718339301000000000000000,-0.016116267958382700000000000000,0.144095027069370000000000000000,0.061537617946191100000000000000,0.085598278836377600000000000000,-0.027666243492617000000000000000,-0.000000000000000222044604925031
NCCamden County,0.000000000000000000000000000000,-0.078676109302116900000000000000,-0.000000000000000111022302462516,0.012506122378361400000000000000,0.168627450798634000000000000000,-0.039125237907481100000000000000,0.290324894358220000000000000000,0.120559074262702000000000000000,0.140247041725166000000000000000,-0.078676109302117300000000000000,-0.000000000000000333066907387547
NCCarteret County,0.000000000000000000000000000000,-0.087752095556946100000000000000,0.000000000000000000000000000000,0.011708142015190100000000000000,0.199543820502891000000000000000,-0.053076933572480900000000000000,0.363533599583873000000000000000,0.130395305155822000000000000000,0.167188750145570000000000000000,-0.087752095556946300000000000000,0.000000000000000000000000000000
NCCaswell County,0.000000000000000000000000000000,-0.037094598140307800000000000000,0.000000000000000222044604925031,0.000000000000000222044604925031,0.130111421441612000000000000000,-0.022717596028833800000000000000,0.170558352041787000000000000000,0.076108324472343500000000000000,0.103903278617611000000000000000,-0.037094598140308100000000000000,0.000000000000000222044604925031
NCCatawba County,0.000000000000000000000000000000,-0.036069101838661700000000000000,-0.000000000000000222044604925031,-0.000000000000000222044604925031,0.128248439971332000000000000000,-0.022762063625512800000000000000,0.171686644982271000000000000000,0.074553609174546500000000000000,0.102486709718554000000000000000,-0.036069101838661600000000000000,-0.000000000000000222044604925031
NCChatham County,0.000000000000000000000000000000,-0.040929552098114100000000000000,-0.000000000000000222044604925031,-0.000000000000000333066907387547,0.139693805065801000000000000000,-0.026229700636876200000000000000,0.187653969822152000000000000000,0.081902370565763800000000000000,0.111836634785311000000000000000,-0.040929552098113800000000000000,-0.000000000000000222044604925031
NCCherokee County,0.000000000000000000000000000000,-0.025440918205170400000000000000,-0.000000000000000666133814775094,-0.000000000000000222044604925031,0.101889375276860000000000000000,-0.014887941913781300000000000000,0.131616300303872000000000000000,0.058161377307755600000000000000,0.080427273835211400000000000000,-0.025440918205170200000000000000,-0.000000000000000222044604925031
NCChowan County,0.000000000000000000000000000000,-0.069903372414858600000000000000,-0.000000000000000222044604925031,0.006478510095847550000000000000,0.176983368518925000000000000000,-0.040925972520728800000000000000,0.275864716900031000000000000000,0.117380324118997000000000000000,0.145126801325159000000000000000,-0.069903372414857800000000000000,0.000000000000000000000000000000
NCClay County,0.000000000000000000000000000000,-0.026720889768010900000000000000,0.000000000000000222044604925031,0.000000000000000444089209850063,0.104803182181858000000000000000,-0.015622786234692400000000000000,0.135435676301493000000000000000,0.060081334652016800000000000000,0.083178480423504700000000000000,-0.026720889768011300000000000000,-0.000000000000000222044604925031
NCCleveland County,0.000000000000000000000000000000,-0.031894950324186400000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.117675672637281000000000000000,-0.019743091378170200000000000000,0.156272346903218000000000000000,0.068377967186097600000000000000,0.093955702891348000000000000000,-0.031894950324186400000000000000,0.000000000000000000000000000000
NCColumbus County,0.000000000000000000000000000000,-0.075772349154297800000000000000,0.000000000000000222044604925031,-0.000000000000000222044604925031,0.231989781321393000000000000000,-0.056439310008399100000000000000,0.367118738913281000000000000000,0.134969270961556000000000000000,0.192184469267593000000000000000,-0.075772349154297500000000000000,0.000000000000000000000000000000
NCCraven County,0.000000000000000000000000000000,-0.074130813010919700000000000000,0.000000000000000666133814775094,0.016160854746066300000000000000,0.141292553251362000000000000000,-0.033652738980177700000000000000,0.248012398577954000000000000000,0.110282210709236000000000000000,0.116886656757521000000000000000,-0.074130813010919400000000000000,0.000000000000000222044604925031
NCCumberland County,0.000000000000000000000000000000,-0.052702919767074800000000000000,-0.000000000000000333066907387547,-0.000000000000000222044604925031,0.169481845248147000000000000000,-0.035793920602626100000000000000,0.236021082768219000000000000000,0.100502875856376000000000000000,0.137015160368772000000000000000,-0.052702919767075000000000000000,0.000000000000000000000000000000
NCCurrituck County,0.000000000000000000000000000000,-0.087630846387545700000000000000,-0.000000000000000222044604925031,0.010551313062346900000000000000,0.200041279509711000000000000000,-0.051486576194614700000000000000,0.352550943785879000000000000000,0.133625334921794000000000000000,0.166579637818197000000000000000,-0.087630846387545700000000000000,-0.000000000000000333066907387547
NCDare County,0.000000000000000000000000000000,-0.096280070857794000000000000000,0.000000000000000444089209850063,0.007933019748669780000000000000,0.239740038940144000000000000000,-0.063254645505516700000000000000,0.435035334575435000000000000000,0.146774435364543000000000000000,0.201870593726132000000000000000,-0.096280070857794100000000000000,0.000000000000000000000000000000
NCDavidson County,0.000000000000000000000000000000,-0.043186809461766300000000000000,0.000000000000000222044604925031,0.000000000000000000000000000000,0.146457271144667000000000000000,-0.028901332622302000000000000000,0.209210349095076000000000000000,0.085716194363602200000000000000,0.118062544243338000000000000000,-0.043186809461766100000000000000,0.000000000000000000000000000000
NCDavie County,0.000000000000000000000000000000,-0.039452794219338700000000000000,0.000000000000000000000000000000,0.000000000000000444089209850063,0.136495114827598000000000000000,-0.025782878401485700000000000000,0.185965541895630000000000000000,0.080822597206229100000000000000,0.109612967211552000000000000000,-0.039452794219338700000000000000,0.000000000000000000000000000000
NCDuplin County,0.000000000000000000000000000000,-0.067909114006974500000000000000,-0.000000000000000111022302462516,0.000000000000000222044604925031,0.209454628506599000000000000000,-0.049180850457895100000000000000,0.319663396479644000000000000000,0.122854318759662000000000000000,0.172362833934762000000000000000,-0.067909114006974500000000000000,0.000000000000000444089209850063
NCDurham County,0.000000000000000000000000000000,-0.039360414327376200000000000000,-0.000000000000000111022302462516,0.000000000000000222044604925031,0.135631835828443000000000000000,-0.024984762673238800000000000000,0.180920046209830000000000000000,0.079635079958307400000000000000,0.108642805525069000000000000000,-0.039360414327376800000000000000,0.000000000000000222044604925031
NCEdgecombe County,0.000000000000000000000000000000,-0.053996857662847100000000000000,0.000000000000000000000000000000,0.000000000000000222044604925031,0.173550216089706000000000000000,-0.036943124469242400000000000000,0.245044676125094000000000000000,0.102444395600097000000000000000,0.141049531528858000000000000000,-0.053996857662847100000000000000,0.000000000000000000000000000000
NCForsyth County,0.000000000000000000000000000000,-0.038374140612468800000000000000,0.000000000000000222044604925031,0.000000000000000222044604925031,0.133862862418183000000000000000,-0.024784351085801200000000000000,0.179434798767361000000000000000,0.079328556677940500000000000000,0.106914148403166000000000000000,-0.038374140612468700000000000000,0.000000000000000222044604925031
NCFranklin County,0.000000000000000000000000000000,-0.044510426162376700000000000000,-0.000000000000000333066907387547,-0.000000000000000333066907387547,0.148496365511944000000000000000,-0.029031504703065300000000000000,0.199143783018399000000000000000,0.087856095026955600000000000000,0.119087515376036000000000000000,-0.044510426162376900000000000000,-0.000000000000000555111512312578
NCGaston County,0.000000000000000000000000000000,-0.033028420569427500000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.120265425151938000000000000000,-0.020512520808594600000000000000,0.159046365011614000000000000000,0.069980947955131900000000000000,0.095931812632837200000000000000,-0.033028420569427100000000000000,0.000000000000000000000000000000
NCGates County,0.000000000000000000000000000000,-0.064219973780827900000000000000,0.000000000000000222044604925031,0.013553122870017000000000000000,0.120113554246201000000000000000,-0.025165663979894700000000000000,0.193867184315978000000000000000,0.098192308918477500000000000000,0.097151184050413300000000000000,-0.064219973780827900000000000000,-0.000000000000000222044604925031
NCGraham County,0.000000000000000000000000000000,-0.024700551424856300000000000000,0.000000000000000222044604925031,0.000000000000000222044604925031,0.100179296795315000000000000000,-0.014448908566810700000000000000,0.129758356626249000000000000000,0.057050827137284300000000000000,0.078874551762154500000000000000,-0.024700551424856100000000000000,0.000000000000000000000000000000
NCGranville County,0.000000000000000000000000000000,-0.040199470134962700000000000000,0.000000000000000000000000000000,0.000000000000000444089209850063,0.137471297768956000000000000000,-0.025620407598457500000000000000,0.182661362201748000000000000000,0.081098001214452400000000000000,0.110251451587742000000000000000,-0.040199470134962800000000000000,-0.000000000000000222044604925031
NCGreene County,0.000000000000000000000000000000,-0.060240581265144300000000000000,-0.000000000000000222044604925031,-0.000000000000000222044604925031,0.190043192749421000000000000000,-0.042344548259271600000000000000,0.277257141335091000000000000000,0.112069193928161000000000000000,0.155433834741052000000000000000,-0.060240581265144200000000000000,-0.000000000000000111022302462516
NCGuilford County,0.000000000000000000000000000000,-0.040824677057493900000000000000,-0.000000000000000222044604925031,0.000000000000000000000000000000,0.139901223796777000000000000000,-0.026626661316329700000000000000,0.189510669948988000000000000000,0.083172241602251600000000000000,0.112218534863009000000000000000,-0.040824677057494300000000000000,0.000000000000000000000000000000
NCHalifax County,0.000000000000000000000000000000,-0.048292069545155500000000000000,0.000000000000000000000000000000,-0.000000000000000111022302462516,0.158444013131872000000000000000,-0.032109275780921900000000000000,0.217264395685838000000000000000,0.093556915293245600000000000000,0.127820005728644000000000000000,-0.048292069545155400000000000000,0.000000000000000222044604925031
NCHarnett County,0.000000000000000000000000000000,-0.051824564022321600000000000000,-0.000000000000000111022302462516,0.000000000000000000000000000000,0.167311306578349000000000000000,-0.035118875890598700000000000000,0.232559359845490000000000000000,0.099272028625905900000000000000,0.135345074917745000000000000000,-0.051824564022321800000000000000,0.000000000000000000000000000000
NCHaywood County,0.000000000000000000000000000000,-0.027548562596241500000000000000,-0.000000000000000222044604925031,0.000000000000000000000000000000,0.107153660332295000000000000000,-0.016880773435286300000000000000,0.143778347834747000000000000000,0.061555737276277200000000000000,0.085567018298766200000000000000,-0.027548562596241400000000000000,0.000000000000000222044604925031
NCHenderson County,0.000000000000000000000000000000,-0.029002691474914600000000000000,0.000000000000000000000000000000,-0.000000000000000222044604925031,0.110741703615910000000000000000,-0.017840209000548200000000000000,0.148152581766738000000000000000,0.063559874255741500000000000000,0.088027949688559400000000000000,-0.029002691474914600000000000000,0.000000000000000000000000000000
NCHertford County,0.000000000000000000000000000000,-0.051181907929796000000000000000,0.000000000000000000000000000000,0.000856596402569965000000000000,0.160654067353877000000000000000,-0.033321265100577400000000000000,0.223763055364589000000000000000,0.096904372246160400000000000000,0.129968686745479000000000000000,-0.051181907929796000000000000000,0.000000000000000222044604925031
NCHoke County,0.000000000000000000000000000000,-0.053091886433815000000000000000,0.000000000000000222044604925031,0.000000000000000222044604925031,0.172280109969136000000000000000,-0.036295536550852300000000000000,0.247577007476606000000000000000,0.100536111128937000000000000000,0.140145848465077000000000000000,-0.053091886433815100000000000000,0.000000000000000000000000000000
NCHyde County,0.000000000000000000000000000000,-0.088886325794699800000000000000,-0.000000000000000222044604925031,0.015269061702911000000000000000,0.182393752182435000000000000000,-0.047753129080422600000000000000,0.338705053948620000000000000000,0.128976706560773000000000000000,0.152682776174033000000000000000,-0.088886325794700100000000000000,0.000000000000000222044604925031
NCIredell County,0.000000000000000000000000000000,-0.037384079745508900000000000000,0.000000000000000222044604925031,0.000000000000000222044604925031,0.131496242406431000000000000000,-0.023968967169932400000000000000,0.176187703868925000000000000000,0.076761049752054300000000000000,0.104906132674348000000000000000,-0.037384079745508900000000000000,0.000000000000000000000000000000
NCJackson County,0.000000000000000000000000000000,-0.026525782148607800000000000000,0.000000000000000000000000000000,-0.000000000000000333066907387547,0.104507129251338000000000000000,-0.016080670461222900000000000000,0.137054436177662000000000000000,0.060305605633007800000000000000,0.083074975850670600000000000000,-0.026525782148607800000000000000,0.000000000000000222044604925031
NCJohnston County,0.000000000000000000000000000000,-0.054156087679310800000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.173491705350420000000000000000,-0.037231889622275600000000000000,0.245166152317892000000000000000,0.102775044807008000000000000000,0.140518455268422000000000000000,-0.054156087679310900000000000000,0.000000000000000222044604925031
NCJones County,0.000000000000000000000000000000,-0.066800128845394900000000000000,0.000000000000000222044604925031,0.000105462041397164000000000000,0.204840029937662000000000000000,-0.047950103565366300000000000000,0.308691655945668000000000000000,0.121314603490862000000000000000,0.168018445854681000000000000000,-0.066800128845395200000000000000,0.000000000000000222044604925031
NCLee County,0.000000000000000000000000000000,-0.045170063088599700000000000000,0.000000000000000444089209850063,0.000000000000000000000000000000,0.150597664937336000000000000000,-0.029530243473698600000000000000,0.204490177963115000000000000000,0.088680767122538000000000000000,0.120949416557333000000000000000,-0.045170063088599200000000000000,-0.000000000000000222044604925031
NCLenoir County,0.000000000000000000000000000000,-0.063243629206491000000000000000,0.000000000000000222044604925031,0.000000000000000000000000000000,0.196289891359349000000000000000,-0.045031623016122200000000000000,0.290876396720806000000000000000,0.116413467084936000000000000000,0.160695548909227000000000000000,-0.063243629206490800000000000000,0.000000000000000222044604925031
NCLincoln County,0.000000000000000000000000000000,-0.035144287531571800000000000000,0.000000000000000000000000000000,-0.000000000000000222044604925031,0.125496677928082000000000000000,-0.022009047194593300000000000000,0.166367983042252000000000000000,0.073066771224036000000000000000,0.100214847244513000000000000000,-0.035144287531571800000000000000,-0.000000000000000222044604925031
NCMacon County,0.000000000000000000000000000000,-0.026904775450332900000000000000,-0.000000000000000333066907387547,0.000000000000000000000000000000,0.105339550074768000000000000000,-0.016178755520533100000000000000,0.137430480711954000000000000000,0.060753864169978700000000000000,0.083798973645322200000000000000,-0.026904775450333000000000000000,-0.000000000000000222044604925031
NCMadison County,0.000000000000000000000000000000,-0.028790721958433800000000000000,0.000000000000000222044604925031,0.000000000000000444089209850063,0.110846365625410000000000000000,-0.017284884676032100000000000000,0.150204573605484000000000000000,0.063384415439572400000000000000,0.088108664066815400000000000000,-0.028790721958433800000000000000,0.000000000000000666133814775094
NCMartin County,0.000000000000000000000000000000,-0.061224504373290300000000000000,0.000000000000000000000000000000,0.007206400251969610000000000000,0.151620958851453000000000000000,-0.032845726694818700000000000000,0.229619519556063000000000000000,0.103438520041754000000000000000,0.123516439320751000000000000000,-0.061224504373290200000000000000,0.000000000000000222044604925031
NCMcdowell County,0.000000000000000000000000000000,-0.027550046346970200000000000000,0.000000000000000222044604925031,0.000000000000000444089209850063,0.107507081241876000000000000000,-0.016617999182699600000000000000,0.143623272729321000000000000000,0.061516169344864700000000000000,0.085239384522637800000000000000,-0.027550046346970700000000000000,0.000000000000000222044604925031
NCMecklenburg County,0.000000000000000000000000000000,-0.037684319217324500000000000000,0.000000000000000222044604925031,0.000000000000000222044604925031,0.131602209254018000000000000000,-0.024161320937968700000000000000,0.174721899839994000000000000000,0.077256505251779500000000000000,0.104767282543593000000000000000,-0.037684319217324400000000000000,-0.000000000000000111022302462516
NCMitchell County,0.000000000000000000000000000000,-0.026610741472343800000000000000,0.000000000000000222044604925031,0.000000000000000222044604925031,0.105351887856427000000000000000,-0.015961662497223500000000000000,0.140781301592905000000000000000,0.060313240131848900000000000000,0.083397800903745500000000000000,-0.026610741472343200000000000000,0.000000000000000222044604925031
NCMontgomery County,0.000000000000000000000000000000,-0.045954600742969100000000000000,-0.000000000000000222044604925031,-0.000000000000000222044604925031,0.156146919558952000000000000000,-0.030449786270248500000000000000,0.227674092638894000000000000000,0.088913993612092600000000000000,0.127257197370723000000000000000,-0.045954600742968900000000000000,-0.000000000000000222044604925031
NCMoore County,0.000000000000000000000000000000,-0.048268211881191300000000000000,0.000000000000000222044604925031,0.000000000000000000000000000000,0.160357808552652000000000000000,-0.032345486964047800000000000000,0.228573738313437000000000000000,0.092648983331621500000000000000,0.130093001125143000000000000000,-0.048268211881191100000000000000,0.000000000000000222044604925031
NCNash County,0.000000000000000000000000000000,-0.050470688215983400000000000000,-0.000000000000000222044604925031,-0.000000000000000222044604925031,0.163773147904678000000000000000,-0.034002277054543500000000000000,0.226232024921113000000000000000,0.097407180570655800000000000000,0.132388231107295000000000000000,-0.050470688215983700000000000000,-0.000000000000000222044604925031
NCNew Hanover County,0.000000000000000000000000000000,-0.086066128615263100000000000000,0.000000000000000222044604925031,0.009044148129653260000000000000,0.214665574747951000000000000000,-0.054526654469940000000000000000,0.383121175688762000000000000000,0.133045530218765000000000000000,0.180785013004178000000000000000,-0.086066128615263000000000000000,0.000000000000000000000000000000
NCNorthampton County,0.000000000000000000000000000000,-0.046003106345545700000000000000,-0.000000000000000222044604925031,-0.000000000000000555111512312578,0.152786506764387000000000000000,-0.030229933907182000000000000000,0.208062009455139000000000000000,0.089938392627655400000000000000,0.122941775796196000000000000000,-0.046003106345545900000000000000,-0.000000000000000333066907387547
NCOnslow County,0.000000000000000000000000000000,-0.080051873020386300000000000000,-0.000000000000000333066907387547,0.011684247307671900000000000000,0.184141908918949000000000000000,-0.045050620569089500000000000000,0.319594184058318000000000000000,0.123819818875304000000000000000,0.153740029139559000000000000000,-0.080051873020386400000000000000,-0.000000000000000333066907387547
NCOrange County,0.000000000000000000000000000000,-0.038579270515438400000000000000,0.000000000000000222044604925031,0.000000000000000000000000000000,0.133677924840632000000000000000,-0.024342046530069300000000000000,0.178030646172607000000000000000,0.078365842150063300000000000000,0.107038968765263000000000000000,-0.038579270515438200000000000000,0.000000000000000222044604925031
NCPamlico County,0.000000000000000000000000000000,-0.074013527626569000000000000000,0.000000000000000222044604925031,0.025304984894670300000000000000,0.103885109334993000000000000000,-0.025673252060091300000000000000,0.210228945841647000000000000000,0.098542103693551000000000000000,0.086831595654270700000000000000,-0.074013527626569100000000000000,0.000000000000000000000000000000
NCPasquotank County,0.000000000000000000000000000000,-0.071380537980775400000000000000,0.000000000000000000000000000000,0.001625215791458020000000000000,0.213313470824132000000000000000,-0.049668553147927000000000000000,0.334974556325415000000000000000,0.125410912229345000000000000000,0.176559141799619000000000000000,-0.071380537980775800000000000000,0.000000000000000000000000000000
NCPender County,0.000000000000000000000000000000,-0.077843597267011400000000000000,0.000000000000000444089209850063,0.001263658663386290000000000000,0.231866143279808000000000000000,-0.055769691825161200000000000000,0.374278953021221000000000000000,0.134485054966066000000000000000,0.193067501848945000000000000000,-0.077843597267011400000000000000,0.000000000000000444089209850063
NCPerquimans County,0.000000000000000000000000000000,-0.071451586526689100000000000000,0.000000000000000444089209850063,0.004214132693971080000000000000,0.195624319265614000000000000000,-0.045788576796333100000000000000,0.305223459809796000000000000000,0.122752285265880000000000000000,0.161157158717109000000000000000,-0.071451586526689400000000000000,0.000000000000000000000000000000
NCPerson County,0.000000000000000000000000000000,-0.039117265815691200000000000000,0.000000000000000222044604925031,-0.000000000000000111022302462516,0.134923748331061000000000000000,-0.024594358451204800000000000000,0.178851774994679000000000000000,0.079400558563488900000000000000,0.108214363501020000000000000000,-0.039117265815691400000000000000,-0.000000000000000444089209850063
NCPitt County,0.000000000000000000000000000000,-0.059795759528525300000000000000,0.000000000000000222044604925031,0.000319672797383319000000000000,0.186224703595765000000000000000,-0.041502434192926000000000000000,0.269824907124425000000000000000,0.111288740777517000000000000000,0.152028859335641000000000000000,-0.059795759528525400000000000000,0.000000000000000222044604925031
