"Path","Name","Type","Mode","Optionality","Label","Default Value","Async Input","Async Output"
"cds/layers/coverages/cyber/pflr_pre_uw_adj","pflr_pre_uw_adj","float","output","n/a","Priced-for Loss Ratio (Gross Net Pre-UW Adj.)","n/a","n/a","n/a"
"cds/layers/coverages/cyber/bpi_case_priced","bpi_case_priced","float","output","n/a","BPI (Case Priced)","n/a","n/a","n/a"
"cds/layers/coverages/cyber/quoted_premium_100_case_priced","quoted_premium_100_case_priced","float","input","optional","Gross Quoted Premium (100%) - Case Priced","None","n/a","n/a"
"cds/layers/coverages/cyber/premium_label","premium_label","str","output","n/a","Not set","n/a","n/a","n/a"
"cds/layers/coverages/cyber/rat_sum_label","rat_sum_label","str","output","n/a","Not set","n/a","n/a","n/a"
"cds/layers/coverages/cyber/technical_premium_pre_uw_adj_100","technical_premium_pre_uw_adj_100","float","output","n/a","Gross Technical Premium (Pre-UW Adjustment) 100%","n/a","n/a","n/a"
"cds/layers/coverages/cyber/technical_premium_annual_100","technical_premium_annual_100","float","output","n/a","Annualised Gross Technical Premium 100%","n/a","n/a","n/a"
"cds/layers/coverages/cyber/technical_premium_annual","technical_premium_annual","float","output","n/a","Annualised Gross Technical Premium AFB%","n/a","n/a","n/a"
"cds/layers/coverages/cyber/expected_loss_cost_pre_uw_adj_100","expected_loss_cost_pre_uw_adj_100","float","output","n/a","Expected Loss Cost (Pre-UW Adjustment) 100%","n/a","n/a","n/a"
"cds/layers/coverages/cyber/plan_premium_100","plan_premium_100","float","output","n/a","Gross Plan Premium 100%","n/a","n/a","n/a"
"cds/layers/coverages/cyber/plan_rol","plan_rol","float","output","n/a","Gross Plan Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/cyber/quoted_rol","quoted_rol","float","output","n/a","Offered Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/cyber/quoted_roe","quoted_roe","float","output","n/a","Offered Rate-on-Exposure","n/a","n/a","n/a"
"cds/layers/coverages/cyber/benchmark_rol","benchmark_rol","float","output","n/a","Benchmark Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/cyber/technical_rol","technical_rol","float","output","n/a","Technical Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/cyber/benchmark_rol_pre_uw_adj","benchmark_rol_pre_uw_adj","float","output","n/a","Benchmark (Pre-UW Adjustment) Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/cyber/technical_rol_pre_uw_adj","technical_rol_pre_uw_adj","float","output","n/a","Technical (Pre-UW Adjustment) Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/cyber/plan_premium_pre_uw_adj_100","plan_premium_pre_uw_adj_100","float","output","n/a","Gross Plan Premium (Pre-UW Adjustment) 100%","n/a","n/a","n/a"
"cds/layers/coverages/cyber/benchmark_premium_pre_uw_adj_100","benchmark_premium_pre_uw_adj_100","float","output","n/a","Gross Benchmark Premium (Pre-UW Adjustment) 100%","n/a","n/a","n/a"
"cds/layers/coverages/cyber/plan_rol_pre_uw_adj","plan_rol_pre_uw_adj","float","output","n/a","Gross Plan (Pre-UW Adjustment) Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/cyber/quoted_rol_pre_uw_adj","quoted_rol_pre_uw_adj","float","output","n/a","Offered (Pre-UW Adjustment) Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/cyber/loss_cost_layer_adj","loss_cost_layer_adj","float","output","n/a","Exposure
Loss Cost","n/a","n/a","n/a"
"cds/layers/coverages/cyber/agg_adjustment","agg_adjustment","float","output","n/a","Aggregate
Adjustment","n/a","n/a","n/a"
"cds/layers/coverages/cyber/loss_cost_layer_agg_adj","loss_cost_layer_agg_adj","float","output","n/a","Exposure
Loss Cost","n/a","n/a","n/a"
"cds/layers/coverages/cyber/uw_adjustment","uw_adjustment","float","output","n/a","Underwriter
Adjustment","n/a","n/a","n/a"
"cds/layers/coverages/cyber/loss_cost_layer_agg_uw_adj","loss_cost_layer_agg_uw_adj","float","output","n/a","Exposure
Loss Cost","n/a","n/a","n/a"
"cds/layers/coverages/cyber/experience_weight","experience_weight","float","output","n/a","Experience
Weight","n/a","n/a","n/a"
"cds/layers/coverages/cyber/experience_loss_cost","experience_loss_cost","float","output","n/a","Experience
Loss Cost","n/a","n/a","n/a"
"cds/layers/coverages/cyber/blended_loss_cost_no_uw_adj","blended_loss_cost_no_uw_adj","float","output","n/a","Blended
Loss Cost
no Uw Adj","n/a","n/a","n/a"
"cds/layers/coverages/cyber/blended_loss_cost","blended_loss_cost","float","output","n/a","Blended
Loss Cost
with Uw Adj","n/a","n/a","n/a"
"cds/layers/coverages/cyber","cyber","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/limit","limit","float","output","n/a","Limit","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/excess","excess","float","output","n/a","Excess","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/deductible","deductible","float","output","n/a","Deductible","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/aggregate_limit","aggregate_limit","float","output","n/a","Aggregate Limit","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/aggregate_excess","aggregate_excess","float","output","n/a","Aggregate Excess","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/aggregate_deductible","aggregate_deductible","float","output","n/a","Aggregate Deductible","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/currency","currency","str","output","n/a","Currency","n/a","['rarc_task']","n/a"
"cds/layers/coverages/national_mourning/section_reference","section_reference","str","output","n/a","Section Reference","n/a","['task_sql_bi_data']","n/a"
"cds/layers/coverages/national_mourning/brokerage","brokerage","float","output","n/a","Brokerage","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/written_line","written_line","float","output","n/a","Written Line","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/premium","premium","float","output","n/a","Gross Bound Premium","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/status","status","str","output","n/a","Status","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/benchmark_premium","benchmark_premium","float","output","n/a","Gross Benchmark Premium","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/bpi","bpi","float","output","n/a","BPI","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/bpi_pre_uw_adj","bpi_pre_uw_adj","float","output","n/a","BPI (Pre-UW Adjustment)","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/model_premium","model_premium","float","output","n/a","Gross Model Premium","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/unity_premium","unity_premium","float","output","n/a","Gross Unity Premium","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/quoted_premium","quoted_premium","float","output","n/a","Gross Quoted Premium (AFB)","n/a","['rarc_task']","n/a"
"cds/layers/coverages/national_mourning/technical_premium","technical_premium","float","output","n/a","Gross Technical Premium","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/technical_premium_pre_uw_adj","technical_premium_pre_uw_adj","float","output","n/a","Gross Technical Premium (Pre-UW Adjustment)","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/technical_premium_net","technical_premium_net","float","output","n/a","Net Technical Premium","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/tpi","tpi","float","output","n/a","TPI","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/tpi_pre_uw_adj","tpi_pre_uw_adj","float","output","n/a","TPI (Pre-UW Adjustment)","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/pflr_att","pflr_att","float","output","n/a","Priced-for Loss Ratio (Att)","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/pflr_cat","pflr_cat","float","output","n/a","Priced-for Loss Ratio (Cat)","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/pflr","pflr","float","output","n/a","Priced-for Loss Ratio (Gross Net)","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/roc","roc","float","output","n/a","Return on Capital","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/uw_adj_impact","uw_adj_impact","float","output","n/a","Impact of Underwriting Adjustments","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/trifocus","trifocus","str","output","n/a","Trifocus","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/expected_loss_cost","expected_loss_cost","float","output","n/a","Expected Loss Cost","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/expected_loss_cost_pre_uw_adj","expected_loss_cost_pre_uw_adj","float","output","n/a","Expected Loss Cost (Pre-UW Ajustment)","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/expected_loss_cost_100","expected_loss_cost_100","float","output","n/a","Expected Loss Cost (100%)","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/quoted_premium_net","quoted_premium_net","float","output","n/a","Net Quoted Premium (AFB)","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/quoted_premium_net_100","quoted_premium_net_100","float","output","n/a","Net Quoted Premium (100%)","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/quoted_premium_100","quoted_premium_100","float","input","optional","Gross Quoted Premium (100%)","None","['rarc_task']","n/a"
"cds/layers/coverages/national_mourning/quoted_premium_annual","quoted_premium_annual","float","output","n/a","Annualised Gross Quoted Premium (AFB)","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/quoted_premium_annual_100","quoted_premium_annual_100","float","output","n/a","Annualised Gross Quoted Premium (100%)","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/benchmark_premium_net","benchmark_premium_net","float","output","n/a","Net Benchmark Premium (AFB)","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/benchmark_premium_net_100","benchmark_premium_net_100","float","output","n/a","Net Benchmark Premium (100%)","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/benchmark_premium_100","benchmark_premium_100","float","output","n/a","Gross Benchmark Premium (100%)","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/benchmark_premium_annual","benchmark_premium_annual","float","output","n/a","Annualised Gross Benchmark Premium (AFB)","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/benchmark_premium_annual_100","benchmark_premium_annual_100","float","output","n/a","Annualised Gross Benchmark Premium (100%)","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/benchmark_premium_pre_uw_adj","benchmark_premium_pre_uw_adj","float","output","n/a","Gross Benchmark Premium (Pre-UW Adjustment)","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/technical_premium_100","technical_premium_100","float","output","n/a","Gross Technical Premium (100%)","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/technical_premium_net_100","technical_premium_net_100","float","output","n/a","Net Technical Premium (100%)","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/pflr_pre_uw_adj","pflr_pre_uw_adj","float","output","n/a","Priced-for Loss Ratio (Gross Net Pre-UW Adj.)","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/bpi_case_priced","bpi_case_priced","float","output","n/a","BPI (Case Priced)","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/quoted_premium_100_case_priced","quoted_premium_100_case_priced","float","input","optional","Gross Quoted Premium (100%) - Case Priced","None","n/a","n/a"
"cds/layers/coverages/national_mourning/premium_label","premium_label","str","output","n/a","Not set","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/rat_sum_label","rat_sum_label","str","output","n/a","Not set","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/technical_premium_pre_uw_adj_100","technical_premium_pre_uw_adj_100","float","output","n/a","Gross Technical Premium (Pre-UW Adjustment) 100%","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/technical_premium_annual_100","technical_premium_annual_100","float","output","n/a","Annualised Gross Technical Premium 100%","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/technical_premium_annual","technical_premium_annual","float","output","n/a","Annualised Gross Technical Premium AFB%","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/expected_loss_cost_pre_uw_adj_100","expected_loss_cost_pre_uw_adj_100","float","output","n/a","Expected Loss Cost (Pre-UW Adjustment) 100%","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/plan_premium_100","plan_premium_100","float","output","n/a","Gross Plan Premium 100%","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/plan_rol","plan_rol","float","output","n/a","Gross Plan Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/quoted_rol","quoted_rol","float","output","n/a","Offered Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/quoted_roe","quoted_roe","float","output","n/a","Offered Rate-on-Exposure","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/benchmark_rol","benchmark_rol","float","output","n/a","Benchmark Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/technical_rol","technical_rol","float","output","n/a","Technical Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/benchmark_rol_pre_uw_adj","benchmark_rol_pre_uw_adj","float","output","n/a","Benchmark (Pre-UW Adjustment) Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/technical_rol_pre_uw_adj","technical_rol_pre_uw_adj","float","output","n/a","Technical (Pre-UW Adjustment) Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/plan_premium_pre_uw_adj_100","plan_premium_pre_uw_adj_100","float","output","n/a","Gross Plan Premium (Pre-UW Adjustment) 100%","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/benchmark_premium_pre_uw_adj_100","benchmark_premium_pre_uw_adj_100","float","output","n/a","Gross Benchmark Premium (Pre-UW Adjustment) 100%","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/plan_rol_pre_uw_adj","plan_rol_pre_uw_adj","float","output","n/a","Gross Plan (Pre-UW Adjustment) Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/quoted_rol_pre_uw_adj","quoted_rol_pre_uw_adj","float","output","n/a","Offered (Pre-UW Adjustment) Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/loss_cost_layer_adj","loss_cost_layer_adj","float","output","n/a","Exposure
Loss Cost","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/agg_adjustment","agg_adjustment","float","output","n/a","Aggregate
Adjustment","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/loss_cost_layer_agg_adj","loss_cost_layer_agg_adj","float","output","n/a","Exposure
Loss Cost","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/uw_adjustment","uw_adjustment","float","output","n/a","Underwriter
Adjustment","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/loss_cost_layer_agg_uw_adj","loss_cost_layer_agg_uw_adj","float","output","n/a","Exposure
Loss Cost","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/experience_weight","experience_weight","float","output","n/a","Experience
Weight","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/experience_loss_cost","experience_loss_cost","float","output","n/a","Experience
Loss Cost","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/blended_loss_cost_no_uw_adj","blended_loss_cost_no_uw_adj","float","output","n/a","Blended
Loss Cost
no Uw Adj","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning/blended_loss_cost","blended_loss_cost","float","output","n/a","Blended
Loss Cost
with Uw Adj","n/a","n/a","n/a"
"cds/layers/coverages/national_mourning","national_mourning","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/limit","limit","float","output","n/a","Limit","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/excess","excess","float","output","n/a","Excess","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/deductible","deductible","float","output","n/a","Deductible","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/aggregate_limit","aggregate_limit","float","output","n/a","Aggregate Limit","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/aggregate_excess","aggregate_excess","float","output","n/a","Aggregate Excess","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/aggregate_deductible","aggregate_deductible","float","output","n/a","Aggregate Deductible","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/currency","currency","str","output","n/a","Currency","n/a","['rarc_task']","n/a"
"cds/layers/coverages/riots_and_civil_commotion/section_reference","section_reference","str","output","n/a","Section Reference","n/a","['task_sql_bi_data']","n/a"
"cds/layers/coverages/riots_and_civil_commotion/brokerage","brokerage","float","output","n/a","Brokerage","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/written_line","written_line","float","output","n/a","Written Line","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/premium","premium","float","output","n/a","Gross Bound Premium","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/status","status","str","output","n/a","Status","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/benchmark_premium","benchmark_premium","float","output","n/a","Gross Benchmark Premium","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/bpi","bpi","float","output","n/a","BPI","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/bpi_pre_uw_adj","bpi_pre_uw_adj","float","output","n/a","BPI (Pre-UW Adjustment)","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/model_premium","model_premium","float","output","n/a","Gross Model Premium","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/unity_premium","unity_premium","float","output","n/a","Gross Unity Premium","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/quoted_premium","quoted_premium","float","output","n/a","Gross Quoted Premium (AFB)","n/a","['rarc_task']","n/a"
"cds/layers/coverages/riots_and_civil_commotion/technical_premium","technical_premium","float","output","n/a","Gross Technical Premium","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/technical_premium_pre_uw_adj","technical_premium_pre_uw_adj","float","output","n/a","Gross Technical Premium (Pre-UW Adjustment)","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/technical_premium_net","technical_premium_net","float","output","n/a","Net Technical Premium","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/tpi","tpi","float","output","n/a","TPI","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/tpi_pre_uw_adj","tpi_pre_uw_adj","float","output","n/a","TPI (Pre-UW Adjustment)","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/pflr_att","pflr_att","float","output","n/a","Priced-for Loss Ratio (Att)","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/pflr_cat","pflr_cat","float","output","n/a","Priced-for Loss Ratio (Cat)","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/pflr","pflr","float","output","n/a","Priced-for Loss Ratio (Gross Net)","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/roc","roc","float","output","n/a","Return on Capital","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/uw_adj_impact","uw_adj_impact","float","output","n/a","Impact of Underwriting Adjustments","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/trifocus","trifocus","str","output","n/a","Trifocus","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/expected_loss_cost","expected_loss_cost","float","output","n/a","Expected Loss Cost","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/expected_loss_cost_pre_uw_adj","expected_loss_cost_pre_uw_adj","float","output","n/a","Expected Loss Cost (Pre-UW Ajustment)","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/expected_loss_cost_100","expected_loss_cost_100","float","output","n/a","Expected Loss Cost (100%)","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/quoted_premium_net","quoted_premium_net","float","output","n/a","Net Quoted Premium (AFB)","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/quoted_premium_net_100","quoted_premium_net_100","float","output","n/a","Net Quoted Premium (100%)","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/quoted_premium_100","quoted_premium_100","float","input","optional","Gross Quoted Premium (100%)","None","['rarc_task']","n/a"
"cds/layers/coverages/riots_and_civil_commotion/quoted_premium_annual","quoted_premium_annual","float","output","n/a","Annualised Gross Quoted Premium (AFB)","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/quoted_premium_annual_100","quoted_premium_annual_100","float","output","n/a","Annualised Gross Quoted Premium (100%)","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/benchmark_premium_net","benchmark_premium_net","float","output","n/a","Net Benchmark Premium (AFB)","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/benchmark_premium_net_100","benchmark_premium_net_100","float","output","n/a","Net Benchmark Premium (100%)","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/benchmark_premium_100","benchmark_premium_100","float","output","n/a","Gross Benchmark Premium (100%)","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/benchmark_premium_annual","benchmark_premium_annual","float","output","n/a","Annualised Gross Benchmark Premium (AFB)","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/benchmark_premium_annual_100","benchmark_premium_annual_100","float","output","n/a","Annualised Gross Benchmark Premium (100%)","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/benchmark_premium_pre_uw_adj","benchmark_premium_pre_uw_adj","float","output","n/a","Gross Benchmark Premium (Pre-UW Adjustment)","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/technical_premium_100","technical_premium_100","float","output","n/a","Gross Technical Premium (100%)","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/technical_premium_net_100","technical_premium_net_100","float","output","n/a","Net Technical Premium (100%)","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/pflr_pre_uw_adj","pflr_pre_uw_adj","float","output","n/a","Priced-for Loss Ratio (Gross Net Pre-UW Adj.)","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/bpi_case_priced","bpi_case_priced","float","output","n/a","BPI (Case Priced)","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/quoted_premium_100_case_priced","quoted_premium_100_case_priced","float","input","optional","Gross Quoted Premium (100%) - Case Priced","None","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/premium_label","premium_label","str","output","n/a","Not set","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/rat_sum_label","rat_sum_label","str","output","n/a","Not set","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/technical_premium_pre_uw_adj_100","technical_premium_pre_uw_adj_100","float","output","n/a","Gross Technical Premium (Pre-UW Adjustment) 100%","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/technical_premium_annual_100","technical_premium_annual_100","float","output","n/a","Annualised Gross Technical Premium 100%","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/technical_premium_annual","technical_premium_annual","float","output","n/a","Annualised Gross Technical Premium AFB%","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/expected_loss_cost_pre_uw_adj_100","expected_loss_cost_pre_uw_adj_100","float","output","n/a","Expected Loss Cost (Pre-UW Adjustment) 100%","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/plan_premium_100","plan_premium_100","float","output","n/a","Gross Plan Premium 100%","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/plan_rol","plan_rol","float","output","n/a","Gross Plan Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/quoted_rol","quoted_rol","float","output","n/a","Offered Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/quoted_roe","quoted_roe","float","output","n/a","Offered Rate-on-Exposure","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/benchmark_rol","benchmark_rol","float","output","n/a","Benchmark Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/technical_rol","technical_rol","float","output","n/a","Technical Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/benchmark_rol_pre_uw_adj","benchmark_rol_pre_uw_adj","float","output","n/a","Benchmark (Pre-UW Adjustment) Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/technical_rol_pre_uw_adj","technical_rol_pre_uw_adj","float","output","n/a","Technical (Pre-UW Adjustment) Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/plan_premium_pre_uw_adj_100","plan_premium_pre_uw_adj_100","float","output","n/a","Gross Plan Premium (Pre-UW Adjustment) 100%","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/benchmark_premium_pre_uw_adj_100","benchmark_premium_pre_uw_adj_100","float","output","n/a","Gross Benchmark Premium (Pre-UW Adjustment) 100%","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/plan_rol_pre_uw_adj","plan_rol_pre_uw_adj","float","output","n/a","Gross Plan (Pre-UW Adjustment) Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/quoted_rol_pre_uw_adj","quoted_rol_pre_uw_adj","float","output","n/a","Offered (Pre-UW Adjustment) Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/loss_cost_layer_adj","loss_cost_layer_adj","float","output","n/a","Exposure
Loss Cost","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/agg_adjustment","agg_adjustment","float","output","n/a","Aggregate
Adjustment","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/loss_cost_layer_agg_adj","loss_cost_layer_agg_adj","float","output","n/a","Exposure
Loss Cost","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/uw_adjustment","uw_adjustment","float","output","n/a","Underwriter
Adjustment","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/loss_cost_layer_agg_uw_adj","loss_cost_layer_agg_uw_adj","float","output","n/a","Exposure
Loss Cost","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/experience_weight","experience_weight","float","output","n/a","Experience
Weight","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/experience_loss_cost","experience_loss_cost","float","output","n/a","Experience
Loss Cost","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/blended_loss_cost_no_uw_adj","blended_loss_cost_no_uw_adj","float","output","n/a","Blended
Loss Cost
no Uw Adj","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion/blended_loss_cost","blended_loss_cost","float","output","n/a","Blended
Loss Cost
with Uw Adj","n/a","n/a","n/a"
"cds/layers/coverages/riots_and_civil_commotion","riots_and_civil_commotion","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers/coverages/strike/limit","limit","float","output","n/a","Limit","n/a","n/a","n/a"
"cds/layers/coverages/strike/excess","excess","float","output","n/a","Excess","n/a","n/a","n/a"
"cds/layers/coverages/strike/deductible","deductible","float","output","n/a","Deductible","n/a","n/a","n/a"
"cds/layers/coverages/strike/aggregate_limit","aggregate_limit","float","output","n/a","Aggregate Limit","n/a","n/a","n/a"
"cds/layers/coverages/strike/aggregate_excess","aggregate_excess","float","output","n/a","Aggregate Excess","n/a","n/a","n/a"
"cds/layers/coverages/strike/aggregate_deductible","aggregate_deductible","float","output","n/a","Aggregate Deductible","n/a","n/a","n/a"
